Original_Row,Cluster_ID,Year,Time,U_RF,U_RD,U_NTR,C12,C13,C23,C123,ReturnPeriod_Trivariate,ReturnPeriod_Bivariate,Density,t,mu_sim,sigma_sim,Sim_NTR,Sim_RF,Sim_RD,Weight,Probability
14578,501,1993,146,0.897425697312844,0.988494847125415,0.8051840250846,0.897047687853902,0.747487812938209,0.801290560626721,0.727,7.2146189227661,4.4565175922164,0.747487812938209,39.9780971937029,0.411528885834981,0.101715152412547,0.595620569243843,94.922953409891,294.036626754895,4,0.00014598540145985403
14759,502,1994,148,0.799316305626688,0.998401224811975,0.80384809197858,0.799315052378698,0.669452443581929,0.803456496526263,0.686,,3.01713524743839,0.669452443581929,40.9774127310062,0.411896170041495,0.101980179342955,0.595617425877492,70.516584681106,675.998312441731,2,7.299270072992701e-05
12186,503,1985,122,0.685838491365301,0.591012274687313,0.900975844822824,0.502434943839333,0.642076440802877,0.552635263142585,0.502,11.5473195032249,3.61911659706516,0.642076440802877,31.9780971937029,0.408588599666674,0.0995934847669225,0.674560679478503,53.6598123019048,23.6465634176736,15,0.0005474452554744526
18122,504,2001,182,0.754013075271197,0.928155329426878,0.377176160458475,0.747367756307325,0.323863682469181,0.36375669657178,0.319,3.53085088604071,1.03802036743562,0.323863682469181,47.9780971937029,0.414469172003289,0.103836820058171,0.465079257277611,62.9336143433556,108.107162444354,9,0.0003284671532846715
14761,505,1994,148,0.480679702950901,0.877113352799547,0.376450991258025,0.476170903251112,0.211514955044335,0.350383632730038,0.213,2.2020261190525,0.564359149383581,0.211514955044335,40.9774127310062,0.411896170041495,0.101980179342955,0.461475628905113,33.7522063169336,74.5270683719926,13,0.00047445255474452553
329,506,1953,4,0.112554499140048,0.216219991767877,0.985621971311048,0.0649755668681185,0.111774638405638,0.214497699742518,0.086,,14.7078636378509,0.111774638405638,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.902707950574195,9.07539041025052,6.75883262507701,13,0.00047445255474452553
7935,507,1973,80,0.739872156990893,0.850479394673837,0.878488439135253,0.707600354997289,0.674814564545056,0.77295874753014,0.644,4.70215644466408,3.54270931878385,0.674814564545056,19.9780971937029,0.404178170414213,0.0964109832984861,0.635831220437768,60.8316437033391,64.0989868714956,11,0.0004014598540145985
7386,508,1972,74,0.975857031289958,0.952952669818435,0.947936586337164,0.943821982102926,0.932694712334419,0.916080563595983,0.898,11.2038725858984,22.4691463889328,0.932694712334419,18.9760438056126,0.4038098799496,0.0961452302668987,0.745764644248589,145.733692364234,140.421524169852,6,0.00021897810218978101
1391,509,1957,14,0.720633881817143,0.979962065523688,0.575944579672068,0.720378198972909,0.45265331347607,0.571171758120814,0.467,301.775849677994,1.28143642267776,0.45265331347607,3.97809719370294,0.398297598077599,0.0921676480072376,0.481642709396292,58.1345517197483,224.064620646977,4,0.00014598540145985403
19128,510,2004,192,0.968330499855052,0.845669730008155,0.252047889865935,0.836313216418331,0.247872050551951,0.225952268348757,0.198,4.33939110401377,7.27440413372482,0.247872050551951,50.9760438056126,0.415571024622829,0.104631900849396,0.446501231436104,136.327392572079,62.5017294062956,8,0.00029197080291970805
7691,511,1973,77,0.910783500987987,0.981388651801923,0.224582166178152,0.909353661936698,0.212937607234963,0.223469749507105,0.232,,2.57825187590455,0.212937607234963,19.9780971937029,0.404178170414213,0.0964109832984861,0.429084122996136,99.9107161243013,232.612054715601,4,0.00014598540145985403
5774,512,1967,58,0.992532043531369,0.7693710720598,0.330472645349801,0.767478456016206,0.32973962936553,0.27553151807749,0.289,,29.695882311719,0.32973962936553,13.9767282683094,0.401972452658933,0.0948193695136783,0.44095636349164,185.971518296678,44.1776324479247,8,0.00029197080291970805
4715,513,1965,48,0.90042811356472,0.906606769567391,0.618684338638559,0.860954555154564,0.586264327539756,0.587824586892701,0.566,4.6163525065177,2.97832337515317,0.586264327539756,11.9780971937029,0.401237884245906,0.0942893156528619,0.497693160251344,95.9870282667843,90.7302329950563,18,0.000656934306569343
4505,514,1964,46,0.844485399495057,0.956871661925666,0.737278499174863,0.84014483672139,0.656951648936292,0.720367179217074,0.665,14.4632985087674,2.66000777109899,0.656951648936292,10.9760438056126,0.400869593781293,0.0940235626212744,0.537347301759668,79.8826251083456,147.761408908844,6,0.00021897810218978101
5946,515,1968,60,0.53828385629738,0.653976752323293,0.595022324239835,0.46366243661357,0.368899058992625,0.428782655648546,0.348,1.5865307550379,0.848922095231556,0.368899058992625,14.9760438056126,0.402339736865446,0.0950843964440866,0.493194681579786,38.5504093777269,29.0180149630669,44,0.001605839416058394
20629,516,2007,207,0.744598775557854,0.962442456607478,0.887414917815477,0.743257907261108,0.682476041913523,0.866838457785458,0.666,6.227375753315,3.96335100893502,0.682476041913523,53.9767282683094,0.416673883500469,0.1054277077418,0.680436923796316,61.5222586679242,159.955418909938,5,0.0001824817518248175
4862,517,1965,49,0.993768894241446,0.963699156267784,0.999844829086214,0.961636370133921,0.993721059379728,0.963666292200057,0.969,,1863.30684004377,0.993721059379728,11.9780971937029,0.401237884245906,0.0942893156528619,1.87944847410158,192.130200714745,163.056637378915,1,3.649635036496351e-05
13073,518,1987,131,0.937724717557268,0.606217345492303,0.628600060474128,0.593184646889092,0.605470670504571,0.428220059013239,0.408,4.3165542575686,5.10909286681984,0.605470670504571,33.9767282683094,0.409323168079701,0.100123538627739,0.514717948822096,112.660559191303,24.8219819336237,16,0.0005839416058394161
20155,519,2006,202,0.697426833864688,0.83818778659649,0.0657147434540093,0.667435761425424,0.0543024160308053,0.0637805516814664,0.053,1.52451381757038,0.686905563552641,0.0543024160308053,52.9774127310062,0.416306599293956,0.105162680811391,0.423484521416271,55.0979448375777,60.1566328347528,41,0.0014963503649635037
20425,520,2006,205,0.999817244606787,0.999685627202936,0.999496724689379,0.999611324201956,0.999379954797423,0.999297572951566,1.0,,3030.96886724591,0.999379954797423,52.9774127310062,0.416306599293956,0.105162680811391,1.72973522180438,310.527744077131,1208.3605476365,1,3.649635036496351e-05
17888,521,2001,179,0.973914346956721,0.579443116554896,0.102154568536207,0.574409836700253,0.101047986349443,0.0690163776572924,0.066,8.7099787031734,8.00670293738483,0.101047986349443,47.9780971937029,0.414469172003289,0.103836820058171,0.425732045107618,143.055593303168,22.7963918220587,9,0.0003284671532846715
9773,522,1978,98,0.714354534471053,0.992533167181795,0.288145216880366,0.714330515769482,0.225842259997926,0.287356675280452,0.233,,0.895485598384444,0.225842259997926,24.9774127310062,0.40601559770488,0.0977368440517065,0.439931152772561,57.2909213133917,358.517262579599,3,0.00010948905109489051
12018,523,1985,121,0.422494260940318,0.986399904903135,0.0172549767885357,0.422477741164499,0.0095561199860173,0.0171659957594562,0.01,15.3248317095856,0.350996111538253,0.0095561199860173,31.9780971937029,0.408588599666674,0.0995934847669225,0.410323919267274,29.3088587346252,271.502876956492,1,3.649635036496351e-05
20472,524,2006,205,0.233069799379304,0.485644752204914,0.851619558641687,0.194224752666006,0.215078654680078,0.449397021441994,0.184,1.91632705604018,1.53386823247399,0.215078654680078,52.9774127310062,0.416306599293956,0.105162680811391,0.642163552411166,16.6097112264833,17.0285846682969,33,0.0012043795620437956
15495,525,1995,155,0.901741593549612,0.820638030590491,0.374654092825949,0.787650735894346,0.353369915774306,0.327083389178473,0.327,4.53820127439309,2.59827219528178,0.353369915774306,41.9767282683094,0.412263454248008,0.102245206273363,0.461660187454648,96.4622932610251,55.2316680248736,11,0.0004014598540145985
805,526,1955,9,0.876243859912593,0.484445243836619,0.171087056165561,0.462892994647467,0.159211852981425,0.0991972983399722,0.1,2.23398823978505,1.78761463333932,0.159211852981425,1.97672826830938,0.397562023406472,0.0916368680452419,0.414954617110189,88.1711017280053,16.9654942685907,19,0.0006934306569343065
11534,527,1983,116,0.105737955480076,0.115064049144737,0.90611674124375,0.0384952744300851,0.100803897169966,0.110215168449723,0.041,2.45111273478604,2.24847439883514,0.100803897169966,29.9767282683094,0.407853024995547,0.0990627048049269,0.679428076862524,8.63805589632071,4.0506544973312,22,0.000802919708029197
25405,528,2020,255,0.996506984285797,0.933029501310979,0.984098439104855,0.93195196995796,0.982002097136642,0.923052942831346,0.925,,143.19736486367,0.982002097136642,66.9760438056126,0.421451596959443,0.108875236140644,1.0077296354603,211.745025898061,113.093419083663,2,7.299270072992701e-05
27139,529,2024,272,0.4201778007903,0.927347526671385,0.97737251361832,0.419301810302393,0.415767812545455,0.911591010286105,0.413,22.8237756606235,10.978455905293,0.415767812545455,70.9760438056126,0.422921740043597,0.109936069963456,0.952076144938355,29.1389439700206,107.326853715069,4,0.00014598540145985403
18993,530,2003,190,0.446498517540537,0.510361249788978,0.244930382585153,0.33711446667941,0.136876598528656,0.154289847287701,0.138,0.693263098653905,0.448986493177643,0.136876598528656,49.9767282683094,0.415203740416316,0.104366873918988,0.445032171963216,31.0994266104743,18.3813657366263,64,0.0023357664233576644
6829,531,1971,69,0.95803502824843,0.854412666840168,0.944263654993847,0.841445172413952,0.915677268753761,0.824741192531264,0.801,8.28079046997859,14.9492634948828,0.915677268753761,17.9767282683094,0.403442595743086,0.0958802033364905,0.735128101266017,126.518940770398,65.4620357511888,8,0.00029197080291970805
4100,532,1964,42,0.669251324316554,0.830412428592937,0.5159050100483,0.640804604488103,0.384767038891573,0.454856630602711,0.368,2.06484626945117,1.00195027352969,0.384767038891573,10.9760438056126,0.400869593781293,0.0940235626212744,0.472183200745133,51.6821548163631,57.8822909882371,27,0.0009854014598540146
26242,533,2022,263,0.998971703986729,0.206635586765508,0.876302109099925,0.206566054833632,0.875972736704768,0.191769681930139,0.192,501.160667587704,286.154301867253,0.875972736704768,68.9774127310062,0.42218717163057,0.10940601610264,0.682545431589659,252.893809222686,6.48818279951333,1,3.649635036496351e-05
3638,534,1962,37,0.89666483768654,0.971420907891661,0.909475723281503,0.893556932987165,0.835324750513945,0.894187444103486,0.83,12.8968533090702,6.85302566601791,0.835324750513945,8.97741273100616,0.400135025368266,0.093493508760458,0.660995373843393,94.6580677429066,186.013206647792,4,0.00014598540145985403
23648,535,2015,237,0.506132575411807,0.255985124525505,0.90539282374084,0.195921563648359,0.477089971191411,0.240571623833806,0.229,11.7146533065101,3.05042790307166,0.477089971191411,61.9767282683094,0.419614169668776,0.107549375387424,0.713353741367516,35.8169078013144,7.92719870089943,23,0.0008394160583941605
23019,536,2013,231,0.369888148167496,0.42832801756395,0.242670048493892,0.25791340631812,0.115799980145137,0.128734263671256,0.097,0.548604378576749,0.397423279552579,0.115799980145137,59.9780971937029,0.41887960125575,0.107019321526608,0.449135156795876,25.561157523169,14.2457196578225,58,0.002116788321167883
8826,537,1976,89,0.409904708639792,0.617255330791435,0.122082469519228,0.358585170867078,0.0647848062108767,0.0882646767800964,0.073,0.69110376186562,0.375377046499415,0.0647848062108767,22.9760438056126,0.405280023033753,0.0972060640897108,0.418037317920327,28.3911725703095,25.7199492978651,43,0.0015693430656934307
19756,538,2005,198,0.841799881694492,0.811042942265361,0.902666948037222,0.750658766895301,0.781515311207851,0.764022353029982,0.694,4.28387902884937,5.39833191621695,0.781515311207851,51.9780971937029,0.415939315087442,0.104897653880983,0.698473256555865,79.2577725521093,52.8289569534798,18,0.000656934306569343
1224,539,1956,13,0.848127617627269,0.751467212679734,0.993564659496769,0.702872123856913,0.846100678640027,0.749673999169804,0.731,,45.3679183428808,0.846100678640027,2.97604380561259,0.397929307612985,0.0919018949756502,1.03828933534044,80.7466637994718,41.144182619967,3,0.00010948905109489051
360,540,1953,4,0.982003614840414,0.993340592299815,0.667999491561204,0.980829927332028,0.660678222226197,0.665390009078887,0.682,,18.7351597197203,0.660678222226197,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.504335728352743,155.870620687614,377.184826050015,3,0.00010948905109489051
21889,541,2010,219,0.766897846030705,0.822987723702302,0.39069511811249,0.712993575971202,0.327943970712472,0.349617808102137,0.295,1.73951362784834,1.17404648218891,0.327943970712472,56.9774127310062,0.417776742378109,0.106223514634204,0.472022749437229,64.9484269829975,55.8491344046954,21,0.0007664233576642335
18147,542,2001,182,0.97437144769088,0.893492913656186,0.993549299426377,0.88539123896566,0.971102555634501,0.890845082863711,0.877,22.4084195305276,62.8573337823669,0.971102555634501,47.9780971937029,0.414469172003289,0.103836820058171,1.13753274706421,143.667652734457,82.7299888156581,3,0.00010948905109489051
9658,543,1978,97,0.990445330790996,0.958455147513567,0.991894009755924,0.955237582835409,0.984084838382105,0.954087000375301,0.954,,114.580491575836,0.984084838382105,24.9774127310062,0.40601559770488,0.0977368440517065,1.04592600213805,177.571166193322,150.995476704392,2,7.299270072992701e-05
9503,544,1977,96,0.938223614889731,0.964097064757964,0.665063448715955,0.928171486898893,0.638177012772529,0.653370334131178,0.617,5.66015755658578,5.73230987077697,0.638177012772529,23.9780971937029,0.405648313498367,0.0974718171212983,0.519686519983907,112.944315951622,164.069650360658,7,0.00025547445255474455
25582,545,2020,256,0.626278565924326,0.600574160611741,0.311525898519903,0.482862060547885,0.222120886958801,0.215840957193294,0.191,1.04468493750224,0.703441602954715,0.222120886958801,66.9760438056126,0.421451596959443,0.108875236140644,0.463029566460037,46.9414964244436,24.3777052505855,49,0.0017883211678832117
366,546,1953,4,0.159908707350392,0.436164401567568,0.73863998032175,0.132348895157399,0.129021280380071,0.342138633458109,0.128,1.42049772782006,0.86778214125206,0.129021280380071,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.529628587545838,12.0544886739721,14.6003402550386,35,0.0012773722627737226
13710,547,1991,138,0.680887788287378,0.93203616196293,0.94512887345627,0.677348168972296,0.658864877203687,0.895919501799996,0.639,5.7012990884438,6.08861081793938,0.658864877203687,37.9767282683094,0.410793311163855,0.101184372450551,0.763079609290631,53.059936622638,112.036443209694,8,0.00029197080291970805
12019,548,1985,121,0.608800097271395,0.861096540865722,0.756928702816367,0.596169656883143,0.49027058867277,0.67415689661391,0.469,3.08776344403323,1.60588668488157,0.49027058867277,31.9780971937029,0.408588599666674,0.0995934847669225,0.562304550665015,45.1492584276095,67.9059167167744,12,0.00043795620437956203
21354,549,2009,214,0.892367990664903,0.772679502200315,0.718307672534138,0.739704780057163,0.661948364228979,0.587850070676842,0.595,17.9403579844606,3.90071121634918,0.661948364228979,55.9780971937029,0.417409458171596,0.105958487703795,0.56255522130211,93.1965274221927,44.7769636821724,13,0.00047445255474452553
10400,550,1979,105,0.884466523114902,0.430193194381919,0.600329873152077,0.412607158260446,0.546877911917922,0.287420439426833,0.269,3.17884572486191,3.22157083155816,0.546877911917922,25.9767282683094,0.406382881911394,0.0980018709821147,0.501469920651734,90.6496886432917,14.3294455304001,18,0.000656934306569343
10041,551,1979,101,0.121141621837316,0.973044446995041,0.986189000541344,0.121134437577455,0.120391906049362,0.963016414343755,0.117,27.9029979186477,15.312430618793,0.120391906049362,25.9767282683094,0.406382881911394,0.0980018709821147,0.957173057595307,9.62225863481217,191.946212109167,1,3.649635036496351e-05
3763,552,1962,38,0.891240680696244,0.953343750173607,0.318905476713553,0.882497474499502,0.298869134099523,0.312393334252322,0.282,4.14335723787678,2.25420750590256,0.298869134099523,8.97741273100616,0.400135025368266,0.093493508760458,0.436893984931391,92.8223819440638,141.115179702459,10,0.000364963503649635
12137,553,1985,122,0.748814574964505,0.648275879856465,0.513612486422062,0.573819863897419,0.421297478060447,0.368396116913302,0.341,1.78874048920128,1.25888761537365,0.421297478060447,31.9780971937029,0.408588599666674,0.0995934847669225,0.483612982215835,62.1482386870703,28.4715952099895,46,0.001678832116788321
40,554,1953,1,0.997230817296679,0.91871401398373,0.7442772150971,0.91787658267395,0.74354957093657,0.704895259752601,0.717,,97.965331443855,0.74354957093657,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.531970686220256,219.587060585802,99.6887300649701,4,0.00014598540145985403
9646,555,1978,97,0.534555083839292,0.446458945313351,0.991976993624121,0.338674646610702,0.532809864034844,0.445399739057503,0.37,,31.8583624537569,0.532809864034844,24.9774127310062,0.40601559770488,0.0977368440517065,1.04773425225818,38.22559114442,15.0778756815713,4,0.00014598540145985403
9921,556,1978,100,0.290152389529217,0.367111273678234,0.422703616786748,0.192861365394974,0.141728620577115,0.18618928426166,0.11,0.604573007934733,0.466338939231535,0.141728620577115,24.9774127310062,0.40601559770488,0.0977368440517065,0.46154805544057,20.2392615182275,11.7101079071811,85,0.0031021897810218978
2545,557,1960,26,0.946008378368774,0.999170003056732,0.946076621068642,0.946006309738429,0.911034305945,0.945837032327959,0.911,321.210053653692,10.5544759603713,0.911034305945,6.97604380561259,0.399399450697139,0.0929627287984623,0.72536951581627,117.687171577361,862.048721171846,1,3.649635036496351e-05
26913,558,2024,270,0.958393367236045,0.912807109298784,0.975718932691962,0.897917578550888,0.941357062322444,0.897876702956426,0.875,13.1303084744756,27.6061503623022,0.941357062322444,70.9760438056126,0.422921740043597,0.109936069963456,0.939832537848002,126.818611723995,95.0965608737759,4,0.00014598540145985403
1620,559,1958,17,0.487623820012237,0.551652474187857,0.120495765469968,0.380890158101455,0.0738337138556454,0.0810257257031455,0.069,0.651513466781389,0.429447997849073,0.0738337138556454,4.97741273100616,0.398664882284112,0.0924326749376458,0.410626164317293,34.3074617505316,20.8941163305631,45,0.0016423357664233577
6211,560,1969,63,0.692911027440051,0.477323891828282,0.653868298511952,0.413378726681871,0.50769802466485,0.358089551794463,0.36,2.10386607210063,1.24286364232221,0.50769802466485,15.9780971937029,0.40270802733006,0.095350149475674,0.510689793816234,54.5317141836581,16.5955495623601,42,0.001532846715328467
9498,561,1977,95,0.979070811089938,0.987215157410773,0.859280141303316,0.9751371849818,0.849656720603411,0.853779816206304,0.832,9.52035862615511,17.6900849444554,0.849656720603411,23.9780971937029,0.405648313498367,0.0974718171212983,0.621526089599125,150.667837883932,279.679812633619,1,3.649635036496351e-05
7239,562,1972,73,0.765186117034045,0.295124650793039,0.0533520167227834,0.268783956983257,0.0460833640557822,0.0271555070415057,0.024,0.978664892337321,0.878946131884356,0.0460833640557822,18.9760438056126,0.4038098799496,0.0961452302668987,0.409098954904518,64.6749026741091,9.16145028007832,26,0.0009489051094890511
25788,563,2020,258,0.997679744523153,0.972575993475774,0.995822963071987,0.971823417470018,0.994108338765619,0.970000729116496,0.966,51.8970407800606,330.23399347454,0.994108338765619,66.9760438056126,0.421451596959443,0.108875236140644,1.2693681437456,225.550722830521,190.185046334349,1,3.649635036496351e-05
323,564,1953,4,0.933507115603558,0.998577756188573,0.330171705456451,0.93350171915692,0.31614531437429,0.32996162355905,0.308,21.3856172515437,3.81195668637454,0.31614531437429,-0.0219028062970568,0.396827454993445,0.0911068141844255,0.434242001682623,110.346464320706,706.682240718859,1,3.649635036496351e-05
21419,565,2009,215,0.156841918598359,0.145863543141707,0.61945745581761,0.0606173582941722,0.116675824874162,0.109158143480865,0.056,0.648743170686722,0.587584716071788,0.116675824874162,55.9780971937029,0.417409458171596,0.105958487703795,0.526043816145122,11.8634815812183,4.84819785130817,66,0.0024087591240875912
23054,566,2013,231,0.675299910686685,0.504212154199857,0.823785129003227,0.430040067478059,0.58924029088912,0.44306274490797,0.402,3.50594814167795,2.21839546049379,0.58924029088912,59.9780971937029,0.41887960125575,0.107019321526608,0.625756645249237,52.3928055589854,18.0350881940916,25,0.0009124087591240876
12065,567,1985,121,0.994783341057062,0.976807679070138,0.971203758381307,0.975022176733912,0.967806382570881,0.95289716136299,0.944,22.3940538896302,109.933410817628,0.967806382570881,31.9780971937029,0.408588599666674,0.0995934847669225,0.850439290983956,198.163388041077,207.798948939373,1,3.649635036496351e-05
20966,568,2008,210,0.990337966815393,0.884371489506742,0.0440693041309714,0.881518565347063,0.0439308184299107,0.0417324131999505,0.041,27.0159412771435,21.0005778146789,0.0439308184299107,54.9760438056126,0.417041167706983,0.105692734672208,0.421817813199217,177.189673532731,77.9547932600014,4,0.00014598540145985403
16487,569,1997,165,0.954619542234692,0.94198485038431,0.699625019915402,0.922878362384048,0.681948593073719,0.681482704322124,0.651,5.11767488940577,7.2191660683372,0.681948593073719,43.9780971937029,0.412999028919135,0.102775986235359,0.546115113831297,123.782068532358,123.738046412834,4,0.00014598540145985403
15314,570,1995,154,0.539745092386906,0.750596379702743,0.345602634828538,0.504534553795244,0.21589604942084,0.284608962328359,0.19,1.11672290036884,0.6050552568702,0.21589604942084,41.9767282683094,0.412263454248008,0.102245206273363,0.45675781585059,38.6782876462653,41.0050168416565,29,0.0010583941605839416
8343,571,1974,84,0.2950083561588,0.649361611658437,0.198007605737075,0.274050831577894,0.0765521115015366,0.150312968019754,0.081,0.720621164518088,0.342737977990146,0.0765521115015366,20.9774127310062,0.404545454620727,0.0966760102288944,0.426166628961136,20.5536950104052,28.5746124566967,42,0.001532846715328467
24881,572,2018,249,0.960058999910476,0.995599913560237,0.36591083323583,0.95990245020259,0.359177698389631,0.365075372198652,0.351,17.2625496185462,6.02266958548936,0.359177698389631,64.9774127310062,0.420717028546417,0.108345182279828,0.471469343469601,128.245547101621,450.839550782571,2,7.299270072992701e-05
8861,573,1976,89,0.954289477744514,0.442800104353783,0.960132310399786,0.435998900430931,0.924231506717407,0.433329072654966,0.421,13.0398605738939,20.3879447212996,0.924231506717407,22.9760438056126,0.405280023033753,0.0972060640897108,0.788792188459884,123.528345311235,14.9065988029289,3,0.00010948905109489051
4426,574,1964,45,0.998653023860707,0.99643628518239,0.973586330655962,0.995935909610909,0.973164896684878,0.971742777448402,0.973,,216.089560119077,0.973164896684878,10.9760438056126,0.400869593781293,0.0940235626212744,0.830579689815904,243.839234063028,492.175958731874,1,3.649635036496351e-05
1077,575,1956,11,0.973070811522404,0.987046254221959,0.967045193305239,0.970003346210827,0.947724375730638,0.958465207024436,0.938,18.1312650562147,26.2868362426028,0.947724375730638,2.97604380561259,0.397929307612985,0.0919018949756502,0.786721279112878,141.953269503065,277.929144735513,4,0.00014598540145985403
22978,576,2012,230,0.971167416622022,0.998485633594825,0.732012901222333,0.971147023448376,0.719673838731433,0.73170361465222,0.742,,12.1259736698609,0.719673838731433,58.9760438056126,0.418511310791136,0.10675356849502,0.57097727913743,139.585651687994,690.092883550054,1,3.649635036496351e-05
19216,577,2004,193,0.815008527108796,0.724157399010713,0.997427442111075,0.665104328589443,0.814057629950758,0.723252231373539,0.673,,123.330358928189,0.814057629950758,50.9760438056126,0.415571024622829,0.104631900849396,1.33219718785772,73.5218762381912,37.0996429700206,3,0.00010948905109489051
23873,578,2015,239,0.614744013542956,0.645992683226118,0.702278501819819,0.506482309396087,0.467743242651829,0.486721446077419,0.373,1.600873442487,1.32695750343904,0.467743242651829,61.9767282683094,0.419614169668776,0.107549375387424,0.560018104670097,45.7508006350084,28.2565385984709,41,0.0014963503649635037
10697,579,1980,107,0.995236647004201,0.991112688585271,0.996037755394354,0.989227870277273,0.991947553833693,0.988096176193462,0.982,40.9457709818341,297.109965990231,0.991947553833693,26.9760438056126,0.406750166117907,0.098266897912523,1.18218654667545,201.245874710795,331.420711651479,1,3.649635036496351e-05
24405,580,2016,245,0.283184293211286,0.888221778198435,0.109337798785418,0.282157165889882,0.0441934290850747,0.101901064198164,0.049,2.03029630524652,0.30690317130348,0.0441934290850747,62.9760438056126,0.41998145387529,0.107814402317832,0.432553665479768,19.7898550962174,79.9019450733752,11,0.0004014598540145985
10650,581,1980,107,0.905968804117561,0.583634809758392,0.98814487666823,0.564107521050271,0.898740618679798,0.580050108430926,0.548,11.6619724003518,43.2251317354006,0.898740618679798,26.9760438056126,0.406750166117907,0.098266897912523,0.98453607913013,98.0345658435524,23.1002126694554,5,0.0001824817518248175
20722,582,2008,208,0.430091312134269,0.297544140960074,0.944310620892793,0.207558746211963,0.41675755484524,0.29025086730859,0.231,17.2100831026123,4.72192335786137,0.41675755484524,54.9760438056126,0.417041167706983,0.105692734672208,0.782798509348011,29.8695768853773,9.24088196886322,17,0.0006204379562043796
18735,583,2002,188,0.88469411528112,0.853981878660081,0.615478122374043,0.809060180671231,0.570042928310993,0.556038273959754,0.529,3.84709589438483,2.86243055740153,0.570042928310993,48.9774127310062,0.414836456209802,0.104101846988579,0.520349988630338,90.7206744039309,65.3101416768007,19,0.0006934306569343065
2656,584,1960,27,0.0395010032755239,0.687993797972201,0.44704639329575,0.038908084090596,0.0246253567010356,0.344836367585517,0.024,0.953158848766618,0.371693350814385,0.0246253567010356,6.97604380561259,0.399399450697139,0.0929627287984623,0.456512519634766,4.08121248076927,32.5896202727164,20,0.00072992700729927
21562,585,2009,216,0.140152442932605,0.41458873888175,0.739942518528551,0.114926798104553,0.116217969489408,0.341525550935654,0.109,1.1835256669793,0.847016144975039,0.116217969489408,55.9780971937029,0.417409458171596,0.105958487703795,0.572482504307514,10.8207073302974,13.6416234373971,44,0.001605839416058394
3938,586,1963,40,0.97362374957993,0.49365304919961,0.929947895230725,0.4893276217424,0.913311412041646,0.473926523287089,0.457,8.95220562675135,20.5343716391518,0.913311412041646,9.97672826830938,0.400502309574779,0.0937585356908662,0.694810013098065,142.671938820463,17.4556993146766,4,0.00014598540145985403
9842,587,1978,99,0.370773540197,0.926407174596784,0.90303451847285,0.37010706399459,0.34709244301147,0.852586438883004,0.352,11.382577605002,2.72909436023488,0.34709244301147,24.9774127310062,0.40601559770488,0.0977368440517065,0.6697535628924,25.6224576748847,106.433823561243,9,0.0003284671532846715
24874,588,2018,249,0.867781400359928,0.99435723735099,0.610258008586243,0.867733392589323,0.556403690159698,0.608285595185982,0.546,14.2592006894097,2.55218317456444,0.556403690159698,64.9774127310062,0.420717028546417,0.108345182279828,0.528891612042609,85.7798440195885,405.463258720323,5,0.0001824817518248175
21524,589,2009,216,0.860876163638018,0.942360468625853,0.721080876421183,0.850941838918571,0.64606026387485,0.697116351804678,0.638,6.28912110183384,3.11996789077519,0.64606026387485,55.9780971937029,0.417409458171596,0.105958487703795,0.563779035724145,83.9346780015873,124.234507948898,13,0.00047445255474452553
24755,590,2018,248,0.978363030289018,0.866805159804911,0.916573658818379,0.860366160973578,0.903881198154307,0.804981100985787,0.805,80.4307484379644,22.3600869484365,0.903881198154307,64.9774127310062,0.420717028546417,0.108345182279828,0.734925722747803,149.52006210952,70.1328021626511,10,0.000364963503649635
16461,591,1997,165,0.96514305113166,0.99349354146004,0.984823393402621,0.964673728179211,0.955071157198197,0.981158554717015,0.948,21.1786913855834,39.1794824052975,0.955071157198197,43.9780971937029,0.412999028919135,0.102775986235359,0.974394727693831,132.991960368398,381.060587766749,1,3.649635036496351e-05
8071,592,1973,81,0.973759620370821,0.965402154739035,0.961597301764414,0.954240339268002,0.942075965309297,0.935568590937038,0.919,16.4937317583767,29.7661430085869,0.942075965309297,19.9780971937029,0.404178170414213,0.0964109832984861,0.789908290388206,142.850799349426,167.504074093965,4,0.00014598540145985403
7546,593,1972,76,0.998406396956657,0.999492413612702,0.999595219269395,0.998330335404184,0.998163329101338,0.999214430532694,0.996,90.331576526608,1236.75990329595,0.998163329101338,18.9760438056126,0.4038098799496,0.0961452302668987,1.65808921296237,238.192061573234,1025.99813727322,1,3.649635036496351e-05
25170,594,2018,252,0.997569978554186,0.997994877763488,0.999533088644966,0.99674150710239,0.997277487991517,0.997692493769413,0.995,123.950764472944,1146.6522843304,0.997277487991517,64.9774127310062,0.420717028546417,0.108345182279828,1.79446413718872,223.993005857366,619.517723490509,1,3.649635036496351e-05
20531,595,2007,206,0.332543808080133,0.975999051372021,0.960172452032566,0.332508035689112,0.326598632013292,0.945522722471566,0.347,,5.90277447478526,0.326598632013292,53.9767282683094,0.416673883500469,0.1054277077418,0.832780541118168,23.0231869624542,204.108717495464,3,0.00010948905109489051
