Original_Row,Cluster_ID,Year,Time,U_NTR,U_RD,U_RF,C12,C13,C23,C123,ReturnPeriod_Trivariate,ReturnPeriod_Bivariate,Density,t,mu_sim,sigma_sim,Sim_RF,Sim_NTR,Sim_RD,Weight,Probability
2633,374,1958,27,0.857834599860296,0.77588380119653,0.492821032414213,0.69633450630161,0.438352397446803,0.428511767615184,0.396,4.91893135155404,2.28058583012802,0.438352397446803,5.06228610540726,54.981481222506,30.425792663137,75.9770313242945,0.546891566675813,78.6967551968882,21,0.0007806691449814126
21863,375,2010,219,0.993856969929628,0.966497105175588,0.351280968869105,0.960921928763789,0.349921518913807,0.347896113791887,0.33,11.6928174125103,41.809689644328,0.349921518913807,57.0622861054073,59.887963335273,38.0714490066049,76.5356543029022,0.99318502089192,191.666170467476,7,0.00026022304832713756
15386,376,1994,154,0.59303521362961,0.844371177912743,0.926882368978113,0.541815223392078,0.564419606698004,0.797353858862815,0.508,6.38979096810868,4.49417760401772,0.564419606698004,41.0622861054073,58.3782765313447,35.718939362461,157.917136138635,0.321036813008387,99.974890574348,5,0.0001858736059479554
15512,377,1994,156,0.8694554573901,0.759365701311086,0.964729921426624,0.690125424000453,0.844313758465044,0.742054658855329,0.664,10.558122860871,19.7464951892057,0.844313758465044,41.0622861054073,58.3782765313447,35.718939362461,187.957478511536,0.562300368049767,74.5836167935503,9,0.0003345724907063197
14535,378,1992,146,0.601089086694834,0.16612102315,0.441989878658205,0.138148350807517,0.299161769111172,0.113005715075183,0.105,0.84704183549055,0.780997384693185,0.299161769111172,39.0609171800137,58.189436515316,35.4246743813061,79.1470591155282,0.326243091630444,7.13243162661752,54,0.002007434944237918
14643,379,1992,147,0.749020082854864,0.863687334649683,0.986382451141253,0.678552921592124,0.743083367305341,0.856419061205417,0.666,15.4255744888486,26.0388413532974,0.743083367305341,39.0609171800137,58.189436515316,35.4246743813061,227.192397937957,0.434888750747256,107.771360140435,4,0.00014869888475836432
25026,380,2018,251,0.953161502207768,0.769357846428217,0.291114023886621,0.745123229351954,0.281702273876185,0.259172387298268,0.277,,5.34377181704457,0.281702273876185,65.0622861054073,60.6428067372371,39.2477038286769,74.258353866688,0.728251412868727,77.0350157967553,12,0.0004460966542750929
24808,381,2017,249,0.404018197743901,0.496485596132512,0.867783817229792,0.276575108110348,0.364606810685858,0.470437522069656,0.239,1.91696053314438,2.15506104469324,0.364606810685858,64.062970568104,60.5485158947604,39.1007726137364,143.625014968598,0.208480689973742,32.9850489725205,15,0.0005576208178438662
20878,382,2007,209,0.836623179896491,0.571314589676759,0.761450706981122,0.520779561285036,0.662657025532084,0.483881675283579,0.443,3.64101184832279,3.09678352843815,0.662657025532084,54.0616016427105,59.6048324767676,37.6302528105095,115.43123366732,0.521073377269775,41.8215928796307,20,0.0007434944237918215
883,383,1954,9,0.0241002621449201,0.830132313891525,0.603163188090548,0.0230677122622212,0.0202850100295616,0.530517687615468,0.019,2.05181561214256,0.508877935614477,0.0202850100295616,1.06228610540726,54.6040595215239,29.837665252101,82.8008639719291,-0.0553764870398725,94.8417259974381,9,0.0003345724907063197
24741,384,2017,248,0.543450043173089,0.98794318534898,0.9861687454395,0.540531774452665,0.539175881630076,0.975936599679727,0.534,48.9922082194061,20.92686548452,0.539175881630076,64.062970568104,60.5485158947604,39.1007726137364,246.34148941052,0.289979586026815,253.705588463672,1,3.717472118959108e-05
21151,385,2008,212,0.248510693730097,0.633715956107683,0.637933965306729,0.20798862376128,0.182762526483386,0.465115186607816,0.153,1.0946564679549,0.674950861800697,0.182762526483386,55.0609171800137,59.6991233192443,37.77718402545,99.0278172736507,0.119270706509175,50.609709141735,41,0.0015241635687732343
7181,386,1973,72,0.887172337544978,0.228183372183657,0.684144359547645,0.220243270546304,0.624003640219117,0.201303809550942,0.167,2.5300234390048,3.79600690667947,0.624003640219117,20.062970568104,56.3968771839576,32.6313710923404,95.0616190276767,0.587974250522542,10.7884105245835,27,0.001003717472118959
15453,387,1994,155,0.943128837448978,0.428157616873462,0.491819166345522,0.41870233614853,0.475871580227908,0.262532407876866,0.268,7.69209953659654,4.88715839206875,0.475871580227908,41.0622861054073,58.3782765313447,35.718939362461,82.9535863681279,0.699096094125633,26.1372836416229,17,0.0006319702602230483
23740,388,2015,238,0.974566403236436,0.933906738492757,0.977327873930335,0.912823045376844,0.953690481091483,0.917856372992557,0.898,351.565644026834,111.345931967128,0.953690481091483,62.0616016427105,60.3596758787318,38.8065076325815,221.484833269741,0.814772066725255,150.797886820924,2,7.434944237918216e-05
5284,389,1965,53,0.718615829956512,0.771835675595142,0.717848528409377,0.603449206807919,0.540676725687311,0.586142866101569,0.472,4.00250039115102,1.91915801493252,0.540676725687311,12.062970568104,55.6420337819934,31.4551162702685,96.6742157764602,0.409895893362152,77.6601049476231,28,0.0010408921933085502
14064,390,1991,141,0.134811090590635,0.608189301140711,0.926146663026884,0.113549606330453,0.129511215216572,0.583807437246528,0.117,4.91144613078042,2.91743108713806,0.129511215216572,38.0616016427105,58.0951456728393,35.2777431663655,156.004244499374,0.0465742681760268,46.8306324473626,14,0.0005204460966542751
2816,391,1959,29,0.611243144781954,0.725366168979888,0.675928378477693,0.505030868707857,0.444466795842951,0.522279580808632,0.359,1.9952203873132,1.27149402976544,0.444466795842951,6.06160164271047,55.0757720649827,30.5727238780776,90.4720713931096,0.332881607514338,66.977328385431,28,0.0010408921933085502
26531,392,2024,266,0.583985072850366,0.636898372003954,0.304394313367084,0.444027491508784,0.202760377703576,0.22569060939026,0.167,1.10987347651496,0.636170778184044,0.202760377703576,71.0609171800137,61.2088101231726,40.129693669594,75.9022222215179,0.315245365750778,51.1007796476436,30,0.0011152416356877324
25746,393,2021,258,0.530109615426274,0.823707295855106,0.62642287206836,0.481853153411661,0.373861365502331,0.555327659002101,0.336,2.10965135337398,0.920264264157832,0.373861365502331,68.062970568104,60.9259375957425,39.6889000247724,100.941677563129,0.28187311093877,92.6693547311694,26,0.000966542750929368
4969,394,1964,50,0.394197675429909,0.833823870849396,0.608214868232608,0.366732362037369,0.265539719114039,0.53121978891044,0.239,2.2661488601896,0.760088727653476,0.265539719114039,11.0609171800137,55.5474846084415,31.3077825040541,85.5529592763851,0.202905617120375,96.1286395024946,17,0.0006319702602230483
16523,395,1996,166,0.0727497769520214,0.938109345169219,0.975464939139783,0.0717085787124917,0.0723570535001433,0.919666607975545,0.084,,8.28420200651004,0.0723570535001433,43.0609171800137,58.5668582162981,36.012801792342,204.689189110418,-0.002205996976859,154.732437162023,3,0.00011152416356877323
16035,396,1995,161,0.414802662833409,0.41589745687387,0.165289166849107,0.247809562460355,0.104003134626589,0.0974791196231683,0.066,0.516392185510941,0.381744005354779,0.104003134626589,42.0616016427105,58.4725673738214,35.8658705774015,64.9805893261739,0.214613696120282,25.0106502296713,51,0.001895910780669145
22187,397,2012,222,0.311359876854659,0.97999166064348,0.99991870764643,0.309428988329402,0.311349582862309,0.979943102754576,0.295,13.8394620175009,2816.96642801054,0.311349582862309,59.0609171800137,60.0765450202264,38.365311436486,516.712824901677,0.155843448199911,222.888484701246,1,3.717472118959108e-05
21236,398,2008,213,0.828821687970867,0.955243920953393,0.847710051573813,0.801239521715415,0.721284421623659,0.822135214907797,0.72,,4.4690058943739,0.721284421623659,55.0609171800137,59.6991233192443,37.77718402545,134.099799286606,0.512208018816238,174.201634842338,8,0.00029739776951672863
16870,399,1997,169,0.129521208481319,0.964927964230283,0.863481482025236,0.128424236047265,0.123767150092188,0.841765033858911,0.112,8.32439665596304,1.52946756812792,0.123767150092188,44.062970568104,58.66140738985,36.1601355585564,134.215145245817,0.0428017565638212,188.901815813158,7,0.00026022304832713756
22426,400,2012,225,0.760045618130928,0.981740898659979,0.940861184382811,0.751036191561297,0.725170614693614,0.92803864055153,0.711,18.8719381396048,8.24272783342306,0.725170614693614,59.0609171800137,60.0765450202264,38.365311436486,176.264944839445,0.444442720217834,228.445343726394,2,7.434944237918216e-05
4971,401,1964,50,0.277709892521688,0.0324243481763713,0.977785676484928,0.0180381995111009,0.274291338905795,0.0314448529965517,0.017,10.6075617678527,10.6406920851234,0.274291338905795,11.0609171800137,55.5474846084415,31.3077825040541,186.303948499972,0.136430773851244,0.942096313806743,6,0.00022304832713754646
21439,402,2008,215,0.116972842867539,0.989435248025596,0.913646708941087,0.116689115594247,0.110787206704025,0.907225405706,0.109,35.4174861052377,2.49477174130835,0.110787206704025,55.0609171800137,59.6991233192443,37.77718402545,157.877286112675,0.0336275062925226,261.762067627029,1,3.717472118959108e-05
14553,403,1992,146,0.690874748706692,0.999206746147139,0.928754369728267,0.690563874068963,0.652931523503868,0.928362926028792,0.628,7.99281956437388,6.00557225780424,0.652931523503868,39.0609171800137,58.189436515316,35.4246743813061,157.950404740343,0.388546923573128,420.756135776341,2,7.434944237918216e-05
1608,404,1956,17,0.996502448832012,0.424278049511969,0.387997441226617,0.423739489275875,0.387605480834996,0.181617046206721,0.183,168.907970287935,64.3999851886209,0.387605480834996,3.06091718001369,54.7926412064773,30.1315276819821,69.7632633641473,1.05732991605305,25.7776737770317,6,0.00022304832713754646
21743,405,2009,218,0.882543699048564,0.703287943532292,0.858875269303098,0.650829905191076,0.762280975865873,0.640758578918438,0.599,19.6801036709103,9.58680509839551,0.762280975865873,56.062970568104,59.7936724927963,37.9245177916644,137.650532501727,0.580979121022776,62.5523316201426,22,0.0008178438661710037
14805,406,1992,149,0.798382401237868,0.385403711803263,0.955647022929043,0.351841421616735,0.772503881905826,0.380516596786497,0.352,14.8934030676885,10.8257575310972,0.772503881905826,39.0609171800137,58.189436515316,35.4246743813061,177.224419688968,0.48020399381824,22.3281189188873,8,0.00029739776951672863
2842,407,1959,29,0.331067435857371,0.939836847194215,0.749562334269285,0.324382048877737,0.273052001185131,0.71675891356582,0.29,53.6718768141321,1.03938094314696,0.273052001185131,6.06160164271047,55.0757720649827,30.5727238780776,98.8412187848488,0.167094001519459,156.429100223579,8,0.00029739776951672863
1639,408,1956,17,0.804347704026541,0.41258240402435,0.898825775366277,0.376607902790169,0.739652525039251,0.372329300973457,0.355,11.2146312628839,5.48259957068141,0.739652525039251,3.06091718001369,54.7926412064773,30.1315276819821,127.753755913311,0.486187186322417,24.7108842133875,18,0.0006691449814126394
23209,409,2014,233,0.965231999585914,0.558334264346305,0.121112402528524,0.549264489321709,0.119293357088833,0.0969044265174704,0.105,12.6713752281363,6.06999524432336,0.119293357088833,61.0622861054073,60.2653850362551,38.6595764176409,65.2717424187568,0.771391626983831,40.1704687161092,13,0.000483271375464684
12446,410,1987,125,0.191231729034962,0.55310016713901,0.395685131661594,0.151444930730781,0.0972987593704476,0.27501001058306,0.079,0.65630433688985,0.391863427209416,0.0972987593704476,34.0616016427105,57.7177239718572,34.6896157553295,75.4020914117507,0.0842125566175266,39.5198598741935,33,0.0012267657992565055
19272,411,2003,193,0.34653799672652,0.254781772124595,0.744698319351301,0.145336571021062,0.30179584317262,0.221613158224642,0.114,0.958187182446559,0.94985015762291,0.30179584317262,50.0616016427105,59.2274107757855,37.0421253994735,111.492855129283,0.175887642283873,12.5011537455522,26,0.000966542750929368
26384,412,2023,264,0.761609210843729,0.689015019364991,0.948033640626818,0.577281366862831,0.732750335336721,0.665207203994404,0.559,11.3758943044401,8.65520457174349,0.732750335336721,70.0616016427105,61.1145192806959,39.9827624546534,188.139494521544,0.445821309187427,59.8737128838076,12,0.0004460966542750929
13858,413,1990,139,0.684677664501553,0.128089416431426,0.868673225166276,0.113677928221571,0.607667140106916,0.122220505566063,0.112,3.99000362086391,3.68213929318059,0.607667140106916,37.0622861054073,58.0008548303626,35.130811951425,132.903781822037,0.383939529863651,5.12369690084043,13,0.000483271375464684
26892,414,2024,269,0.990691779221682,0.793453761450361,0.984425348462537,0.788395982433625,0.975809394472682,0.785743014505714,0.786,,288.905958414992,0.975809394472682,71.0609171800137,61.2088101231726,40.129693669594,246.058520174052,0.943710806146249,83.43458269496,2,7.434944237918216e-05
960,415,1954,10,0.875657766680463,0.485077667844036,0.462568672373891,0.457497769076697,0.422670573382108,0.274210477413909,0.277,3.69858643715709,2.36842975053468,0.422670573382108,1.06228610540726,54.6040595215239,29.837665252101,73.4103617973669,0.570961216590155,31.7692842180748,23,0.0008550185873605948
5782,416,1967,58,0.620644316241804,0.894321704594764,0.41904562804848,0.584381523089064,0.286717853199369,0.397215360473284,0.262,2.76613358949691,0.809625118405577,0.286717853199369,14.0616016427105,55.8306154669468,31.7489787001496,73.2993201748422,0.339106693067846,122.824777989958,20,0.0007434944237918215
26149,417,2023,262,0.931017194034574,0.997777132435469,0.943038504803553,0.929200019144104,0.883523912879635,0.941643552775288,0.873,20.976116171034,21.1233078512187,0.883523912879635,70.0616016427105,61.1145192806959,39.9827624546534,183.920418213237,0.669165829022285,357.273828152896,2,7.434944237918216e-05
21476,418,2008,215,0.34154840683394,0.892982893290404,0.156620077323169,0.328344207095259,0.0664637406275822,0.151944965341703,0.065,2.20746810347002,0.35192973673957,0.0664637406275822,55.0609171800137,59.6991233192443,37.77718402545,66.1603437559638,0.173054250686825,122.078110008389,13,0.000483271375464684
19569,419,2004,196,0.373493019253029,0.0955697489848775,0.563849407248199,0.0624622647650119,0.262847300823335,0.0716128166782251,0.059,0.655715761485815,0.614430123101897,0.262847300823335,51.0609171800137,59.3217016182622,37.189056614414,90.8018347350293,0.191169153702139,3.55036324990339,42,0.0015613382899628252
7164,420,1973,72,0.0457810371667763,0.434862778473349,0.633043883834034,0.0334209616504428,0.0367764536204101,0.345071689108064,0.027,0.728381443271342,0.558734861494623,0.0367764536204101,20.062970568104,56.3968771839576,32.6313710923404,89.9089515862785,-0.0286117252033507,26.7657114870224,17,0.0006319702602230483
19293,421,2003,193,0.745083193212977,0.746618977810601,0.777879440225661,0.605646691414443,0.620509430894592,0.618560839287725,0.507,2.93533384623275,2.05029796175839,0.620509430894592,50.0616016427105,59.2274107757855,37.0421253994735,117.017257149012,0.431545063675903,71.6068359726902,14,0.0005204460966542751
7110,422,1973,72,0.808253111214033,0.574411597582865,0.266756349476054,0.512868966391104,0.235317439723111,0.21204680571602,0.172,1.44079603172115,1.24759853630742,0.235317439723111,20.062970568104,56.3968771839576,32.6313710923404,66.597310170206,0.490175202651816,42.2237202057721,36,0.0013382899628252788
4395,423,1963,44,0.49239763641503,0.906151467165135,0.679334713611752,0.471724899430049,0.332069748744263,0.640700308451082,0.349,11.3564486134179,1.24736961931387,0.332069748744263,10.0616016427105,55.4531937659648,31.1608512891136,91.8780386372635,0.259403864464989,129.876138072625,12,0.0004460966542750929
52,424,1952,1,0.643547922015369,0.997592272024556,0.601897545857355,0.642737512546611,0.425043296835824,0.601366706653246,0.422,48.66445111967,1.1135992074887,0.425043296835824,-0.939082819986311,54.4152195054952,29.5434002709461,82.2356142980717,0.35462056870637,352.361891800067,2,7.434944237918216e-05
13139,425,1989,132,0.960557649161638,0.950473128747527,0.694520770572126,0.916106757835676,0.670307367550429,0.67861246130039,0.644,12.9240391750849,13.1328836639085,0.670307367550429,36.062970568104,57.9065639878859,34.9838807364844,100.594722318433,0.753357937483948,168.108305507688,7,0.00026022304832713756
22059,426,2011,221,0.0616661494436238,0.450180740895248,0.971343372948468,0.0456107990348412,0.0611966768817179,0.445686782464438,0.046,8.58221945190979,7.09543065347748,0.0611966768817179,58.0616016427105,59.9822541777497,38.2183802215455,207.991286855703,-0.0124571461095735,28.2350915177121,3,0.00011152416356877323
3977,427,1961,40,0.724989208766129,0.944132155795329,0.866221890551969,0.699552290304572,0.668111373929796,0.833474985212612,0.634,6.29021920287828,2.60077094665638,0.668111373929796,8.06297056810404,55.2646120810114,30.8669888592325,120.447670509458,0.414984936639943,160.871922963549,11,0.00040892193308550185
1934,428,1957,20,0.343113609161297,0.356851625233677,0.912213321775198,0.189841611702031,0.329331052225969,0.327306472374787,0.177,3.49036605802462,2.70255218919067,0.329331052225969,4.06297056810404,54.8871903800293,30.2788614481965,133.017805062976,0.173943312721724,19.9609885765434,23,0.0008550185873605948
3097,429,1959,31,0.0915823932946031,0.830500647677807,0.784014090197161,0.0873023357402042,0.0812529883830777,0.675848303149053,0.099,5.08821746606757,0.97249537575141,0.0812529883830777,6.06160164271047,55.0757720649827,30.5727238780776,103.693531058482,0.0138652482461293,94.9688265952957,13,0.000483271375464684
13778,430,1990,138,0.956089897117737,0.830467769380872,0.964286492438987,0.803288244384777,0.924619326524291,0.811349307288843,0.805,,47.1371603040057,0.924619326524291,37.0622861054073,58.0008548303626,35.130811951425,184.931389665198,0.737757799226271,94.9574697159199,7,0.00026022304832713756
39,431,1952,1,0.566419933595901,0.106864273966511,0.279156222939491,0.0876478760806979,0.191823027542958,0.055208974644989,0.052,0.60562116776935,0.577622548380024,0.191823027542958,-0.939082819986311,54.4152195054952,29.5434002709461,64.1620048984211,0.304169631781659,4.08113211245407,57,0.0021189591078066916
4956,432,1964,50,0.922838936791455,0.899305720676124,0.637891178485006,0.840427965622345,0.598522706683197,0.591079515512961,0.545,8.00180781133681,5.29204250239248,0.598522706683197,11.0609171800137,55.5474846084415,31.3077825040541,88.1371944091461,0.651334607642416,125.692048426503,12,0.0004460966542750929
18435,433,2001,185,0.831847112183094,0.220379744478909,0.688168224878609,0.208214162882206,0.611091743040781,0.151640573760607,0.131,2.00901246723575,2.19595841370754,0.611091743040781,48.062970568104,59.0388290908321,36.7482629695924,103.079731286222,0.515609832170824,10.3027837970376,18,0.0006691449814126394
13381,434,1989,134,0.998442858378468,0.989432709350463,0.593449985608459,0.987922649054475,0.592977582213236,0.591466105856623,0.601,,184.376280976471,0.592977582213236,36.062970568104,57.9065639878859,34.9838807364844,90.0827986562698,1.14448576999761,261.747408468315,1,3.717472118959108e-05
7945,435,1975,80,0.959145632161778,0.756080269587863,0.756060162326321,0.735852894271035,0.729057640795537,0.622620684089289,0.614,89.0807061795567,14.4385084530285,0.729057640795537,22.0616016427105,56.585458868911,32.9252335222215,104.644093010654,0.748271261448006,73.8008157577912,11,0.00040892193308550185
9276,436,1979,93,0.699330394701622,0.752198027377294,0.333271129988134,0.57904962634362,0.273141702283417,0.29093253587206,0.254,1.91709866413232,0.831461928733815,0.273141702283417,26.0616016427105,56.9628805698931,33.5133609332575,70.6810916335418,0.394924437758959,72.8899401105914,35,0.0013011152416356876
6042,437,1969,61,0.204157963258799,0.541373840192029,0.896759112365544,0.159192093927654,0.192162883924865,0.514207619330201,0.168,3.61848952403627,2.1918815091351,0.192162883924865,16.062970568104,56.0194554829755,32.0432436813045,132.886844314948,0.0923340526846409,38.0925745237745,17,0.0006319702602230483
8467,438,1977,85,0.31366350358253,0.833494554171816,0.910505611682311,0.294149373929505,0.294141371212994,0.784188606780892,0.271,4.56457571009091,2.85827571642386,0.294141371212994,24.062970568104,56.7742988849397,33.2194985033764,141.774003842512,0.157162125329764,96.0126425409829,12,0.0004460966542750929
4329,439,1963,44,0.031569791905352,0.317149026103392,0.869867774890736,0.0191989859400045,0.0272009330669539,0.299893688736207,0.013,1.74357252930473,1.59028822088974,0.0272009330669539,10.0616016427105,55.4531937659648,31.1608512891136,122.205611993699,-0.0452740258897192,16.8826327790992,17,0.0006319702602230483
24074,440,2015,241,0.348300369873171,0.633400076296607,0.139357683714479,0.284130344904903,0.0751716651730213,0.124870097507333,0.068,0.677704260428606,0.340417644895599,0.0751716651730213,62.0616016427105,60.3596758787318,38.8065076325815,66.2046094341826,0.176887914246294,50.5612184153164,31,0.0011524163568773233
21215,441,2008,213,0.93846872055153,0.566119208635333,0.823393188882619,0.549187216992821,0.78306687336745,0.507293250577145,0.485,7.52835662767107,9.43175383976549,0.78306687336745,55.0609171800137,59.6991233192443,37.77718402545,127.996916804713,0.687003819635757,41.1541659170258,12,0.0004460966542750929
4630,442,1964,47,0.869249067251015,0.912185813614542,0.808987648226321,0.807332395718677,0.726275335608018,0.755128182057995,0.683,13.0604702511051,4.16331691992675,0.726275335608018,11.0609171800137,55.5474846084415,31.3077825040541,109.486538617802,0.562017684312013,133.831233525633,13,0.000483271375464684
15111,443,1993,152,0.543872307234723,0.728287895349003,0.777372826589271,0.458383358503995,0.453286674592307,0.608866487553939,0.372,2.02013077534715,1.51467484275219,0.453286674592307,40.062970568104,58.283985688868,35.5720081475204,113.693189553427,0.290237711197258,67.5909424850862,16,0.0005947955390334573
22415,444,2012,225,0.142873726973024,0.505906656660413,0.350077455863357,0.109492124113551,0.0714240270258289,0.239224608093657,0.056,0.547520809744985,0.345737923584362,0.0714240270258289,59.0609171800137,60.0765450202264,38.365311436486,76.7801375605244,0.0522276098394875,34.0130668114311,28,0.0010408921933085502
7165,445,1973,72,0.930565676809958,0.876921632737246,0.29088450060226,0.827263949374207,0.280306752917586,0.281402492499604,0.248,4.69468308790936,3.39809100823003,0.280306752917586,20.062970568104,56.3968771839576,32.6313710923404,67.7063917987783,0.66813716199648,113.799466232564,11,0.00040892193308550185
18961,446,2002,190,0.449219123457758,0.435235110381715,0.966677970951423,0.272773862852159,0.443701814518907,0.429185245402169,0.281,14.7833667802897,7.19302331441373,0.443701814518907,49.0622861054073,59.1331199333088,36.8951941845329,195.443571746531,0.234302960414051,26.8008668678061,12,0.0004460966542750929
7917,447,1975,80,0.696525436562363,0.927367722657796,0.492874815827236,0.665822067969341,0.361634317645106,0.480478115922899,0.35,4.85831613820557,1.16121047078174,0.361634317645106,22.0616016427105,56.585458868911,32.9252335222215,79.3093743982243,0.392796892160239,145.155275638344,16,0.0005947955390334573
15937,448,1995,160,0.125389252749038,0.176352301696669,0.658524036407471,0.0460756769913195,0.0950311758904097,0.130280753011436,0.026,0.70145407737789,0.64284314251292,0.0950311758904097,42.0616016427105,58.4725673738214,35.8658705774015,98.0192535902891,0.0398173424983786,7.70290164449667,33,0.0012267657992565055
3758,449,1961,38,0.257882180643084,0.973059552192524,0.204309751978144,0.255879395618948,0.104030094147995,0.202295072203365,0.114,15.4403465356317,0.311605030657965,0.104030094147995,8.06297056810404,55.2646120810114,30.8669888592325,62.357897694964,0.124818054946186,204.850999345384,9,0.0003345724907063197
1450,450,1955,15,0.758160053631822,0.981123003117359,0.180548515403643,0.748895623767608,0.159568554765558,0.173939464786521,0.162,349.606852408379,0.905551086308659,0.159568554765558,2.06160164271047,54.6983503640006,29.9845964670416,60.6974679144838,0.442788279874915,226.423379624173,6,0.00022304832713754646
26105,451,2023,262,0.41140007905522,0.703340866845518,0.369968441780657,0.350342563825827,0.192962060477531,0.301254789247496,0.156,0.981113439387417,0.485916275979758,0.192962060477531,70.0616016427105,61.1145192806959,39.9827624546534,79.7919980100519,0.212677261377247,62.5625166617741,27,0.001003717472118959
16127,452,1996,162,0.998859430260476,0.999385100843834,0.819982043933123,0.998246566068219,0.819362839034553,0.819730644048337,0.827,,383.608529555578,0.819362839034553,43.0609171800137,58.5668582162981,36.012801792342,122.926495861359,1.17664970986779,436.478613490232,1,3.717472118959108e-05
23200,453,2014,233,0.51535111427283,0.741287716400193,0.848915763199329,0.442010487006777,0.455574898551893,0.664113007208326,0.408,4.154221407365,2.19038806925136,0.455574898551893,61.0622861054073,60.2653850362551,38.6595764176409,136.740264095272,0.273006830805667,70.408149341019,17,0.0006319702602230483
8553,454,1978,86,0.627760088499789,0.626320493088135,0.633963911561295,0.463844148879759,0.425502709320441,0.470637995419412,0.343,1.55110470662849,1.22115994749528,0.425502709320441,25.0622861054073,56.8685897274164,33.366429718317,91.2234509013888,0.343871850950157,49.4861426520856,26,0.000966542750929368
19991,455,2004,200,0.894746232911482,0.992039346948985,0.98477952205576,0.888888405712662,0.88548605568971,0.977948155525536,0.885,,33.5553538844224,0.88548605568971,51.0609171800137,59.3217016182622,37.189056614414,231.670837738249,0.599924123676926,279.044796150192,2,7.434944237918216e-05
19805,456,2004,199,0.870117311281617,0.983494145362305,0.967981938272715,0.858785717925273,0.845957667156564,0.954625394521247,0.828,20.4595528887246,25.4504163717619,0.845957667156564,51.0609171800137,59.3217016182622,37.189056614414,198.466926595985,0.563209212628923,234.581908978561,4,0.00014869888475836432
11396,457,1984,114,0.688752117575355,0.986231582465443,0.799542218213901,0.683335084733241,0.577409120340685,0.793415541340416,0.584,,2.24429651046934,0.577409120340685,31.0609171800137,57.4345931133518,34.2484195592341,114.652510749029,0.386962603326512,245.617552344122,7,0.00026022304832713756
13312,458,1989,134,0.85821739742308,0.598552175451943,0.884230716619641,0.551671813713643,0.77031944649865,0.561568726583923,0.518,8.14342284207876,7.17583202440167,0.77031944649865,36.062970568104,57.9065639878859,34.9838807364844,137.372821970679,0.547383504488453,45.4731346711378,9,0.0003345724907063197
10920,459,1983,110,0.943876300795426,0.962111298719247,0.852512934245169,0.911479459029714,0.816525818735611,0.831678666858267,0.785,12.3583342030817,9.93217136676,0.816525818735611,30.0616016427105,57.3403022708751,34.1014883442935,125.698726727927,0.701112194145706,184.239768418261,9,0.0003345724907063197
22788,460,2013,228,0.925123655239311,0.945353953430776,0.996415606234223,0.880623564278648,0.922494138689543,0.943044745856743,0.889,,209.451012807405,0.922494138689543,60.062970568104,60.1710941937784,38.5126452027004,309.130476199342,0.656153342633111,162.199172032985,3,0.00011152416356877323
25228,461,2019,253,0.45972452655441,0.492295800029224,0.638333394890651,0.304856665545319,0.327351358965603,0.374861553739938,0.231,1.07691396669811,0.872244762705355,0.327351358965603,66.0616016427105,60.7370975797138,39.3946350436175,101.795326304788,0.240361424174229,32.5348981942745,19,0.0007063197026022305
8926,462,1978,90,0.950226409168283,0.914325055160704,0.228133105207235,0.875049724218713,0.224415342878497,0.221577258358224,0.241,,4.34255568732331,0.224415342878497,25.0622861054073,56.8685897274164,33.366429718317,65.5624380501704,0.719216197383842,135.300286710791,10,0.0003717472118959108
3447,463,1960,35,0.355320971784908,0.73718502199668,0.968022962100804,0.313634087077687,0.35319580148121,0.722822925452769,0.309,9.93845209577677,6.69974832764422,0.35319580148121,7.06091718001369,55.1700629074594,30.7196550930181,170.156059980461,0.180870425991821,69.503247542034,9,0.0003345724907063197
16417,464,1996,165,0.209238141135441,0.601390519949931,0.791080655297264,0.172206516110288,0.190078923785539,0.51220413558395,0.133,1.43081720760734,1.05396219316467,0.190078923785539,43.0609171800137,58.5668582162981,36.012801792342,117.125910303707,0.0954875947810587,45.8692159523312,29,0.0010780669144981412
17977,465,2000,180,0.081427222221007,0.91431536174884,0.0520070036873221,0.0797400219799389,0.0166463579695027,0.0427662001382454,0.015,2.61769851726533,0.226446164788583,0.0166463579695027,47.0609171800137,58.9442799172801,36.600929203378,60.9015725315681,0.0053820651152078,135.293546081,6,0.00022304832713754646
22367,466,2012,224,0.933761531228364,0.615163961037877,0.939327398780733,0.593622871258364,0.879219428272696,0.598757477491169,0.579,46.0099485329351,32.6237756541845,0.879219428272696,59.0609171800137,60.0765450202264,38.365311436486,175.140708735513,0.675540636581139,47.836014732423,10,0.0003717472118959108
7271,467,1973,73,0.521655225405891,0.43682874625435,0.541239406447858,0.305225882899208,0.332149590642758,0.305642581927831,0.209,0.853625879393089,0.742790405419132,0.332149590642758,20.062970568104,56.3968771839576,32.6313710923404,82.3049230850679,0.276781683009561,26.9516482687518,38,0.001412639405204461
8087,468,1976,81,0.567183689074187,0.490806450147252,0.693372096167877,0.355789656767237,0.416925420188569,0.404364868023215,0.264,1.2367229322467,1.2790207003324,0.416925420188569,23.0609171800137,56.6797497113877,33.0721647371621,96.9038131749427,0.304646952879881,32.3759068902029,40,0.001486988847583643
13122,469,1989,132,0.87643700760854,0.55383300532986,0.504596787970513,0.519122244294511,0.450565325898946,0.352764351463279,0.33,3.47311939964215,2.87639289801133,0.450565325898946,36.062970568104,57.9065639878859,34.9838807364844,82.8969570066153,0.572072869714913,39.6104412358501,17,0.0006319702602230483
