,Sim_NTR,Sim_RF,Sim_RD,U_NTR,U_RF,U_RD,Weights
27389,0.46707755928829,5.20341019812446,3.54412899617471,0.324391650734469,0.0546832722466752,0.0953833828026337,41
7768,0.464680108639672,8.14285675691709,75.4221376041085,0.453779245028272,0.0980829045006145,0.879070790073371,9
12481,0.437553865539285,29.8616356803749,9.786121826653,0.24859168403782,0.429984226207528,0.313835754380001,18
11471,0.41322863469093,14.1590626601074,21.547488782833,0.0526496658567339,0.193777093502588,0.56150942010005,14
2091,0.406310281062182,142.838020933055,19.395143898799,0.0790040271822363,0.973749936145477,0.527701073299524,13
4626,0.569285113258085,16.7849732951326,13.7166513322588,0.800717383157462,0.235862769312139,0.416322470476644,14
14657,0.43404030284657,51.2302027953449,21.3315982935436,0.196188135072589,0.665352467583575,0.558289788772446,35
15815,0.547075483057054,61.5135025127079,8.30440917222297,0.70382608496584,0.744539345780899,0.268257839151637,16
9700,0.410491155617706,46.208000669442,22.0970335559571,0.0446378469932824,0.619209130585632,0.569543294562717,28
4711,0.439595532745679,51.7252287203911,29.6917181971009,0.327704909956083,0.669620786524258,0.660813284678788,27
13698,0.414816099712215,55.3618004220553,10.5398589916009,0.0424583475105464,0.699510568230319,0.335469020138452,12
22214,0.463964335256308,13.5284010647079,5.58390389057324,0.342556189047173,0.183623640504884,0.173655576044845,28
8351,0.511780152328764,20.2108434266553,5.92241294800365,0.646711049135774,0.289712718403376,0.186167291187479,26
20904,0.548697812724629,136.071679058641,31.5632461488028,0.686453507747501,0.968096603832488,0.678759233854291,15
439,0.585062352078487,44.3457164980683,42.3758311489722,0.841662776889279,0.600736688339168,0.758979397215931,23
4523,0.437160004766716,12.0928460785259,4.14330531181096,0.314207581570372,0.160524841756307,0.118663003803874,32
3274,0.414952469650391,28.556456472491,2.39867218140455,0.148948964895681,0.412186424562595,0.0521073850073324,23
6577,0.642392157839314,34.2569219334576,32.6529172635043,0.888435687636957,0.486994778629727,0.688550034379704,26
21933,0.47732864893914,25.6554509584634,22.3429379122316,0.418607925530523,0.371249747090508,0.573064827925819,24
18222,0.495420127039722,54.2276979798211,10.8845351037075,0.525169812841341,0.690461423189191,0.345028870408438,26
21333,0.542092362139735,29.8787879085304,13.2018689922492,0.667037050006911,0.430215503050601,0.404266947081686,25
24211,0.426659366867082,63.1942769256366,1.8839591997478,0.0598413865081966,0.755716351707486,0.0343378049960247,9
20411,0.423825219765194,118.425431904836,150.207076959994,0.0687112333253026,0.947130760371135,0.958076659186401,28
8970,0.556806896924573,133.207924765226,34.4372952938053,0.760054710553959,0.965358629478841,0.703631317503899,19
6380,0.56471950117185,59.0111473729638,15.2405821857487,0.786567258415744,0.727024926966324,0.449900575700696,19
461,0.661495782744766,21.521159480334,55.0240881721539,0.916879032272846,0.309844570696837,0.819837781367808,16
69,0.445521261463715,77.3156415437252,6.02876816044517,0.404173251241446,0.833169145983565,0.190058388018678,10
25645,0.500217806911078,1.83654253139907,6.7379858187741,0.500105789396912,0.013215805934913,0.215486643944972,22
16285,0.438661682257958,38.5872868555048,73.7086615445107,0.218059157021344,0.538705637958511,0.87528320319404,11
26851,0.487450172220348,58.115795333391,103.877849403605,0.435262476094067,0.720495652649851,0.923618575190639,21
2494,0.438211707270669,15.0660722999431,3.266146699264,0.334517176728696,0.208360791836827,0.0846393049755277,26
24546,0.712154574126746,19.4980182549621,137.809244660461,0.903139783069491,0.278642454161912,0.951438185869343,10
25648,0.712979766260205,5.2542150536583,81.980264648713,0.901501755462959,0.0553934700083028,0.892130940480675,5
22613,0.530286947800313,4.27459952897764,2.18250499532842,0.628748538903892,0.0420421808316939,0.0444423955668169,24
15182,0.594270730224084,87.6622448195275,61.8276241385442,0.801710654748604,0.874487678594783,0.843571783232572,32
13545,0.41948912951011,2.55607402199625,51.9729047504573,0.0889529141131788,0.0208737320276273,0.807440577832828,8
13142,0.481347068523263,15.7286164464981,3.54968665219248,0.495644823415205,0.218987590352277,0.0955988757051514,29
8407,0.428984821925771,12.8020490879606,32.0660856137464,0.217012419598177,0.171929393033555,0.683334631120864,13
23824,0.471719519627635,27.8326955421434,37.9246868759057,0.375455647706985,0.402149150422896,0.730083629380518,23
13904,0.459027982428204,21.2364720564446,8.19197997136276,0.370849699480459,0.30549570055226,0.264628762213157,23
5608,0.406670238350942,10.0949021433359,7.19814679995481,0.0481956729199737,0.128611410280129,0.231481459268515,43
12585,0.515524299938485,136.357981556588,42.4539199762753,0.633354722522199,0.968358366078683,0.759444166965568,19
14698,0.476867705023211,95.8869296280646,26.9385675186592,0.461246399208903,0.900149322737344,0.631490910596558,20
22808,0.459575139070496,26.3525698152743,27.2539896509995,0.313347950344905,0.381256640062,0.63504333436153,34
20494,0.424101171670282,7.19539764215227,3.20647591046407,0.0711303683929145,0.0836626248248375,0.0823446793847973,42
4159,0.498972706780081,18.8097878038367,37.8546831303539,0.62553778057918,0.26788146093725,0.729588289702411,15
24924,0.433812883909799,118.583805381625,7.39812956939873,0.11307173455134,0.947368554738303,0.238305683710325,7
16600,0.658721680142728,129.948611691531,149.96612609456,0.87643624166958,0.961961654912745,0.957960031357198,52
7117,0.422492470594508,9.43748287256298,14.4062357430032,0.174737891647965,0.118233002862515,0.431895668015554,22
5710,0.616716993145365,48.2513328098639,19.1749865586294,0.86470222263597,0.638617826470585,0.524017071574902,24
5071,0.622293544131123,40.7338100574066,9.46875541605135,0.872863308526576,0.562712753437186,0.304419787875236,22
24693,0.426703656640403,23.1068461521793,2.88388940690018,0.0568968085572124,0.333795515702616,0.0700495546120414,24
7981,0.488475929556515,19.2319633890254,2.70576092530738,0.564340476179495,0.274490663090949,0.0633676482145367,20
12375,0.604359432011629,34.2724693042099,9.39819096905435,0.828370029106736,0.487188352595417,0.302300966409259,22
5443,0.411475470080202,52.3418819237627,3.36643185871543,0.0985314082354307,0.674869796168608,0.0885062553202482,13
7406,0.445602259814944,58.7395168155337,23.9168550273804,0.345295925857499,0.725058968724011,0.594587833089829,28
20125,0.470586934864195,20.4916444109209,12.5313305961784,0.393828465370461,0.294051363483027,0.387986150313157,28
13351,0.465720475845361,25.8920683199816,3.26102165872601,0.417247267207131,0.374658094621104,0.0844420263060172,23
2247,0.616380120094688,92.4405378065026,90.104226000407,0.872888634447008,0.890078468252982,0.905666581402028,32
12312,0.475711994940817,12.1003695609333,3.86478337228202,0.476781660923734,0.160645701382228,0.107838515047792,26
21821,0.473487854029946,31.2142906858867,19.4692345145178,0.398549979552627,0.44801285761942,0.528930957640008,23
6208,0.405747145554568,11.6605549230739,3.67976513050485,0.0313109143171459,0.153586496951135,0.100647496356247,30
12419,0.458181314452312,35.7558943709143,13.1552957032742,0.383345206035301,0.505394876203344,0.403157554779588,20
4773,0.518383533532903,24.9920078680937,10.4434981598303,0.685567710315809,0.36162940427359,0.33275951730806,24
4131,0.494982191812439,41.0531640873367,25.9138853169015,0.611133174039423,0.566193739092859,0.619576771131455,32
22928,0.424425452800902,2.45075986349024,3.1149291306465,0.0537173941265792,0.0196989817095201,0.0788349629990204,29
15490,0.55834899411227,3.95001532583512,11.9025036218103,0.732143348548561,0.0377969621671885,0.372097136449856,20
4353,0.410132746713297,55.4456145248833,65.3594655502371,0.0932908253744245,0.700169747727034,0.854121970135991,20
9855,0.439519435951244,17.1735832932129,1.50328057559881,0.285261503653601,0.242044698644154,0.0225606524926927,24
24840,0.425007539487459,67.0186995887045,27.9944798259402,0.0387351047247648,0.779482674256816,0.643179674230446,21
15927,0.446959096719675,43.7454714278715,27.286460757485,0.279804915655404,0.594620396499198,0.635406054931235,30
20141,0.600263208230948,59.9529916497268,73.557786762973,0.795231227297336,0.733742404769431,0.874941509888923,22
17765,0.462980103355695,20.2562607573735,15.0029660608257,0.36801090836525,0.290415331160603,0.444863276667609,17
13332,0.440139043005081,38.2520182362783,2.48639805036009,0.257582323858514,0.534859375812436,0.0552847809404472,18
4506,0.423804301594762,90.6854338262162,27.2608554357765,0.213666697731242,0.884581181987574,0.635120075155083,23
18172,0.433519320084139,36.2528030102899,26.0139885803467,0.16593517549336,0.511377321061753,0.620766567222013,24
1558,0.692389939994683,34.9358459185801,11.0614695306439,0.932521362090483,0.495394500338976,0.349857268902977,19
9416,0.801753288231122,126.77484836349,63.6987054663746,0.963183834217489,0.95834122340029,0.849294853680333,36
27120,0.439546492407576,100.51225947315,50.1221178862526,0.139160553226247,0.912276135107888,0.799296423142926,16
27306,0.630570231910918,13.6433461638171,46.186808378787,0.817341020563617,0.185474541809171,0.780188281913208,12
25179,0.687267965571939,49.5525341659211,71.496065717495,0.883756213355809,0.650519716079642,0.870133146340214,23
11012,0.440640158504838,39.1270476085418,18.7382533247113,0.283483828185126,0.544842853072919,0.516576198436603,22
22836,0.544470855992569,9.66998254728684,3.85893427294516,0.667966090608388,0.121893976286138,0.107611102319994,32
5385,0.638449594056704,57.502784785675,76.661257661634,0.887674522120506,0.715943463616741,0.881707068453146,30
20446,0.446381171407796,29.7222839892887,16.8630663385694,0.245060095796362,0.428102712282797,0.482488604200432,33
12654,0.433673703228698,69.2515765029486,75.1857142887787,0.216413016198203,0.792344460873618,0.878558159108892,24
7596,0.470946495164851,96.0916873634354,154.602777469944,0.488389929290861,0.900718803403852,0.960127817895473,25
27396,0.471931133265417,25.0431607315551,4.94632483417073,0.352169248973951,0.362374471064721,0.149612276779142,35
16861,0.575600093706414,31.7711920203123,16.7125707501757,0.763185326941311,0.455311014903576,0.479592868687644,29
18647,0.420682880572357,23.0615327688791,18.7754677562074,0.0544320831540972,0.333117706746176,0.517217230590829,28
26481,0.466379676706639,5.60500512549316,10.4364432033865,0.325859260046855,0.0603442575289432,0.332560505174009,22
2994,0.521276984376273,53.8930960740525,66.2165247231518,0.701729559106752,0.687745031160336,0.856525258600531,23
9439,0.61254071429232,32.08448588103,2.99875935802744,0.848633237648755,0.459384663458004,0.0744031233357999,17
11429,0.632294710152702,131.475659023622,22.3834475145622,0.864795275731012,0.963591993722069,0.573640688478004,19
15779,0.824740949009469,57.9289893014158,14.7066161458635,0.962091950466856,0.719115536502326,0.438480777515729,19
22941,0.698353065576484,22.9848545538744,6.14642168528631,0.897221454652026,0.331969824193473,0.194339816092571,15
8222,0.418906046737969,3.66020022670945,18.5374607607437,0.136893113609403,0.0340932553674039,0.513094651276369,12
15104,0.549163873243994,60.9919343517865,23.9509807708511,0.712491934886202,0.740976312325663,0.595035840424425,29
26784,0.424624437006792,19.6001239475412,6.29971997500502,0.0186762071680278,0.280232998805549,0.199881372487977,27
9117,0.4286779613818,28.7701049673771,7.74149325708626,0.207796181552112,0.415126572012656,0.249841582367963,25
13814,0.55598397231132,80.3363042803294,69.6773326251868,0.733539242763072,0.846408041012102,0.865665660819187,32
2617,0.460547176231656,36.8301070936569,6.07250536718642,0.468878092011437,0.518254565757627,0.191652838535245,24
2938,0.40568882507255,15.1024784836037,8.86409049848102,0.0613075012806803,0.208945405495542,0.285961532000909,21
25899,0.441707692159616,5.65454496129372,9.42093680447753,0.168042238801718,0.0610498022356863,0.302984959008712,35
8023,0.714989966144824,79.6976881651396,56.0914724037962,0.934103173203766,0.843695114820611,0.823897533891294,34
22949,0.505334594396622,61.5700369602494,43.3448782331783,0.539539095479995,0.744922832191668,0.764653320159018,25
17120,0.488823164571376,50.7091972318445,28.8378614957901,0.501670355210081,0.660807142141353,0.652112900481925,27
18605,0.46276024824821,8.46412404318455,2.14853787324796,0.361044814577326,0.103041073860712,0.0432620753771408,31
666,0.434871717100658,17.9901571374174,21.4095350165402,0.32792214746587,0.254980418686241,0.55945627879558,26
19451,0.449235231660521,10.0172395795856,12.4797253164603,0.270648846169934,0.127381273007002,0.386705240201315,22
2087,0.46996092989624,19.7625798865729,7.99290702330523,0.52156876353547,0.282760365059628,0.258142836617514,26
1621,0.688636245086958,88.4173958953678,8.31726587182328,0.929852147586644,0.877085398049517,0.268671279823811,16
5334,0.444741164486888,11.0225460079962,9.43701636767446,0.358527292264625,0.143374333441482,0.303467909980687,24
659,0.465421248661756,71.0476382996441,14.0498856034326,0.507879587588832,0.802177200706967,0.423928651023476,11
8867,0.639652691208364,17.687685946896,4.38932917229334,0.879268304444849,0.250197892545236,0.128200395885816,27
25543,0.524488562247163,104.8330734555,76.8227898555571,0.591690253932029,0.922309461032206,0.882044604998257,22
21569,0.563484332641163,21.7821443202126,87.8462796319564,0.720415879739448,0.313818655156111,0.902160591528921,10
17050,0.631763390962874,24.4915883398061,19.2857321144901,0.847174239112064,0.354311666821028,0.525875764982931,21
11035,0.425978403178997,7.21083777255167,4.3548568277092,0.172389520099387,0.0838949063229631,0.126866198008415,35
4326,0.476293846251317,39.49446030629,48.9827922606583,0.534852931043133,0.548981710724158,0.794026545835733,20
12614,0.513258734130038,12.8237309510721,10.7772178733612,0.625908971298486,0.17227834342825,0.342074286808451,25
24190,0.46179847522934,72.1963372199139,48.6476373299273,0.315444145118818,0.808235010951566,0.792437186879266,25
22925,0.647186661847261,43.2895405643294,2.51473507446445,0.850958597380668,0.589921117600457,0.056318372721702,17
2269,0.515928095888778,71.1571648428407,125.211462524091,0.690612477017567,0.802762462372897,0.943089727875662,35
25274,0.710537410019304,72.6291995718829,19.8990661659091,0.900562823284417,0.810472193878455,0.53596931948812,26
15817,0.638450608158478,9.31361996682003,14.44184236432,0.857957461383194,0.116287239532228,0.432682434912689,31
27051,0.426353557694378,45.4235884857999,6.76885978911413,0.030676948139444,0.611520563142483,0.216572434059088,23
18353,0.428976098247405,62.359012156892,114.751968631117,0.126034757355228,0.750219574743555,0.934547383046991,20
2866,0.558781664402172,96.6191184713615,20.821518316123,0.789263314101845,0.90217132982156,0.550536143357581,19
15660,0.539342486295593,21.7852648990104,19.7099604166813,0.685698397923261,0.313866098610181,0.532892942899824,19
3309,0.446514158344939,26.3483906930193,13.0008534340124,0.385356930783018,0.381196964820375,0.399456071655928,32
333,0.416899086286181,61.3543777949673,49.3625833004288,0.195397579343989,0.743457114051428,0.795805829982503,29
13464,0.465124121802919,36.8167076896054,2.42292160613475,0.411178240319714,0.518095832427864,0.0529821798547857,14
14338,0.548067533666539,48.0346323246709,12.2470204107383,0.71158606512472,0.636601413840909,0.380878460654226,19
25232,0.534961100409792,37.296899147928,2.69187848802443,0.627228734781966,0.523757970749408,0.0628509574137005,20
19952,0.502549280721477,25.2445563537766,36.3474352083967,0.544683590298519,0.365302532553546,0.718581461832875,18
9381,0.452888278984436,80.2754984734451,22.8499057646096,0.375558347674087,0.846151670211532,0.580186135952502,18
12869,0.461155233769251,8.01619353687677,3.64000600344738,0.394697679206729,0.0961368869296106,0.0991034740048154,25
1687,0.544063328003307,24.4158237265438,10.1559780161292,0.762899289373308,0.353199210373926,0.3245777590763,25
16289,0.747323442788576,7.61926881230163,28.1852548381702,0.935465394053608,0.0900735923103841,0.645230874999023,12
17664,0.763273568497483,87.579107810116,17.3252341066588,0.940687350230291,0.874198494629434,0.491227416169768,23
24375,0.723809872230922,101.594730303512,68.5655507499436,0.911340934224427,0.914901503564887,0.862824007816221,47
10622,0.581104797994875,9.58520873250514,8.24374958649817,0.79940998274833,0.120557850707998,0.266302860696496,17
6266,0.530444100501,76.7738268991149,48.2322265989433,0.710913261631504,0.830682874665724,0.790441829804775,26
1606,0.444581000329746,61.3374742991295,37.8671114367509,0.382647423772141,0.74334190314815,0.729676331207346,36
21527,0.545164024114276,51.4469200344165,46.5808823125071,0.67536141956225,0.6672271082626,0.782221007236306,29
17885,0.518535453724569,5.30181151603102,6.46588268721523,0.611570662120357,0.056060425949856,0.205839791443173,27
9987,0.454640865656893,36.2692926736362,38.6249179783352,0.383089763810858,0.511574846853618,0.734964028755158,28
5473,0.442448729921762,139.901673216027,119.685850195428,0.343601466855034,0.971428917285425,0.938786470838441,27
15931,0.470767113839253,12.3249358309239,7.92235551760113,0.422133145853877,0.164254614367909,0.255825753284328,28
1245,0.770370760566555,37.0375146950763,35.6390394375927,0.962906989268959,0.5207061916609,0.713173038168326,16
4266,0.456278590890133,32.8267298575207,11.1047373346876,0.433985508047044,0.468943467231112,0.351029955150274,27
18874,0.602229950624043,45.5775406824321,14.9449680628468,0.802307941019535,0.613040084943963,0.443622980901938,26
11678,0.503710320751517,88.0526567066674,58.4954773637793,0.599393976386636,0.87583719357623,0.832561860209933,30
7639,0.502144778038151,51.0239593468265,104.138272702378,0.616358313011006,0.663559694888766,0.923909483240869,25
4160,0.540542202162653,35.2254993588449,27.8167416533649,0.744744005613029,0.498944941414629,0.641252257079744,15
4925,0.422060950262231,20.2506252759134,26.9177469105528,0.195815490325913,0.290328167582921,0.631254555944859,16
13931,0.42108285476505,23.0053916972714,7.69105746858599,0.0961274397559464,0.332277379874872,0.248161470503646,22
25317,0.433732043922907,52.2484405712517,20.2012979259443,0.109198069898412,0.674079239396106,0.540821398767045,21
18682,0.449897443363467,54.4279695785378,14.2505270796761,0.281130560906604,0.69207707941273,0.428435366669639,21
24767,0.5121613404492,34.9243979726179,19.0884118608161,0.552204174222425,0.495253768984172,0.522556188429558,26
3052,0.469548497657199,4.64620009934191,10.5726378062403,0.511462206020951,0.0470173827226848,0.336387009083605,20
18200,0.679494208824129,51.510720056143,7.19863407104653,0.891678955638781,0.667777202400959,0.231498180962508,14
11317,0.512881100875331,27.6090606722247,31.6064310755678,0.631083167158067,0.399023788584219,0.679156116699787,25
25066,0.582701045700604,69.4112276059977,19.8412506038073,0.746802793582901,0.793236686255275,0.535032107599146,33
15021,0.464319985891318,59.1030236546825,17.8602168647304,0.392631128197536,0.727686976894588,0.501061345615136,27
19827,0.493644267027193,52.6496552048574,53.9585033270247,0.507990637328476,0.677461575568724,0.815645729130252,29
2837,0.485154829362441,41.2928309002536,35.2395262992614,0.582831183448434,0.568790809132105,0.710053217560073,27
15850,0.612039955865647,33.569879329308,116.272515988995,0.825513124233112,0.478383581828523,0.93589671905828,21
3610,0.432771206911406,19.4490744041166,7.02965722539437,0.289554338902235,0.2778794763785,0.22567196028732,28
17887,0.483939130817902,78.421085158363,35.7353402916887,0.474384998902678,0.838134928199981,0.713917458774276,30
19738,0.421522486726791,6.79379390856834,25.0757446475442,0.0516705305781215,0.0776565875660038,0.609385770153716,11
12624,0.58284401395877,4.1590681835696,2.89627377971773,0.793890500441194,0.0405199261217159,0.0705173909152725,28
7047,0.416372240554057,17.8501627349146,1.70825893538073,0.125197765184566,0.252768273514455,0.0287226891681375,26
11709,0.43093577091471,9.43369875307735,5.76367443656218,0.205282593611628,0.118173509470815,0.180323758642307,35
10722,0.409941615875208,33.7977500765378,10.6486830455461,0.0318936638068408,0.481252027233664,0.338509504061293,23
20829,0.452756986847955,119.53717349952,54.0916868853556,0.281907787080854,0.948778123158485,0.81617750127816,22
13874,0.587155549797299,26.0814622268149,3.12028177293609,0.794168167049065,0.377377504296759,0.079039783084746,17
9717,0.554769289492017,75.7977350030337,10.5117358601051,0.752494114916772,0.826115076253107,0.33467992298985,20
15324,0.443558372113277,87.2089722477696,119.384690848548,0.259562468156219,0.87290325245682,0.938538961386477,31
8657,0.452071924512924,17.4633640269874,6.63325247447231,0.37663068715483,0.246644021730263,0.211789941542919,23
3553,0.755734829570527,21.6759246144298,13.149498241664,0.956096901325509,0.312202700780975,0.403019236844421,15
14783,0.424188754077816,18.4701042839855,5.68164300939691,0.112780925584957,0.262545602217824,0.177287508595028,29
10449,0.435841800595511,117.18694810849,9.05242309185577,0.255637794733047,0.9452347137279,0.291784378127032,10
23229,0.514396125840106,50.29028739161,22.1925822336053,0.571425040252507,0.657112790072524,0.570916930068854,29
5975,0.640769298697324,18.1378733034467,17.9740008777981,0.887907311553136,0.257311943229382,0.503114996352177,20
22969,0.681856248747809,24.6006083749243,25.178291444798,0.884349223924801,0.355910331443066,0.610655033314711,21
25356,0.458101090997933,74.9716949998798,24.0371876963354,0.283905586460605,0.822158715625578,0.596164186153402,22
1229,0.425076263546442,3.29594050987908,13.4239237818419,0.251889672363177,0.0295656963469843,0.409513376907025,21
26465,0.435071543873357,12.037490570351,4.68231519672529,0.110353066120297,0.159635694902183,0.139501650006736,40
2175,0.416767041540368,42.1250162876637,35.8786138008378,0.172317841555923,0.577706969275281,0.71501958828619,29
16505,0.431079785508494,49.4705608230217,26.6242065582778,0.156447716755792,0.649780262366811,0.627897393949964,23
8885,0.476521077121335,98.6324550702748,5.55682103239856,0.504418735159561,0.907529761421002,0.172646490157645,8
20383,0.55140718998195,15.3077674834785,23.9840290150934,0.696880286559463,0.212240571799495,0.595468975771793,13
10247,0.424034388770243,80.048940532055,12.5768839006702,0.16319837863557,0.845192865948463,0.389113475214699,14
13798,0.471437775004882,19.626980745002,20.8979320545402,0.439258383819833,0.280651095656155,0.551711029559264,22
22693,0.723462255247247,18.2650366917595,6.78231361026129,0.914515465963632,0.259316850390995,0.217045020050854,18
21663,0.438601709956735,20.5077599372622,11.5128763616766,0.179309979779646,0.294299971039235,0.361938087807441,22
22382,0.547115084323012,8.1685296138965,17.3344087615224,0.676892369519919,0.0984779587195377,0.491398579574842,26
957,0.442746586837245,117.429073405341,43.182211781582,0.380507209571078,0.945610534352537,0.763714938798383,28
7264,0.622906539991386,101.543242201628,17.3315650518416,0.86618161550723,0.914778367536711,0.491345536522591,11
2303,0.460547481129833,21.4851179206039,4.15917353191871,0.471744207432494,0.309294796035899,0.119279084811713,31
13357,0.566528845874,7.8786945368698,1.73680505764398,0.760757853277028,0.0940303482187762,0.0296156335458944,22
20968,0.424137122332672,40.8537025924625,63.7908807828624,0.0646783309057355,0.56402232990363,0.84956883693751,19
27137,0.440710412814531,55.4463541825916,9.92997686937288,0.148057813523337,0.700175559143023,0.318043179715669,13
24280,0.572110673700627,38.4563904909222,7.84956177088808,0.728059146553278,0.537207091971694,0.253424885505454,26
12728,0.468402166760222,66.0290350166083,55.7529349840016,0.434382160194218,0.773547680265421,0.822624641673301,26
2072,0.516993558769351,49.5799903671605,15.1589826073798,0.69569252175279,0.650767080270441,0.448178680028844,25
10771,0.44980973657266,36.3421877900668,86.783832949484,0.347474575741217,0.512447272157138,0.900446114875132,17
17208,0.433865575392589,46.6386959252383,56.0419192527579,0.175189796835184,0.623374161201503,0.823712057352882,25
8352,0.41171841292863,2.96949928276721,6.02992626398113,0.0712009347043931,0.0256412509588186,0.190100650134143,28
8198,0.479598921236877,8.34651174455834,6.73593337244322,0.523754666326568,0.101222349329622,0.21541439868804,32
3906,0.404012437451904,18.141306118286,13.4909808871493,0.0366639080457389,0.257366093450838,0.411083860377911,26
23266,0.620488135679013,66.9623973841193,224.328043463569,0.816602765815333,0.779148955696003,0.980008209466731,21
14354,0.566483842450676,19.2988553712956,31.3064166961558,0.752794376574457,0.275535501152218,0.676383371528384,19
6034,0.560836760528055,74.9091336041109,32.9170719157969,0.780783927533776,0.8218556369115,0.690855159301627,26
20746,0.455534291736684,18.7041349645037,16.4027515784488,0.299777937820181,0.26622352113498,0.47355218183679,23
8183,0.581709566151926,24.2667522298218,26.4570490130379,0.808767481241375,0.351006932471095,0.625964643460108,22
23663,0.486398484442145,20.4436913887813,9.05670948502242,0.45042981300503,0.293311358182314,0.291916123505965,30
10218,0.438538043858099,21.0982762971085,100.839321656176,0.275103168096393,0.303379495242015,0.920104632303937,10
18277,0.812847741875471,85.0854069557986,33.1430272334368,0.957078139763325,0.865221914075966,0.692806432816481,27
1047,0.418566064416699,29.5195043955204,23.896509816387,0.19871486001648,0.425356773443274,0.594320375067385,23
10959,0.562469918303324,43.2657163976198,3.87507812626116,0.763620352838188,0.589674286862119,0.108238777443034,12
23093,0.606132908399241,77.4542822040595,26.9801138526376,0.795308439992368,0.833799760703015,0.631961848893764,31
25881,0.47322787030236,9.79048270526566,21.1378585219851,0.370168538764119,0.12379558434318,0.555369297989294,17
7946,0.444761567331852,49.9616586908569,9.07515888694601,0.336690623546019,0.654189673843881,0.292482783573293,19
9451,0.483827055104219,27.0626333558688,19.5794034078994,0.534802288748324,0.39134017553487,0.530750595200463,18
17981,0.540155302787472,63.3222072860254,40.5059054376354,0.676693358691409,0.756548307053791,0.747435208700182,33
19987,0.516905415673921,12.2510596631379,5.74074433671731,0.597553343512118,0.163067093060696,0.179476157096129,25
12209,0.551248316674565,51.4911461592574,31.4845157705246,0.732973331119865,0.667608519392579,0.67803375087406,27
21644,0.517542662545478,69.9815259883498,15.224097555996,0.591194334439933,0.79639463113613,0.449553388127353,21
7651,0.452857740136807,4.69367463435936,8.88490239831339,0.387380414875224,0.047661264835926,0.286608296713171,24
16675,0.52420867932887,102.886160870445,7.66918326824202,0.636106838472188,0.917934293546539,0.247431260582594,10
4558,0.471741003183603,13.0868216101672,17.3524579197578,0.51381564582698,0.17651339734561,0.491735047055726,20
14145,0.543165744776396,40.1251968197097,21.2013906204822,0.70117371249944,0.556014021817983,0.556330278760495,27
16940,0.623351341006695,33.2855786226248,12.9517000870406,0.838047752389684,0.47478757309435,0.398270689684094,24
22670,0.463334350119532,29.5246889446693,55.8972599280403,0.338848622748628,0.425427098373097,0.823168951466729,20
14562,0.501928798070849,129.471148971629,95.5508903275112,0.569968321826309,0.96143737683965,0.913418260849346,20
15595,0.419882803549153,46.7445364376492,16.3932359473146,0.071499589830637,0.624391593728618,0.47336494013599,22
26507,0.444906460129071,67.2954348020876,20.5704697848219,0.182351603172719,0.781116138423322,0.546642502049736,30
21883,0.606856315900334,34.1862650842868,39.7443445539947,0.800351023441181,0.486114338383727,0.742494533182974,21
13884,0.412559418935408,34.9314463161153,218.835412828912,0.0172847157809883,0.495340419018749,0.979015328566716,8
2475,0.410360806553386,11.4854509179879,15.3588026216957,0.110479983966798,0.150779995515622,0.452380600586004,16
10957,0.496722960687558,45.0755383966149,10.5396786000051,0.577892265981063,0.608066231154453,0.335463962991001,22
17611,0.468858526087071,83.2694160842109,8.79877917660299,0.40093373763375,0.858303114364046,0.283926524292778,12
22617,0.473952329327694,93.8183798781065,117.926067710706,0.398327970411628,0.894216817870098,0.937320051261693,30
26591,0.427657831704726,35.9185011974114,7.77461233739494,0.0453420910052955,0.507358967351425,0.250942149600136,19
7625,0.458182651749615,3.68178669125336,5.90192838329203,0.418346812017262,0.0343661375521902,0.18541560685361,20
790,0.547882169406828,19.2899945810394,8.44603817996181,0.775890598306432,0.275397135378719,0.272794683329366,29
7843,0.416230674188103,7.81233637379264,7.97072488621759,0.116682232590392,0.0930160042616446,0.257415363862105,25
4676,0.414630220708492,4.15454933110202,3.61585350482959,0.131355084944516,0.0404606325800328,0.0981658716763694,27
2503,0.456983531995189,47.9394190854959,22.7725282346943,0.449646245222539,0.635712328133079,0.579111126175536,24
17277,0.496747796145888,12.0031278509658,30.152752554639,0.535441930172965,0.159083836757786,0.665373542693693,12
26701,0.604462470709395,76.4167617275789,44.3115826570655,0.779276567511261,0.829025250944858,0.770116717335569,27
5347,0.615650605863372,19.3750355963128,8.09251016494682,0.864591259974986,0.276724615293029,0.261397583932845,27
26760,0.423156218030444,5.17139443633529,15.8732530712558,0.0054701271001249,0.0542366468806875,0.462974704859469,15
25145,0.523359662532292,103.55462574038,23.8167482822463,0.592052677180618,0.919462738551667,0.593269204325216,20
8595,0.457221435095605,4.60171103860863,13.6266510775482,0.407031799899414,0.0464156415886553,0.414241817781574,21
10638,0.412687129071069,23.284476558027,4.73222418743495,0.0584197270218283,0.336448682519808,0.141418841010717,26
6874,0.467618007842131,22.9775359783583,82.8290476241208,0.474530308507383,0.331860204477503,0.893671015939513,9
8403,0.407130752912344,38.6042174577036,24.841560044277,0.0225891913287342,0.538899173485353,0.606463198519693,17
17690,0.658806213425665,45.9995181531635,33.1319839159418,0.874653242528439,0.617178651075688,0.692711501866457,25
19092,0.527896834789841,14.7270969132888,7.21204477810107,0.635405260603875,0.202914317373441,0.231958216544966,26
