time,discharge_m3s,acc_24hr,Storm_Surge_predicted_RF,event_id,event_time,Lag_RF_minus_RD_hr,Lag_NTR_minus_RD_hr
1965-02-21 17:00:00,8.325152898,0.101245804,0.282463889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 18:00:00,8.325152898,0.093561195,0.253845833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 19:00:00,8.325152898,0.078483572,0.261184722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 20:00:00,8.325152898,0.063939667,0.245566667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 21:00:00,8.325152898,0.051493958,0.238905556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 22:00:00,8.325152898,0.037544971,0.215286111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-21 23:00:00,8.325152898,0.0,0.205752778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 00:00:00,6.682775796,0.0,0.174176389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 01:00:00,6.682775796,0.0,0.178726389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 02:00:00,6.682775796,0.0,0.183361111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 03:00:00,6.682775796,0.0,0.158954167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 04:00:00,6.682775796,0.0,0.192631944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 05:00:00,6.682775796,0.0,0.158394444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 06:00:00,6.682775796,0.0,0.148198611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 07:00:00,6.682775796,0.0,0.133044444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 08:00:00,6.682775796,0.0,0.111890278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 09:00:00,6.682775796,0.0,0.051736111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 10:00:00,6.682775796,0.0,0.044540278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 11:00:00,6.682775796,0.0,0.001344444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 12:00:00,6.682775796,0.0,-0.014893056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 13:00:00,6.682775796,0.0,0.024743056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 14:00:00,6.682775796,0.0,-0.001663889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 15:00:00,6.682775796,0.0,0.029886111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 16:00:00,6.682775796,0.0,0.030309722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 17:00:00,6.682775796,0.0,0.055648611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 18:00:00,6.682775796,0.0,0.047945833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 19:00:00,6.682775796,0.0,0.0762,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 20:00:00,6.682775796,0.0,0.084411111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 21:00:00,6.682775796,0.0,0.100622222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 22:00:00,6.682775796,0.0,0.098918056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-22 23:00:00,6.682775796,0.0,0.110172222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 00:00:00,5.23861662,0.0,0.136383333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 01:00:00,5.23861662,0.0,0.141680556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 02:00:00,5.23861662,0.0,0.119977778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 03:00:00,5.23861662,0.0,0.101316667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 04:00:00,5.23861662,0.0,0.112655556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 05:00:00,5.23861662,0.0,0.090122222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 06:00:00,5.23861662,0.0,0.0905875,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 07:00:00,5.23861662,0.0,0.086054167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 08:00:00,5.23861662,0.0,0.1075625,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 09:00:00,5.23861662,0.0,0.1221125,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 10:00:00,5.23861662,0.0,0.123620833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 11:00:00,5.23861662,0.0,0.1440875,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 12:00:00,5.23861662,0.0,0.156554167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 13:00:00,5.23861662,0.0,0.162934722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 14:00:00,5.23861662,0.0,0.194230556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 15:00:00,5.23861662,0.0,0.190441667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 16:00:00,5.23861662,0.0,0.185611111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 17:00:00,5.23861662,0.0,0.237738889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 18:00:00,5.23861662,0.0,0.227781944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 19:00:00,5.23861662,0.0,0.216823611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 20:00:00,5.23861662,0.0,0.214823611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 21:00:00,5.23861662,0.0,0.253823611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 22:00:00,5.23861662,0.0,0.271823611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-23 23:00:00,5.23861662,0.0,0.270823611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 00:00:00,7.022577955,0.412961904,0.283780556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 01:00:00,7.022577955,0.951461939,0.280780556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 02:00:00,7.022577955,1.260871366,0.2877375,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 03:00:00,7.022577955,1.944447289,0.300779167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 04:00:00,7.022577955,2.261515418,0.284779167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 05:00:00,7.022577955,2.578665746,0.298822222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 06:00:00,7.022577955,2.904840298,0.278906944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 07:00:00,7.022577955,3.325099216,0.314034722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 08:00:00,7.022577955,3.605494103,0.316161111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 09:00:00,7.022577955,3.950442704,0.312330556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 10:00:00,7.022577955,4.376021818,0.3285,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 11:00:00,7.022577955,4.806083756,0.3277125,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 12:00:00,7.022577955,5.331664243,0.313966667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 13:00:00,7.022577955,5.656257241,0.352220833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 14:00:00,7.022577955,6.175113723,0.354475,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 15:00:00,7.022577955,7.014666501,0.320770833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 16:00:00,7.022577955,7.574061028,0.374025,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 17:00:00,7.022577955,7.972098622,0.365279167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 18:00:00,7.022577955,8.481859847,0.384448611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 19:00:00,7.022577955,8.849725415,0.402659722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 20:00:00,7.022577955,9.228402553,0.391829167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 21:00:00,7.022577955,9.432059437,0.420998611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 22:00:00,7.022577955,9.898271701,0.399126389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-24 23:00:00,7.022577955,10.4,0.356252778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 00:00:00,8.495053978,9.987038096,0.383379167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 01:00:00,8.495053978,9.448538061,0.366505556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 02:00:00,8.495053978,9.139128634,0.364590278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 03:00:00,8.495053978,8.455552711,0.372716667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 04:00:00,8.495053978,8.138484582,0.325844444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 05:00:00,8.495053978,7.821334254,0.281972222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 06:00:00,8.495053978,7.495159702,0.268141667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 07:00:00,8.495053978,7.074900784,0.221352778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 08:00:00,8.495053978,6.794505897,0.170565278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 09:00:00,8.495053978,6.449557296,0.176819444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 10:00:00,8.495053978,6.023978182,0.146073611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 11:00:00,8.495053978,5.593916244,0.070284722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 12:00:00,8.495053978,5.068335757,0.036454167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 13:00:00,8.495053978,4.743742759,-0.010334722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 14:00:00,8.495053978,4.224886277,-0.096165278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 15:00:00,8.495053978,3.385333499,-0.0960375,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 16:00:00,8.495053978,2.825938972,-0.102952778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 17:00:00,8.495053978,2.427901378,-0.112952778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 18:00:00,8.495053978,1.918140153,-0.122911111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 19:00:00,8.495053978,1.550274585,-0.134911111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 20:00:00,8.495053978,1.171597447,-0.147911111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 21:00:00,8.495053978,0.967940563,-0.125952778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 22:00:00,8.495053978,0.501728299,-0.129079167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-25 23:00:00,8.495053978,0.0,-0.153206944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 00:00:00,5.097032387,0.0,-0.170334722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 01:00:00,5.097032387,0.0,-0.1744625,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 02:00:00,5.097032387,0.0,-0.191673611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 03:00:00,5.097032387,0.0,-0.192886111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 04:00:00,5.097032387,0.0,-0.215055556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 05:00:00,5.097032387,0.0,-0.230183333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 06:00:00,5.097032387,0.0,-0.211352778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 07:00:00,5.097032387,0.0,-0.221480556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 08:00:00,5.097032387,0.0,-0.233608333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 09:00:00,5.097032387,0.0,-0.21865,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 10:00:00,5.097032387,0.0,-0.209693056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 11:00:00,5.097032387,0.0,-0.210651389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 12:00:00,5.097032387,0.0,-0.198609722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 13:00:00,5.097032387,0.0,-0.204568056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 14:00:00,5.097032387,0.0,-0.193483333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 15:00:00,5.097032387,0.0,-0.159355556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 16:00:00,5.097032387,0.0,-0.160186111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 17:00:00,5.097032387,0.0,-0.136973611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 18:00:00,5.097032387,0.0,-0.147847222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 19:00:00,5.097032387,0.0,-0.158677778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 20:00:00,5.097032387,0.0,-0.139466667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 21:00:00,5.097032387,0.0,-0.121297222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 22:00:00,5.097032387,0.0,-0.161086111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-26 23:00:00,5.097032387,0.0,-0.194873611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 00:00:00,3.964358523,0.0,-0.1606625,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 01:00:00,3.964358523,0.0,-0.148493056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 02:00:00,3.964358523,0.0,-0.151323611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 03:00:00,3.964358523,0.0,-0.168111111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 04:00:00,3.964358523,0.0,-0.165983333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 05:00:00,3.964358523,0.0,-0.185813889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 06:00:00,3.964358523,0.0,-0.198686111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 07:00:00,3.964358523,0.0,-0.206558333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 08:00:00,3.964358523,0.0,-0.182430556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 09:00:00,3.964358523,0.0,-0.190345833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 10:00:00,3.964358523,0.0,-0.205218056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 11:00:00,3.964358523,0.0,-0.166090278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 12:00:00,3.964358523,0.0,-0.171005556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 13:00:00,3.964358523,0.0,-0.132920833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 14:00:00,3.964358523,0.0,-0.112836111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 15:00:00,3.964358523,0.0,-0.102708333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 16:00:00,3.964358523,0.0,-0.100581944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 17:00:00,3.964358523,0.0,-0.103454167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 18:00:00,3.964358523,0.0,-0.082284722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 19:00:00,3.964358523,0.0,-0.061115278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 20:00:00,3.964358523,0.0,-0.039902778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 21:00:00,3.964358523,0.0,-0.049690278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 22:00:00,3.964358523,0.0,-0.030436111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-27 23:00:00,3.964358523,0.0,-0.041181944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 00:00:00,3.567922671,0.0,-0.014927778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 01:00:00,3.567922671,0.0,-0.011715278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 02:00:00,3.567922671,0.0,-0.029461111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 03:00:00,3.567922671,0.0,-0.000291667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 04:00:00,3.567922671,0.0,-0.012248611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 05:00:00,3.567922671,0.0,-0.009163889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 06:00:00,3.567922671,0.0,-0.024951389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 07:00:00,3.567922671,0.0,-0.003866667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 08:00:00,3.567922671,0.0,-0.008781944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 09:00:00,3.567922671,0.0,-0.012697222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 10:00:00,3.567922671,0.0,0.007345833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 11:00:00,3.567922671,0.0,0.022388889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 12:00:00,3.567922671,0.0,0.055430556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 13:00:00,3.567922671,0.0,0.074430556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 14:00:00,3.567922671,0.0,0.076472222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 15:00:00,3.567922671,0.0,0.091472222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 16:00:00,3.567922671,0.0,0.099472222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 17:00:00,3.567922671,0.0,0.100429167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 18:00:00,3.567922671,0.0,0.126429167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 19:00:00,3.567922671,0.0,0.119429167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 20:00:00,3.567922671,0.0,0.143513889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 21:00:00,3.567922671,0.0,0.135556944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 22:00:00,3.567922671,0.0,0.157641667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-02-28 23:00:00,3.567922671,0.0,0.146726389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 00:00:00,33.98021591,1.656252769,0.137852778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 01:00:00,33.98021591,3.262344497,0.135022222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 02:00:00,33.98021591,5.325159062,0.10915,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 03:00:00,33.98021591,5.95521867,0.125319444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 04:00:00,33.98021591,6.266598607,0.128445833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 05:00:00,33.98021591,6.713474439,0.151530556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 06:00:00,33.98021591,6.916468359,0.158530556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 07:00:00,33.98021591,11.69690557,0.144530556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 08:00:00,33.98021591,12.55109711,0.166530556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 09:00:00,33.98021591,14.48416968,0.162488889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 10:00:00,33.98021591,15.86355212,0.156447222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 11:00:00,33.98021591,18.37835669,0.203405556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 12:00:00,33.98021591,19.63579639,0.240320833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 13:00:00,33.98021591,20.54808783,0.266236111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 14:00:00,33.98021591,22.06336503,0.307108333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 15:00:00,33.98021591,23.254184,0.330981944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 16:00:00,33.98021591,24.05131016,0.373854167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 17:00:00,33.98021591,25.20009283,0.378769444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 18:00:00,33.98021591,26.00720469,0.411684722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 19:00:00,33.98021591,28.06903691,0.4696,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 20:00:00,33.98021591,29.61089281,0.496558333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 21:00:00,33.98021591,33.33189673,0.463515278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 22:00:00,33.98021591,38.2315042,0.460556944,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-01 23:00:00,33.98021591,43.7,0.454641667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 00:00:00,35.39605824,42.707406,0.476768056,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 01:00:00,35.39605824,42.24217844,0.471895833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 02:00:00,35.39605824,40.62988572,0.474065278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 03:00:00,35.39605824,40.47022391,0.452234722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 04:00:00,35.39605824,40.49785409,0.473404167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 05:00:00,35.39605824,40.30281234,0.420573611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 06:00:00,35.39605824,40.36408824,0.446658333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 07:00:00,35.39605824,35.83956204,0.427658333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 08:00:00,35.39605824,35.19922024,0.413573611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 09:00:00,35.39605824,33.47461047,0.465488889,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 10:00:00,35.39605824,32.33547568,0.456361111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 11:00:00,35.39605824,30.359048,0.411191667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 12:00:00,35.39605824,29.59566491,0.4489375,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 13:00:00,35.39605824,28.8809464,0.414641667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 14:00:00,35.39605824,27.76355269,0.400302778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 15:00:00,35.39605824,26.84946475,0.400922222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 16:00:00,35.39605824,26.28105905,0.387540278,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 17:00:00,35.39605824,25.73114485,0.334159722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 18:00:00,35.39605824,25.5935246,0.340736111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 19:00:00,35.39605824,24.2302439,0.316355556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 20:00:00,35.39605824,23.15954464,0.289975,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 21:00:00,35.39605824,20.22964636,0.323636111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 22:00:00,35.39605824,15.63976848,0.296425,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-02 23:00:00,35.39605824,10.7,0.298255556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 00:00:00,19.34040622,11.00010839,0.298170833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 01:00:00,19.34040622,10.54214946,0.327127778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 02:00:00,19.34040622,10.42563615,0.298127778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 03:00:00,19.34040622,10.28235926,0.305127778,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 04:00:00,19.34040622,10.14077634,0.288170833,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 05:00:00,19.34040622,10.00407195,0.2822125,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 06:00:00,19.34040622,9.928549606,0.264254167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 07:00:00,19.34040622,10.01142018,0.2622125,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 08:00:00,19.34040622,9.892271374,0.240086111,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 09:00:00,19.34040622,9.761279509,0.222916667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 10:00:00,19.34040622,9.596810134,0.236747222,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 11:00:00,19.34040622,9.201115652,0.248534722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 12:00:00,19.34040622,8.980557039,0.253280556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 13:00:00,19.34040622,8.964615446,0.246941667,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 14:00:00,19.34040622,8.906155204,0.262559722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 15:00:00,19.34040622,8.725348116,0.298179167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 16:00:00,19.34040622,8.552684049,0.258798611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 17:00:00,19.34040622,8.019752278,0.241375,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 18:00:00,19.34040622,7.667928694,0.280994444,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 19:00:00,19.34040622,7.193402509,0.2636125,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 20:00:00,19.34040622,6.941914534,0.279230556,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 21:00:00,19.34040622,6.518167363,0.291934722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 22:00:00,19.34040622,6.571353304,0.274723611,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-03 23:00:00,19.34040622,6.4,0.226554167,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-04 00:00:00,10.64713432,5.436232844,0.267426389,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-04 01:00:00,10.64713432,4.7533276,0.274383333,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-04 02:00:00,10.64713432,4.419319071,0.251425,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-04 03:00:00,10.64713432,4.092198162,0.229509722,67,1965-03-02 00:00:00,-1.0,-4.0
1965-03-04 04:00:00,10.64713432,3.894770961,0.272594444,67,1965-03-02 00:00:00,-1.0,-4.0
