Original_Row,Cluster_ID,Year,Time,U_NTR,U_RF,U_RD,C12,C13,C23,C123,ReturnPeriod_Trivariate,ReturnPeriod_Bivariate,Density,t,mu_sim,sigma_sim,Sim_RD,Sim_NTR,Sim_RF,Weight,Probability
1779,437,1958,18,0.888449776484364,0.33004842083062,0.786013768753037,0.310729850663973,0.710519488685285,0.309546425925593,0.307,10.3714002544249,2.16845294145638,0.310729850663973,5.07323750855578,36.266572485521,39.4788888224074,97.0150744268912,0.57629519673533,43.3983958646091,16,0.0006153846153846154
7057,438,1974,71,0.905548428553327,0.949750972610683,0.520485665183514,0.873746722012555,0.48625979677407,0.504182455260415,0.51,,10.8416827376734,0.873746722012555,21.0732375085558,37.4567327271337,41.4816122392261,67.9158555951214,0.602359614990101,154.687176353334,9,0.00034615384615384613
12536,439,1988,126,0.722291217429034,0.922609934793464,0.331163429189473,0.687991901617452,0.25119631183155,0.323699658250496,0.237,4.0141869163159,4.64136741199074,0.687991901617452,35.0718685831622,38.4980211110088,43.2338238802587,55.8782530555573,0.412974427139448,138.555904912566,16,0.0006153846153846154
4716,440,1967,48,0.629331356006147,0.399892871590255,0.584341747220606,0.290514223466183,0.413862078816042,0.277502001962784,0.225,1.39555334002493,0.765433055843723,0.290514223466183,14.072553045859,36.9359867076601,40.605335070026,72.5424533747103,0.350380878203144,49.8328116402241,39,0.0015
12048,441,1987,121,0.59055806644284,0.936552193729804,0.951115170260891,0.570531844593805,0.564414459157648,0.896437437981518,0.538,13.1940818504927,4.6060041950595,0.570531844593805,34.072553045859,38.423687009676,43.1087393410494,168.029389900701,0.326885720881734,146.028622770271,6,0.00023076923076923076
15057,442,1993,151,0.958238089132599,0.586857400848938,0.0567702257540077,0.574949677727023,0.055561835889479,0.0486305146520566,0.046,6.39461572680249,6.69922764956957,0.574949677727023,40.0739219712526,38.8700989278168,43.8599319710403,41.4333139371718,0.71936063436486,69.0590659250368,17,0.0006538461538461538
8300,443,1977,84,0.965478955307925,0.1685658773283,0.790585285285488,0.166458482428886,0.777524748450556,0.150390644658171,0.155,13.5650629378435,6.17024004637958,0.166458482428886,24.0739219712526,37.6799386862041,41.8572085542216,102.988373397233,0.74455690335182,28.5240266359108,12,0.00046153846153846153
24305,444,2019,244,0.957391544939211,0.556632544599666,0.894358554389328,0.545280768509078,0.865307542512,0.509035726520976,0.509,89.2301998026315,6.39863243918766,0.545280768509078,66.072553045859,40.8040074929015,47.1141861746868,146.394129972684,0.716664711544695,65.6368418900149,9,0.00034615384615384613
24397,445,2019,244,0.216087604681004,0.742589040593399,0.977867562556639,0.182057055612877,0.213721696425076,0.728260827354751,0.162,7.84456110068027,0.895333658385501,0.182057055612877,66.072553045859,40.8040074929015,47.1141861746868,219.456608419029,0.124340656705457,90.4547751246501,8,0.0003076923076923077
15007,446,1993,151,0.0320695565289702,0.522061050178264,0.855120562249795,0.0221030382951142,0.02926628959046,0.486999104563507,0.022,1.86711267147746,0.427375602706721,0.0221030382951142,40.0739219712526,38.8700989278168,43.8599319710403,123.388747595643,-0.0086537508620402,61.906099548653,13,0.0005
1284,447,1956,13,0.905248810188704,0.107510285558295,0.611229080939665,0.103053077833917,0.564837083562837,0.0937671838878403,0.075,3.1913619483793,2.2149870387539,0.103053077833917,3.07186858316222,36.1177006277833,39.2283770466212,73.1338448816883,0.601871623355179,22.2463315494131,8,0.0003076923076923077
21676,448,2012,217,0.955135384636736,0.78257518480439,0.833511702949181,0.762309846381069,0.806178404976138,0.698218443777287,0.697,,8.13032027275742,0.762309846381069,59.0718685831622,40.2832614734279,46.2379090054867,122.98719668867,0.709696376652679,97.6278057622888,13,0.0005
25637,449,2024,257,0.613426796768134,0.967175496610228,0.0463158311322331,0.603981407294899,0.0310916363849705,0.0459800878585137,0.044,19.7335827643378,8.55464414579599,0.603981407294899,71.0718685831622,41.1758816546374,47.7399515681008,43.4397006369734,0.34059926931989,170.222228558657,11,0.0004230769230769231
8213,450,1977,83,0.921167671979339,0.553920677109892,0.956289850641042,0.529970271707483,0.895740595199454,0.536671308114741,0.52,18.1752498259613,3.64418720151552,0.529970271707483,24.0739219712526,37.6799386862041,41.8572085542216,168.168942733598,0.629724057794588,65.3375477309353,9,0.00034615384615384613
24112,451,2017,242,0.408765791534355,0.947476917131113,0.0668657396454364,0.398895742510102,0.0334990311267629,0.0654161951457683,0.032,4.68356429059982,4.68899822527297,0.398895742510102,64.0739219712526,40.655339290236,46.8640170962684,43.8983276132155,0.22708090246898,153.052822249295,11,0.0004230769230769231
5280,452,1969,53,0.061957166040293,0.994155553248596,0.333169071003795,0.0618762824337837,0.0296211706845986,0.332068039091831,0.037,,34.7007562807998,0.0618762824337837,16.0739219712526,37.0848585653978,40.8558468458122,53.6317007703336,0.021246024813913,230.655539355059,3,0.00011538461538461538
3914,453,1965,40,0.48994343931658,0.0161019452435213,0.90248054638505,0.0107793063151752,0.451339318356531,0.0155911665130252,0.014,3.62424808869296,0.396248382324997,0.0107793063151752,12.0739219712526,36.7873185049946,40.3551659916075,130.438674134639,0.270205150854376,8.79599165006132,4,0.00015384615384615385
7157,454,1974,72,0.661992513545903,0.380320830532822,0.278291202615947,0.288552491583672,0.201972496166913,0.162796129552551,0.13,0.986599168482818,0.812218536437152,0.288552491583672,21.0732375085558,37.4567327271337,41.4816122392261,50.9795475569941,0.371202696383759,48.0082348470843,33,0.0012692307692307692
7183,455,1974,72,0.997812652378151,0.825343272318864,0.685331822372973,0.824767151037775,0.684587760403889,0.604615552926665,0.606,,124.129053094817,0.824767151037775,21.0732375085558,37.4567327271337,41.4816122392261,85.3473146271633,1.05459062247154,106.680119947768,5,0.0001923076923076923
6515,456,1973,66,0.202722379484573,0.744607232636065,0.328016999177635,0.17135213100746,0.0864147108957043,0.268695713704871,0.08,1.16879815499805,0.892767392286314,0.17135213100746,20.0739219712526,37.3823986258009,41.3565277000169,53.8140501938475,0.116720248861933,90.7935520599733,23,0.0008846153846153846
8971,457,1978,90,0.228695673673449,0.145309119478752,0.562369512626901,0.0487651794537562,0.152507906514355,0.112758713196452,0.049,0.608536254383932,0.296401513871057,0.0487651794537562,25.0732375085558,37.7542727875369,41.9822930934308,72.4103940349204,0.131421181025291,26.22256853008,44,0.0016923076923076924
8906,458,1978,90,0.0211452112407242,0.455652168499089,0.742789545794949,0.0133895960657891,0.01801543192682,0.388036202515826,0.012,1.06465486658945,0.372722514257459,0.0133895960657891,25.0732375085558,37.7542727875369,41.9822930934308,94.65992810347,-0.0225749946407663,55.1699775804512,13,0.0005
25222,459,2021,253,0.67517510834667,0.709309554862138,0.0883883745409548,0.520803678011571,0.0635536179325223,0.0771844587852263,0.064,1.60425169076534,1.4671467534399,0.520803678011571,68.0739219712526,40.9528793506391,47.364697950473,45.3355397585088,0.379927261402172,85.1614213064297,26,0.001
10709,460,1983,108,0.736987649790051,0.959372780579078,0.974308024160564,0.720789713494349,0.726462329190595,0.937320313297362,0.711,68.8728606199792,8.18689598768974,0.720789713494349,30.072553045859,38.1261469492728,42.6080584868447,193.398992635692,0.423995247343851,162.482448682454,2,7.692307692307693e-05
24256,461,2018,243,0.0731131358188698,0.666876330623957,0.623674684669822,0.0585033927195027,0.0511942741258166,0.462582660199093,0.042,1.20036364345506,0.627916029725717,0.0585033927195027,65.0732375085558,40.7296733915687,46.9891016354776,86.5939250314916,0.030732610119721,79.0783043363147,16,0.0006153846153846154
9650,462,1980,97,0.897945008956651,0.990940824792161,0.984409317141399,0.89398214451488,0.890838853616022,0.975732041248349,0.893,,39.2440746219019,0.89398214451488,27.0718685831622,37.9029409902024,42.2324621718493,212.689060923179,0.59034135315594,215.606349106059,3,0.00011538461538461538
17581,463,1998,176,0.383632438162718,0.992579723210308,0.922361074248329,0.382793349257312,0.372081781739398,0.916977825756987,0.36,15.0605572215597,30.3896505488851,0.382793349257312,45.0732375085558,39.2419730895528,44.4856973644542,152.556802051226,0.213932741161839,222.4793938881,4,0.00015384615384615385
8911,464,1978,90,0.572857984997417,0.580645941266832,0.562589870765805,0.377229948171396,0.360415063732312,0.39155814149695,0.271,1.40736686948623,0.893950548510652,0.377229948171396,25.0732375085558,37.7542727875369,41.9822930934308,72.4314931487411,0.316523044496989,68.3421498838955,31,0.0011923076923076924
23725,465,2017,238,0.838261406431199,0.498627480204962,0.418280879501253,0.448005858045165,0.362626454163226,0.266255470123021,0.223,2.02597264117388,1.7999050681811,0.448005858045165,64.0739219712526,40.655339290236,46.8640170962684,66.0268811104893,0.514541132762195,59.4716158852395,23,0.0008846153846153846
913,466,1955,10,0.193339837913732,0.156719836442567,0.15363069740124,0.0451384502423559,0.0351436932380179,0.0480681267155905,0.017,0.329131477186439,0.287737170143123,0.0451384502423559,2.072553045859,36.0433665264505,39.103292507412,42.5643624065671,0.111290531379687,27.3623922721296,43,0.0016538461538461537
21137,467,2009,212,0.769282812014271,0.964326399430301,0.599124838830903,0.754397759856745,0.490103789015199,0.592845191218364,0.505,,9.62068134987655,0.754397759856745,56.0739219712526,40.0602591694296,45.862655387859,81.9338028995938,0.449722169867659,167.210580226616,10,0.0003846153846153846
13838,468,1990,139,0.0452799805717719,0.730354424056253,0.901182940928265,0.0386387147002192,0.0427928176446497,0.687748381755671,0.05,4.72114904437602,0.760443811529553,0.0386387147002192,37.0732375085558,38.6468929687464,43.4843356560448,138.988708717873,0.005605763304075,88.4468693962783,10,0.0003846153846153846
3790,469,1964,38,0.81475860396532,0.960072327096885,0.840593209257349,0.795777576095599,0.69874240488988,0.81283160419726,0.678,14.360135829988,9.54806842246799,0.795777576095599,11.0718685831622,36.7127807485897,40.2297387550306,110.410523954023,0.490544102281243,163.11572780941,6,0.00023076923076923076
18003,470,2001,181,0.591528538912702,0.755364040452549,0.569181501399726,0.486487257298569,0.403609370365917,0.510087092989783,0.389,2.10283626594317,1.43271937699184,0.486487257298569,48.0739219712526,39.4651790486232,44.8612936794496,77.2001589140082,0.327459932738561,92.637781710905,34,0.0013076923076923077
12240,471,1987,123,0.184702755143055,0.019975719463269,0.106185195036232,0.0064333568928524,0.0221150751228636,0.0056967317149682,0.002,0.27724581464737,0.249452799625765,0.0064333568928524,34.072553045859,38.423687009676,43.1087393410494,43.2622251995345,0.106226788782221,9.7165688788487,43,0.0016538461538461537
4394,472,1966,44,0.45802547285974,0.360352625739603,0.993819239316508,0.202190475557158,0.456199124144904,0.359217369041052,0.203,83.0002661558051,0.521087937771174,0.202190475557158,13.0732375085558,36.8616526063273,40.4802505308168,241.402304970569,0.253076082196406,46.1661148794577,4,0.00015384615384615385
23798,473,2017,238,0.994911912285561,0.508617335359287,0.999636804219335,0.507859958138545,0.994641857692888,0.508515991858008,0.507,234.809077988342,46.1817986427554,0.507859958138545,64.0739219712526,40.655339290236,46.8640170962684,408.051378782464,0.968303836065387,60.5009598063063,1,3.846153846153846e-05
13953,474,1990,140,0.991920759013153,0.957770341480676,0.949604797875509,0.953336051691538,0.944037900340128,0.912769330411934,0.904,29.2082345361287,54.8704191501112,0.953336051691538,37.0732375085558,38.6468929687464,43.4843356560448,168.068926104685,0.91830811647375,161.070018201241,3,0.00011538461538461538
19087,475,2004,191,0.196900844660053,0.988437387626551,0.827666530851275,0.196240441183799,0.18135316443174,0.82175605124986,0.176,19.333209723358,18.3449062374375,0.196240441183799,51.0718685831622,39.6881813526215,45.2365472970774,119.047256869635,0.11335963275632,207.151644632644,6,0.00023076923076923076
20149,476,2006,202,0.458610571556556,0.0407706264022726,0.707233725814149,0.0254978495932709,0.362331741616652,0.0339172648134907,0.015,0.999340773613922,0.380143831940458,0.0254978495932709,53.0732375085558,39.8370532103592,45.4870590728636,95.6234006671525,0.253387637761181,13.6204663637297,24,0.0009230769230769231
4337,477,1966,44,0.449366005120211,0.755362320354323,0.973234767792746,0.374916648563965,0.440687738013243,0.739792013480472,0.35,7.29040802583787,1.17516875640701,0.374916648563965,13.0732375085558,36.8616526063273,40.4802505308168,182.739257350762,0.248474198469,92.6374814286258,11,0.0004230769230769231
7899,478,1976,79,0.827300196062622,0.791672540413273,0.966538990149274,0.687122824866442,0.809551460797218,0.77108414833224,0.644,5.22920830965578,2.93469905503072,0.687122824866442,23.0718685831622,37.6054009297992,41.7317813176446,178.75993261168,0.503051202023442,99.4151695264152,6,0.00023076923076923076
10705,479,1983,108,0.213829654864979,0.872843988099867,0.937615199247375,0.200037430880254,0.20719682783615,0.833350465890605,0.184,6.19273991511322,1.76423180345067,0.200037430880254,30.072553045859,38.1261469492728,42.6080584868447,155.91429400741,0.123061982139705,119.392749886132,11,0.0004230769230769231
14504,480,1992,146,0.492804829534607,0.449662012606596,0.347966875182465,0.263121089983102,0.183894506117698,0.206108387330317,0.107,0.782196377847069,0.623724779403552,0.263121089983102,39.0718685831622,38.7955611714119,43.7345047344633,57.4886675760364,0.271755635059301,54.5848338431513,39,0.0015
14499,481,1991,145,0.412603347110776,0.506270937410578,0.594362736213952,0.24921621199491,0.263947063775063,0.367322186515968,0.177,1.05125696888702,0.605433290074903,0.24921621199491,38.072553045859,38.7212270700792,43.6094201952541,78.0237397699645,0.229093023273927,60.2580901284171,22,0.0008461538461538462
4367,482,1966,44,0.0831947033205895,0.0535311201065104,0.853645846946165,0.0082424946455678,0.0738468037346534,0.0501405978654691,0.011,1.52837163018687,0.229484996219728,0.0082424946455678,13.0732375085558,36.8616526063273,40.4802505308168,114.45969736181,0.0388108584769662,15.5617754001506,13,0.0005
20506,483,2008,206,0.791628199423729,0.59361098569006,0.438801871379837,0.506951408271206,0.370080833791944,0.321608958854156,0.282,2.15982384525155,1.64322033409356,0.506951408271206,55.0718685831622,39.9857214130247,45.7372281512821,66.3874411866472,0.468994727083811,69.8471224405387,17,0.0006538461538461538
6963,484,1974,70,0.0482433873495591,0.0126139065633395,0.0591708540450782,0.0013866913915779,0.0047622979958893,0.0015453053479413,0.0,0.225309932936022,0.212646197488509,0.0013866913915779,21.0732375085558,37.4567327271337,41.4816122392261,39.9866501830618,0.0085438598514305,7.86706957186782,28,0.0010769230769230769
20461,485,2008,205,0.871467625187184,0.918477041367696,0.918149380944669,0.820093945882159,0.816588081886744,0.850343231290859,0.775,50.8749012706815,6.63365773453295,0.820093945882159,55.0718685831622,39.9857214130247,45.7372281512821,154.088142832165,0.553361849989214,136.582258663924,8,0.0003076923076923077
910,486,1955,10,0.915680639849183,0.379151749443068,0.44544224627316,0.363029230585898,0.415795703433923,0.238460736156285,0.211,3.029796475385,2.93268714805756,0.363029230585898,2.072553045859,36.0433665264505,39.103292507412,59.0804041764752,0.619647130609308,47.8998847231782,21,0.0008076923076923077
23930,487,2017,240,0.101416104819951,0.139119046537229,0.683489083079621,0.0229141587932614,0.0775159046100146,0.114566826647276,0.015,0.724709480927409,0.255630580702077,0.0229141587932614,64.0739219712526,40.655339290236,46.8640170962684,94.4870927278609,0.0524931568631069,25.5943490630516,22,0.0008461538461538462
18352,488,2002,184,0.384460256807308,0.348385082634498,0.73130901507102,0.168474472554478,0.323676453659169,0.31996454287352,0.168,1.1113511964685,0.459106117561407,0.168474472554478,49.0732375085558,39.539513149956,44.9863782186589,98.5594826560118,0.214365236891689,45.069713495842,22,0.0008461538461538462
6187,489,1972,62,0.441322339106927,0.806558871235507,0.978179860394448,0.386995740150796,0.436200328022113,0.793333899531434,0.402,,1.43766434947889,0.386995740150796,19.0718685831622,37.307860869396,41.2311004634399,194.232497028738,0.244213842266686,102.490609029164,15,0.000576923076923077
18937,490,2004,190,0.861975116926613,0.927568239039883,0.867399486945942,0.818380511408102,0.778668717329419,0.823044400210448,0.774,,6.93549682474701,0.818380511408102,51.0718685831622,39.6881813526215,45.2365472970774,130.845260343656,0.541551886862735,141.057598322637,6,0.00023076923076923076
8251,491,1977,83,0.453900455392307,0.256148460627206,0.984956235392019,0.146568035770526,0.45216810906076,0.253969983798598,0.144,14.5974989092092,0.458170079959106,0.146568035770526,24.0739219712526,37.6799386862041,41.8572085542216,212.39158231137,0.250881836981485,36.6994613393185,8,0.0003076923076923077
25428,492,2022,255,0.350362514278135,0.0531185113004382,0.783325873548165,0.026924833972117,0.285913720651306,0.0488186198531509,0.033,1.40993734066961,0.320798758937633,0.026924833972117,69.0732375085558,41.0272134519719,47.4897824896823,113.512105180405,0.196551767960053,15.5023346854482,10,0.0003846153846153846
5044,493,1969,51,0.893240276698571,0.726413645530103,0.296596017898992,0.675283751764327,0.282461895131571,0.229645213283923,0.207,3.11813425559492,3.59519347208897,0.675283751764327,16.0739219712526,37.0848585653978,40.8558468458122,51.4523536179644,0.583258026232361,87.8161020164821,20,0.0007692307692307692
3004,494,1961,31,0.0413198232879697,0.477704868188129,0.438286154996604,0.0265978178711712,0.0214519873091179,0.289396785723887,0.013,0.544757635380093,0.394031893336151,0.0265978178711712,8.07392197125257,36.4897784445914,39.8544851374028,59.4591442200502,0.001547169298236,57.3532833469755,22,0.0008461538461538462
22210,495,2014,223,0.147757671278712,0.858934732642602,0.997164002852514,0.137359249997527,0.147652310862993,0.857178334160574,0.14,,1.53061014332087,0.137359249997527,61.0732375085558,40.4321333311655,46.4884207812729,311.036219755277,0.0836938144465644,115.281343408839,2,7.692307692307693e-05
24363,496,2019,244,0.440855389704912,0.732851150861723,0.746596205048263,0.359632446736833,0.354047034081791,0.565395256947848,0.265,2.13283300707441,1.07569732545457,0.359632446736833,66.072553045859,40.8040074929015,47.1141861746868,105.365783021185,0.243966911757036,88.8504286590305,22,0.0008461538461538462
24850,497,2021,249,0.860857962730326,0.641980196476368,0.807204192737117,0.583178458505085,0.709102835343114,0.535184723700599,0.502,12.967086107944,2.48941069110512,0.583178458505085,68.0739219712526,40.9528793506391,47.364697950473,118.754519981948,0.540203391748819,75.7855224624891,11,0.0004230769230769231
4541,498,1967,46,0.791844759045007,0.814466989131059,0.489087365334854,0.677981685509741,0.40938716567894,0.435813082090212,0.375,3.78911170110228,2.7905703205635,0.677981685509741,14.072553045859,36.9359867076601,40.605335070026,64.1809926227725,0.469188399096467,104.208974803825,19,0.0007307692307692308
14802,499,1992,149,0.0932373222604246,0.73728032903953,0.221251022769138,0.0793365051939798,0.0246294242460848,0.193477264908198,0.03,0.927323263504279,0.803797609666597,0.0793365051939798,39.0718685831622,38.7955611714119,43.7345047344633,49.7285443109425,0.0464806705157701,89.5740498307128,24,0.0009230769230769231
936,500,1955,10,0.972945519420992,0.869763784902886,0.912707960698754,0.856104171569195,0.891921167724004,0.807105613957148,0.79,20.5895016713992,14.9310923607641,0.856104171569195,2.072553045859,36.0433665264505,39.103292507412,131.09513839784,0.775857242953,118.448448090389,8,0.0003076923076923077
6175,501,1972,62,0.691330694216943,0.52251002242515,0.520092991646379,0.402874358207988,0.3887960726911,0.340000115037196,0.274,1.61633353334319,1.05801273436444,0.402874358207988,19.0718685831622,37.307860869396,41.2311004634399,67.5493520143599,0.390907957507551,61.9534388836534,25,0.0009615384615384616
10266,502,1982,103,0.208720191653738,0.827339198457848,0.479477236280218,0.189013090540022,0.129566955391935,0.453885578389684,0.135,1.64029889030245,1.30758523291548,0.189013090540022,29.0732375085558,38.0518128479401,42.4829739476355,65.7663504070851,0.120155675981678,107.148229566965,14,0.0005384615384615384
1414,503,1957,15,0.96863650643958,0.674342518522841,0.974166907835752,0.664073184991025,0.946436838277233,0.666886260462323,0.66,798.878590449878,9.48129718030025,0.664073184991025,4.07392197125257,36.1922383841882,39.3538042831982,179.392363768413,0.756998376529828,80.1025839264841,7,0.0002692307692307692
25977,504,2024,260,0.928678526290971,0.987070499269002,0.948067629011348,0.921881437080165,0.88629236415416,0.93680002639325,0.888,,32.6135973330353,0.921881437080165,71.0718685831622,41.1758816546374,47.7399515681008,181.840492551138,0.644491449775422,203.259835795269,4,0.00015384615384615385
15024,505,1993,151,0.87349681628122,0.376823243874488,0.917568223783746,0.35037966592171,0.814911503119736,0.36633792676363,0.349,13.5677737307286,1.99880859482614,0.35037966592171,40.0739219712526,38.8700989278168,43.8599319710403,147.980851435967,0.555973214334847,47.6842763588854,18,0.0006923076923076923
3321,506,1961,34,0.841410659449277,0.998659349538596,0.961144092259929,0.841078913866732,0.817333851321457,0.959946003659227,0.821,,198.23474362247,0.841078913866732,8.07392197125257,36.4897784445914,39.8544851374028,165.388293979445,0.517948915647423,280.179459217713,2,7.692307692307693e-05
22016,507,2013,221,0.244022766026947,0.502858177187585,0.99955175165087,0.152311750960674,0.243992563816382,0.502786047881003,0.144,23.1009094816074,0.493302423443925,0.152311750960674,60.0739219712526,40.3577992298328,46.3633362420637,394.269698239719,0.13990699830709,59.9060586636084,1,3.846153846153846e-05
24409,508,2019,245,0.893346591795876,0.77877118991945,0.795952556887642,0.721589482432863,0.73106292272778,0.647661016031329,0.602,6.61308249287776,4.0427152715432,0.721589482432863,66.072553045859,40.8040074929015,47.1141861746868,115.533006521602,0.583415330257888,96.8993782964087,19,0.0007307692307692308
20921,509,2009,210,0.0225039982277441,0.877273037432287,0.0378442641813308,0.0213474195564752,0.0012967358490384,0.0367829382687671,0.002,1.66936834690082,1.64513752107885,0.0213474195564752,56.0739219712526,40.0602591694296,45.862655387859,41.8295037570277,-0.0206920247343576,120.787560847201,8,0.0003076923076923077
16616,510,1996,167,0.698223191539574,0.285143219284212,0.776460013352334,0.22811291615525,0.567346096472718,0.269905243232607,0.228,2.57938603201998,0.817172035731977,0.22811291615525,43.0718685831622,39.0931012318151,44.235185588668,105.235881882226,0.395697745571562,39.3292250743445,12,0.00046153846153846153
14421,511,1991,145,0.978261287217072,0.143578434843934,0.189570829505101,0.142577214464895,0.186988942747289,0.0511711946017861,0.046,8.57382915251371,9.644367607459,0.142577214464895,38.072553045859,38.7212270700792,43.6094201952541,47.8850464797689,0.803124095771551,26.0476709516969,18,0.0006923076923076923
16715,512,1997,168,0.347117680369562,0.513022905495719,0.197155490051955,0.215109133630179,0.0818772343797852,0.161279538307412,0.058,0.583141670993806,0.563430200391905,0.215109133630179,44.0739219712526,39.16763898822,44.360612825245,48.906194528029,0.194854564822641,60.9588439106969,45,0.0017307692307692308
24184,513,2017,242,0.688292287060772,0.0187091921425766,0.175514618400484,0.0155410440249266,0.13324367343021,0.0058929028399518,0.005,0.748610795391854,0.648215084232894,0.0155410440249266,64.0739219712526,40.655339290236,46.8640170962684,49.697633452904,0.388817048341378,9.42611150702441,26,0.001
1647,514,1958,17,0.0774270909240249,0.937737708401107,0.692442911211401,0.0755737789941987,0.0585355505905673,0.673715706183604,0.065,5.67902300028164,3.31076606649612,0.0755737789941987,5.07323750855578,36.266572485521,39.4788888224074,82.7446801191162,0.0342406697432767,146.733289466123,11,0.0004230769230769231
10942,515,1983,110,0.970970688502275,0.554831512279524,0.870576378889382,0.547756914321379,0.852277267000289,0.52735344878393,0.488,4.65018404219296,9.10966110486664,0.547756914321379,30.072553045859,38.1261469492728,42.6080584868447,125.014309607955,0.766912836290958,65.4379376260586,5,0.0001923076923076923
2702,516,1960,28,0.507495862854881,0.997074841722139,0.905958668328822,0.507110177137849,0.470456160215791,0.903852479938675,0.474,,78.7565115233012,0.507110177137849,7.07186858316222,36.4152406881865,39.7290579008259,130.047692698705,0.279761058438232,254.112227070671,4,0.00015384615384615385
9522,517,1980,96,0.950317032996278,0.677664636428389,0.975856643170118,0.659546168871732,0.93545878009042,0.667155151891044,0.654,46.2771399341011,6.33623227054215,0.659546168871732,27.0718685831622,37.9029409902024,42.2324621718493,194.407530991542,0.695758576125399,80.5642261784106,8,0.0003076923076923077
4092,518,1966,41,0.935265203357624,0.995390101476833,0.262688684044406,0.933253604774359,0.250207383058876,0.262365816665332,0.23,8.89568296885027,76.9734074687123,0.933253604774359,13.0732375085558,36.8616526063273,40.4802505308168,49.1929263381116,0.65853667225077,238.73671016437,2,7.692307692307693e-05
5356,519,1969,54,0.6431886814484,0.803410090914742,0.736559841549024,0.553296574405595,0.508076462154628,0.623216464106679,0.452,4.04605324991139,1.87445285818001,0.553296574405595,16.0739219712526,37.0848585653978,40.8558468458122,91.4893195418225,0.359086437940981,101.823394840025,23,0.0008846153846153846
25926,520,2024,260,0.480148286004214,0.972008026584228,0.989969114307314,0.474554020607743,0.477065082403374,0.962694032637726,0.479,,8.92948509854914,0.474554020607743,71.0718685831622,41.1758816546374,47.7399515681008,259.570870229436,0.264917393181222,175.953786136374,3,0.00011538461538461538
17846,521,2001,179,0.565689151410093,0.821002083326033,0.721742227673531,0.498209092882234,0.475219726960938,0.649050602295049,0.437,2.59585318561291,1.79343473166391,0.498209092882234,48.0739219712526,39.4651790486232,44.8612936794496,96.7568076306244,0.312382108754667,105.678010963082,19,0.0007307692307692308
19774,522,2005,198,0.999440175054892,0.898611384873333,0.987345662666485,0.898475342615584,0.987113730859394,0.888966754459024,0.91,,471.939996524936,0.898475342615584,52.0739219712526,39.7627191090264,45.3619745336543,236.862357181481,1.18294186994974,128.227086165122,2,7.692307692307693e-05
1436,523,1957,15,0.222182373804206,0.997817075306471,0.971468469128013,0.222082406323268,0.217951520152872,0.969510977609601,0.231,,96.0173347733735,0.222082406323268,4.07392197125257,36.1922383841882,39.3538042831982,175.518893763329,0.127775601888673,263.933194703472,1,3.846153846153846e-05
7983,524,1976,80,0.81572165704489,0.848038865127123,0.570506172254682,0.721253450241736,0.4988670124974,0.508398630563686,0.451,4.62402098373304,3.47868871380939,0.721253450241736,23.0718685831622,37.6054009297992,41.7317813176446,72.8362304657957,0.49148226482488,112.308029206941,22,0.0008461538461538462
22312,525,2014,224,0.0900451115253441,0.653458224365443,0.48273842735216,0.0708032748974641,0.0576687683797164,0.393350235872903,0.054,0.82788133492057,0.611060303301553,0.0708032748974641,61.0732375085558,40.4321333311655,46.4884207812729,71.0513755768392,0.0440793174693456,77.2811786888749,20,0.0007692307692307692
19194,526,2004,192,0.887920064554518,0.483999651658483,0.386280813254416,0.45301901879719,0.364448197432992,0.281635854364189,0.263,2.56731034837578,2.46611245259946,0.45301901879719,51.0718685831622,39.6881813526215,45.2365472970774,61.7594666206239,0.575539851970168,57.9855212376386,28,0.0010769230769230769
25161,527,2021,252,0.315685875330376,0.0590109436461441,0.997284145560116,0.0274497847070133,0.3151704761873,0.0589552799591848,0.033,,0.306394624766171,0.0274497847070133,68.0739219712526,40.9528793506391,47.364697950473,318.676831876851,0.178358176909194,16.3338934102054,1,3.846153846153846e-05
836,528,1955,9,0.319856365317511,0.855138188614746,0.801308656809852,0.294078380399889,0.267941731450885,0.708673352812257,0.276,10.8753256404172,1.67948919624581,0.294078380399889,2.072553045859,36.0433665264505,39.103292507412,99.1019080305251,0.180554675115037,114.222666010748,18,0.0006923076923076923
11484,529,1985,115,0.378972191847239,0.943495516153257,0.52868567709811,0.369128995774854,0.213872974738353,0.518748773006734,0.216,5.78078816204263,4.28620832256384,0.369128995774854,32.0739219712526,38.2750188070105,42.8585702626309,70.4830364387873,0.211498352769514,150.345940464196,12,0.00046153846153846153
22078,530,2013,221,0.983230219813325,0.902207402996387,0.996002277825028,0.893751067103065,0.980462575028049,0.899357184624021,0.885,28.0468478600543,24.0574174725541,0.893751067103065,60.0739219712526,40.3577992298328,46.3633362420637,294.549569356095,0.834547239989267,129.620328864716,3,0.00011538461538461538
4789,531,1967,48,0.0590079896598622,0.013225497809863,0.937637544702739,0.0017171124989429,0.0576865192135141,0.0128618525575118,0.003,3.36731787123265,0.215173236638476,0.0017171124989429,14.072553045859,36.9359867076601,40.605335070026,149.202133354682,0.0186230685636061,8.03852050748297,9,0.00034615384615384613
20425,532,2008,205,0.999579772144107,0.958541310807952,0.999496724689379,0.958416573170533,0.99916426854135,0.958085989697115,0.967,,676.841355468564,0.958416573170533,55.0718685831622,39.9857214130247,45.7372281512821,383.926611436707,1.20852657320671,161.743091808906,1,3.846153846153846e-05
