time,acc_24hr,Storm_Surge_predicted_RF,discharge_m3s,event_id,event_time,Lag_NTR_minus_RF_hr,Lag_RD_minus_RF_hr
1964-05-02 19:00:00,48.68658385,0.194240278,9.797628921,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-02 20:00:00,53.04829488,0.159155556,9.797628921,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-02 21:00:00,57.086204,0.170070833,9.797628921,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-02 22:00:00,62.69391656,0.167943056,9.797628921,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-02 23:00:00,66.0,0.152858333,9.797628921,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 00:00:00,63.94227049,0.175688889,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 01:00:00,60.92000098,0.140519444,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 02:00:00,59.09912422,0.16235,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 03:00:00,57.97432659,0.153223611,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 04:00:00,56.55758924,0.138054167,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 05:00:00,54.55834764,0.143927778,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 06:00:00,52.69033478,0.105758333,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 07:00:00,51.58038515,0.088588889,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 08:00:00,50.48474487,0.091419444,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 09:00:00,49.39046194,0.08125,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 10:00:00,47.37778035,0.089080556,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 11:00:00,43.01392364,0.055954167,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 12:00:00,40.20402155,0.076826389,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 13:00:00,38.68787137,0.060741667,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 14:00:00,37.69709138,0.041698611,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 15:00:00,36.40213658,0.024655556,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 16:00:00,33.7091361,0.043655556,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 17:00:00,30.77609885,0.065655556,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 18:00:00,28.26793157,0.059655556,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 19:00:00,22.58867746,0.030698611,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 20:00:00,17.45272595,0.014698611,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 21:00:00,11.04906518,0.012698611,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 22:00:00,4.359979217,-0.005301389,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-03 23:00:00,0.0,-0.006301389,8.211885512,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 00:00:00,0.0,0.005656944,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 01:00:00,0.0,-0.033427778,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 02:00:00,0.0,-0.0405125,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 03:00:00,0.0,-0.048597222,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 04:00:00,0.0,-0.027725,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 05:00:00,0.0,-0.012894444,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 06:00:00,0.0,-0.010063889,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 07:00:00,0.0,-0.018233333,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 08:00:00,0.0,-0.005402778,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 09:00:00,0.0,-0.035613889,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 10:00:00,0.0,-0.018825,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 11:00:00,0.0,-0.016994444,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 12:00:00,0.0,0.006836111,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 13:00:00,0.0,-0.004290278,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 14:00:00,0.0,-0.019375,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 15:00:00,0.0,-0.034459722,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 16:00:00,0.0,-0.046502778,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 17:00:00,0.0,-0.023459722,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 18:00:00,0.0,-0.027418056,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 19:00:00,0.0,-0.029291667,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 20:00:00,0.0,-0.021122222,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 21:00:00,0.0,-0.031995833,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 22:00:00,0.0,-0.031826389,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-04 23:00:00,0.0,-0.019615278,5.493468239,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 00:00:00,0.0,-0.024404167,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 01:00:00,0.0,-0.014191667,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 02:00:00,0.0,-0.025022222,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 03:00:00,0.0,-0.003852778,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 04:00:00,0.0,-0.013768056,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 05:00:00,0.0,0.005316667,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 06:00:00,0.0,0.015358333,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 07:00:00,0.0,-0.014641667,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 08:00:00,0.0,0.004316667,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 09:00:00,0.0,0.013273611,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 10:00:00,0.0,0.009188889,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 11:00:00,0.0,0.020061111,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 12:00:00,0.0,0.016891667,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 13:00:00,0.0,0.010679167,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 14:00:00,0.0,0.001468056,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 15:00:00,0.0,-0.007744444,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 16:00:00,0.0,-0.015872222,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 17:00:00,0.0,-0.018998611,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 18:00:00,0.0,-0.019083333,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 19:00:00,0.0,-0.046083333,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 20:00:00,0.0,-0.070040278,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 21:00:00,0.0,-0.054955556,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 22:00:00,0.0,-0.062827778,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-05 23:00:00,0.0,-0.0937,4.162576449,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 00:00:00,0.0,-0.084530556,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 01:00:00,0.0,-0.092404167,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 02:00:00,0.0,-0.087276389,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 03:00:00,0.0,-0.072191667,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 04:00:00,0.0,-0.086148611,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 05:00:00,0.0,-0.102063889,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 06:00:00,0.0,-0.091063889,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 07:00:00,0.0,-0.086063889,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 08:00:00,0.0,-0.062106944,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 09:00:00,0.0,-0.049191667,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 10:00:00,0.0,-0.046319444,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 11:00:00,0.0,-0.028488889,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 12:00:00,0.0,-0.023658333,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 13:00:00,0.0,-0.026827778,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 14:00:00,0.0,-0.028997222,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 15:00:00,0.0,-0.029166667,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 16:00:00,0.0,-0.026251389,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 17:00:00,0.0,-0.022336111,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 18:00:00,0.0,-0.013336111,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 19:00:00,0.0,-0.031251389,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 20:00:00,0.0,-0.047123611,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 21:00:00,0.0,-0.0309125,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 22:00:00,0.0,-0.040658333,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-06 23:00:00,0.0,-0.016361111,3.171486818,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-07 00:00:00,0.0,-0.019063889,2.66178358,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-07 01:00:00,0.0,-0.014766667,2.66178358,58,1964-04-27 02:00:00,12.0,-2.0
1964-05-07 02:00:00,0.0,-0.028469444,2.66178358,58,1964-04-27 02:00:00,12.0,-2.0
1964-04-22 23:00:00,1.0,0.028231944,0.934455938,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 00:00:00,0.961585208,0.047316667,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 01:00:00,0.906112048,0.033401389,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 02:00:00,0.784972855,0.024444444,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 03:00:00,0.704315202,0.027444444,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 04:00:00,0.641089228,0.041444444,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 05:00:00,0.562501286,0.032401389,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 06:00:00,0.519243082,0.025316667,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 07:00:00,0.483806436,0.019231944,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 08:00:00,0.47142638,0.012147222,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 09:00:00,0.458166793,0.030977778,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 10:00:00,0.443038464,0.012808333,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 11:00:00,0.428343245,0.019597222,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 12:00:00,0.40490775,0.047427778,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 13:00:00,0.338069599,0.033173611,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 14:00:00,0.286403212,0.010919444,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 15:00:00,0.266436117,-0.008334722,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 16:00:00,0.219196892,0.009452778,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 17:00:00,0.208250967,0.004241667,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 18:00:00,0.192512284,-0.026884722,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 19:00:00,0.186115611,-0.054054167,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 20:00:00,0.112476521,-0.048223611,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 21:00:00,0.075240797,-0.043308333,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 22:00:00,0.047110322,-0.040434722,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-23 23:00:00,0.0,-0.010561111,0.764554858,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 00:00:00,0.127684869,-0.0456875,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 01:00:00,0.221492963,-0.022729167,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 02:00:00,0.308986117,-0.004813889,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 03:00:00,0.372184724,-0.014940278,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 04:00:00,0.433055199,0.014933333,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 05:00:00,0.475114267,0.022722222,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 06:00:00,0.544192389,0.032426389,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 07:00:00,0.557860086,0.012045833,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 08:00:00,0.578324531,0.021663889,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 09:00:00,0.637915214,0.028197222,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 10:00:00,0.694066986,0.029645833,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 11:00:00,0.730371437,0.055052778,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 12:00:00,0.792613723,0.046418056,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 13:00:00,0.804695046,0.032740278,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 14:00:00,0.862583496,0.0130625,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 15:00:00,0.894965094,0.024343056,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 16:00:00,0.97718859,0.012665278,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 17:00:00,1.033655934,0.0139875,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 18:00:00,1.077408537,-0.036605556,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 19:00:00,1.180622158,-0.021113889,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 20:00:00,1.245536033,-0.0315375,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 21:00:00,1.300083486,-0.070918056,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 22:00:00,1.393941443,-0.085215278,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-24 23:00:00,1.5,-0.073426389,0.679604318,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 00:00:00,1.799209397,-0.0666375,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 01:00:00,2.552226584,-0.034806944,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 02:00:00,3.538275208,-0.041019444,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 03:00:00,4.172470405,-0.023188889,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 04:00:00,4.597969963,-0.0344,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 05:00:00,5.216884797,-0.009654167,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 06:00:00,5.768684157,-0.012993056,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 07:00:00,6.041677297,-0.014373611,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 08:00:00,6.338584951,0.012161111,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 09:00:00,6.705094062,0.037652778,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 10:00:00,7.263760718,-0.002897222,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 11:00:00,8.496975413,0.011466667,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 12:00:00,10.21880421,0.021830556,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 13:00:00,10.56130862,-0.026847222,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 14:00:00,10.99872416,-0.046525,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 15:00:00,11.58556997,-0.003202778,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 16:00:00,12.0080202,-0.045880556,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 17:00:00,12.19204074,-0.044516667,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 18:00:00,12.30481783,-0.028066667,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 19:00:00,12.97116436,-0.062533333,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 20:00:00,13.33036759,-0.060915278,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 21:00:00,13.5366562,-0.058254167,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 22:00:00,13.99715859,-0.026508333,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-25 23:00:00,15.2,-0.061720833,0.707921165,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 00:00:00,17.64912625,-0.044890278,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 01:00:00,20.30790401,-0.033975,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 02:00:00,25.10338853,-0.030018056,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 03:00:00,28.8725447,-0.035102778,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 04:00:00,31.45008307,-0.019144444,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 05:00:00,34.78269329,-0.065270833,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 06:00:00,38.96270598,-0.079440278,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 07:00:00,42.34441091,0.030305556,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 08:00:00,43.71637161,0.016966667,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 09:00:00,45.68422681,-0.060456944,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 10:00:00,49.16474374,-0.019965278,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 11:00:00,53.01672386,0.016441667,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 12:00:00,61.02157337,0.048763889,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 13:00:00,63.51609167,0.020044444,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 14:00:00,64.61349964,0.057323611,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 15:00:00,69.43313039,0.069604167,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 16:00:00,70.86413058,0.056884722,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 17:00:00,72.74446525,-0.005836111,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 18:00:00,76.15249944,0.010529167,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 19:00:00,78.03857428,0.041936111,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 20:00:00,81.11772555,0.021427778,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 21:00:00,87.00755081,0.003961111,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 22:00:00,95.34089995,-0.0144625,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-26 23:00:00,96.8,-0.007758333,49.27131307,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 00:00:00,101.213841,0.020944444,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 01:00:00,102.4943441,0.071733333,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 02:00:00,108.0042768,0.145563889,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 03:00:00,107.2978606,0.088479167,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 04:00:00,106.6500166,0.1104375,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 05:00:00,105.1535211,0.1224375,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 06:00:00,104.0689348,0.162394444,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 07:00:00,102.068461,0.172351389,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 08:00:00,102.7185286,0.182266667,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 09:00:00,102.7682846,0.187097222,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 10:00:00,100.7312078,0.189843056,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 11:00:00,97.73533348,0.280504167,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 12:00:00,92.50969725,0.215122222,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 13:00:00,90.72262459,0.240698611,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 14:00:00,91.53290989,0.300233333,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 15:00:00,90.28783119,0.276725,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 16:00:00,92.67964942,0.232216667,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 17:00:00,95.01310744,0.195751389,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 18:00:00,94.94804876,0.177286111,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 19:00:00,94.072515,0.146904167,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 20:00:00,95.84467292,0.100523611,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 21:00:00,95.14781954,0.121143056,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 22:00:00,90.16539669,0.109845833,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-27 23:00:00,88.9,0.126591667,212.6595179,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 00:00:00,81.95204742,0.073380556,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 01:00:00,77.39705537,0.073211111,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 02:00:00,66.77588282,0.094083333,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 03:00:00,63.2586007,0.075083333,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 04:00:00,61.00791761,0.076126389,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 05:00:00,58.91244289,0.094211111,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 06:00:00,55.29744018,0.101338889,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 07:00:00,53.75499198,0.106466667,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 08:00:00,51.59635645,0.110593056,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 09:00:00,49.47351185,0.142634722,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 10:00:00,47.45337056,0.140591667,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 11:00:00,45.57720261,0.164506944,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 12:00:00,41.2914847,0.125294444,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 13:00:00,40.41565216,0.146083333,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 14:00:00,38.22078953,0.1697875,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 15:00:00,34.24886864,0.169448611,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 16:00:00,30.39249982,0.179066667,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 17:00:00,26.7322164,0.169686111,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 18:00:00,23.90515318,0.143305556,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 19:00:00,22.45840709,0.136966667,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 20:00:00,17.62241115,0.148627778,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 21:00:00,12.40875768,0.141331944,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 22:00:00,8.763222653,0.137077778,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-28 23:00:00,7.9,0.127823611,85.80004517,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-29 00:00:00,7.558091096,0.113654167,21.86060557,59,1964-05-02 23:00:00,-129.0,-143.0
1964-04-29 01:00:00,7.32697702,0.122441667,21.86060557,59,1964-05-02 23:00:00,-129.0,-143.0
