time,Storm_Surge_predicted_RF,acc_24hr,discharge_m3s,event_id,event_time,Lag_RF_minus_NTR_hr,Lag_RD_minus_NTR_hr
1966-02-21 10:00:00,-0.021305556,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 11:00:00,-0.009390278,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 12:00:00,-0.003559722,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 13:00:00,-0.005729167,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 14:00:00,-0.016983333,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 15:00:00,-0.007363889,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 16:00:00,-0.008744444,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 17:00:00,0.007833333,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 18:00:00,-0.012590278,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 19:00:00,0.028029167,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 20:00:00,0.011648611,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 21:00:00,0.025309722,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 22:00:00,0.008097222,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-21 23:00:00,0.019927778,0.0,8.495053978,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 00:00:00,0.030886111,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 01:00:00,0.040929167,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 02:00:00,0.050056944,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 03:00:00,0.060269444,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 04:00:00,0.073480556,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 05:00:00,0.091776389,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 06:00:00,0.086073611,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 07:00:00,0.093327778,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 08:00:00,0.085581944,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 09:00:00,0.056751389,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 10:00:00,0.090877778,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 11:00:00,0.061919444,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 12:00:00,0.059919444,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 13:00:00,0.051791667,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 14:00:00,0.064622222,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 15:00:00,0.069368056,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 16:00:00,0.065029167,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 17:00:00,0.053648611,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 18:00:00,0.066268056,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 19:00:00,0.048929167,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 20:00:00,0.037590278,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 21:00:00,0.033294444,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 22:00:00,0.029081944,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-22 23:00:00,0.0529125,0.0,7.135845341,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 00:00:00,0.045869444,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 01:00:00,0.038869444,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 02:00:00,0.059997222,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 03:00:00,0.077208333,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 04:00:00,0.0644625,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 05:00:00,0.113758333,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 06:00:00,0.074097222,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 07:00:00,0.100477778,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 08:00:00,0.109859722,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 09:00:00,0.129155556,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 10:00:00,0.153368056,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 11:00:00,0.113495833,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 12:00:00,0.0995375,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 13:00:00,0.112452778,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 14:00:00,0.119283333,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 15:00:00,0.148029167,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 16:00:00,0.109690278,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 17:00:00,0.125309722,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 18:00:00,0.139886111,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 19:00:00,0.0934625,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 20:00:00,0.085038889,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 21:00:00,0.058615278,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 22:00:00,0.067276389,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-23 23:00:00,0.076979167,0.0,6.088122017,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 00:00:00,0.051725,0.071474176,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 01:00:00,0.088597222,0.164676105,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 02:00:00,0.0915125,0.218227736,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 03:00:00,0.0915125,0.336538954,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 04:00:00,0.115681944,0.39141613,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 05:00:00,0.106893056,0.446307533,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 06:00:00,0.067104167,0.502760821,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 07:00:00,0.119401389,0.575497941,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 08:00:00,0.116740278,0.624027825,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 09:00:00,0.091079167,0.683730468,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 10:00:00,0.102418056,0.757388392,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 11:00:00,0.082672222,0.831822189,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 12:00:00,0.087841667,0.922788042,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 13:00:00,0.089011111,0.978967599,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 14:00:00,0.087095833,1.068769683,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 15:00:00,0.080095833,1.214076894,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 16:00:00,0.066052778,1.310895178,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 17:00:00,0.047968056,1.3797863,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 18:00:00,0.058840278,1.468014204,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 19:00:00,0.013713889,1.531683245,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 20:00:00,0.037586111,1.597223519,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 21:00:00,0.043501389,1.632471826,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 22:00:00,0.000458333,1.71316241,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-24 23:00:00,-0.0055,1.8,6.258023097,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 00:00:00,0.015584722,1.728525824,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 01:00:00,0.003711111,1.635323895,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 02:00:00,0.020922222,1.581772264,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 03:00:00,0.034176389,1.463461046,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 04:00:00,0.010515278,1.40858387,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 05:00:00,0.008938889,1.353692467,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 06:00:00,0.034405556,1.297239179,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 07:00:00,0.026913889,1.224502059,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 08:00:00,0.018422222,1.175972175,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 09:00:00,0.012930556,1.116269532,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 10:00:00,0.011481944,1.042611608,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 11:00:00,-0.019968056,0.968177811,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 12:00:00,-0.025459722,0.877211958,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 13:00:00,-0.035994444,0.821032401,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 14:00:00,-0.048570833,0.731230317,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 15:00:00,-0.033188889,0.585923106,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 16:00:00,-0.052891667,0.489104822,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 17:00:00,-0.0446375,0.4202137,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 18:00:00,-0.038384722,0.331985796,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 19:00:00,-0.056173611,0.268316755,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 20:00:00,-0.033005556,0.202776481,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 21:00:00,-0.0288375,0.167528174,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 22:00:00,-0.040626389,0.08683759,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-25 23:00:00,-0.039372222,0.0,7.447330654,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 00:00:00,-0.035202778,1.744840639,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 01:00:00,-0.003033333,4.621261421,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 02:00:00,-0.002822222,6.96244606,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 03:00:00,0.023431944,7.726645211,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 04:00:00,0.012727778,8.82272539,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 05:00:00,0.023981944,9.457477618,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 06:00:00,0.027320833,12.23870063,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 07:00:00,0.025618056,13.92729469,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 08:00:00,0.019956944,14.76065942,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 09:00:00,0.042338889,15.71800391,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 10:00:00,0.031677778,16.65560163,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 11:00:00,0.019059722,17.69421652,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 12:00:00,0.004398611,19.59842102,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 13:00:00,0.013652778,20.54000474,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 14:00:00,-0.011134722,21.44894096,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 15:00:00,0.024076389,21.95935514,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 16:00:00,0.029202778,22.39630851,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 17:00:00,-0.0007125,23.01135929,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 18:00:00,-0.0007125,24.70043655,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 19:00:00,0.0052875,25.30253544,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 20:00:00,-0.008797222,25.70471334,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 21:00:00,-0.010797222,26.90065517,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 22:00:00,0.002159722,28.66752719,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-26 23:00:00,-0.000925,30.7,6.456241023,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 00:00:00,0.038990278,31.00977489,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 01:00:00,0.051863889,29.21776899,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 02:00:00,0.093694444,29.1233252,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 03:00:00,0.131525,30.58569908,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 04:00:00,0.1343125,31.2988448,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 05:00:00,0.161143056,31.57045784,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 06:00:00,0.147931944,30.30687766,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 07:00:00,0.1877625,33.52565585,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 08:00:00,0.222551389,34.42572186,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 09:00:00,0.219381944,35.30755602,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 10:00:00,0.2382125,36.11856419,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 11:00:00,0.190084722,36.44923112,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 12:00:00,0.258,37.22032767,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 13:00:00,0.260915278,37.64248353,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 14:00:00,0.288830556,38.71923843,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 15:00:00,0.312745833,43.41061039,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 16:00:00,0.276702778,44.6741401,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 17:00:00,0.300659722,45.70082083,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 18:00:00,0.293618056,46.4955828,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 19:00:00,0.259576389,49.30771793,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 20:00:00,0.265576389,49.93486331,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 21:00:00,0.254576389,49.83985446,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 22:00:00,0.255576389,49.55408821,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-27 23:00:00,0.271618056,49.3,61.73072557,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 00:00:00,0.273659722,50.49211278,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 01:00:00,0.288702778,51.19715544,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 02:00:00,0.307744444,50.67449871,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 03:00:00,0.2957875,48.97166165,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 04:00:00,0.311830556,47.8937188,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 05:00:00,0.353872222,47.93471868,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 06:00:00,0.358041667,47.2466175,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 07:00:00,0.355169444,44.87555777,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 08:00:00,0.465211111,44.94347881,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 09:00:00,0.447295833,44.86285496,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 10:00:00,0.324295833,44.87452642,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 11:00:00,0.493254167,44.97847451,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 12:00:00,0.468254167,43.80001843,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 13:00:00,0.376254167,45.02715584,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 14:00:00,0.430254167,43.81315286,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 15:00:00,0.356127778,41.47458057,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 16:00:00,0.371,40.40136899,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 17:00:00,0.324873611,41.87962442,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 18:00:00,0.3706625,40.98248271,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 19:00:00,0.297451389,40.55950224,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 20:00:00,0.260281944,40.04293701,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 21:00:00,0.295070833,39.24109384,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 22:00:00,0.250901389,38.03661094,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-02-28 23:00:00,0.249690278,38.1,73.34063267,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 00:00:00,0.265436111,34.85327169,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 01:00:00,0.268225,33.06381415,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 02:00:00,0.256013889,31.33973004,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 03:00:00,0.249801389,30.81599406,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 04:00:00,0.183588889,30.08471101,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 05:00:00,0.145419444,29.13734586,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 06:00:00,0.106208333,28.30780421,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 07:00:00,0.059038889,25.7714917,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 08:00:00,0.067869444,23.97013991,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 09:00:00,0.036743056,22.21158511,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 10:00:00,0.024573611,20.45130777,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 11:00:00,-0.004554167,18.97807785,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 12:00:00,-0.021680556,17.48123288,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 13:00:00,-0.021806944,14.8903559,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 14:00:00,-0.027933333,14.11866775,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 15:00:00,-0.011018056,11.25545391,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 16:00:00,-0.032102778,10.6281824,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 17:00:00,-0.0561875,7.508195459,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 18:00:00,-0.048230556,5.921497948,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 19:00:00,-0.039230556,2.93024439,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 20:00:00,-0.026272222,2.417486346,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 21:00:00,-0.037313889,2.118396535,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 22:00:00,-0.037355556,1.84177366,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-01 23:00:00,-0.026355556,0.0,37.09506904,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 00:00:00,-0.0013125,1.147447404,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 01:00:00,-0.020354167,3.119969566,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 02:00:00,-0.016395833,3.898909198,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 03:00:00,-0.0264375,4.712213804,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 04:00:00,0.001477778,5.298352797,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 05:00:00,0.003351389,5.73376686,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 06:00:00,0.005181944,6.190681972,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 07:00:00,0.006055556,6.633144935,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 08:00:00,0.002886111,7.002885131,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 09:00:00,0.023758333,7.363311474,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 10:00:00,0.031588889,7.778692935,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 11:00:00,0.054376389,8.709531472,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 12:00:00,0.055165278,9.563741496,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 13:00:00,0.066954167,9.905339569,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 14:00:00,0.095743056,10.59326897,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 15:00:00,0.084531944,11.07172914,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 16:00:00,0.127319444,11.46718042,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 17:00:00,0.100108333,12.50260719,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 18:00:00,0.100895833,13.66013942,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 19:00:00,0.103726389,14.86791542,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 20:00:00,0.107598611,15.68253202,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 21:00:00,0.115513889,17.05033151,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 22:00:00,0.130470833,17.58584529,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-02 23:00:00,0.185470833,18.5,20.38812955,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 00:00:00,0.159470833,17.89467162,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 01:00:00,0.177470833,16.30628366,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 02:00:00,0.157470833,15.71522382,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 03:00:00,0.129470833,15.08592473,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 04:00:00,0.151470833,14.61083854,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 05:00:00,0.184470833,14.24018493,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 06:00:00,0.191427778,13.88944027,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 07:00:00,0.202384722,13.63754195,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 08:00:00,0.213343056,13.32107102,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 09:00:00,0.220258333,13.00422208,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 10:00:00,0.247173611,12.63146591,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 11:00:00,0.261088889,11.78088622,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 12:00:00,0.2849625,11.08051882,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 13:00:00,0.284751389,10.84108838,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 14:00:00,0.293581944,10.34408456,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 15:00:00,0.2914125,9.919581595,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 16:00:00,0.278243056,9.555662042,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 17:00:00,0.288073611,8.557324655,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 18:00:00,0.289904167,7.578480695,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
1966-03-03 19:00:00,0.259776389,6.496718949,58.89904091,69,1966-02-28 11:00:00,-10.0,-11.0
