time,Tides,Year,Month,Signal_ID,Peak_Time
2012-05-18 16:00:00,0.194,2012,April,412,2012-04-26 20:00:00
2012-05-18 16:00:00,0.194,2012,April,413,2012-04-24 18:00:00
2012-05-18 16:00:00,0.194,2012,April,411,2012-04-25 19:00:00
2012-05-18 17:00:00,0.164,2012,April,412,2012-04-26 20:00:00
2012-05-18 17:00:00,0.164,2012,April,413,2012-04-24 18:00:00
2012-05-18 17:00:00,0.164,2012,April,411,2012-04-25 19:00:00
2012-05-18 18:00:00,0.122,2012,April,413,2012-04-24 18:00:00
2012-05-18 18:00:00,0.122,2012,April,411,2012-04-25 19:00:00
2012-05-18 18:00:00,0.122,2012,April,412,2012-04-26 20:00:00
2012-05-18 19:00:00,0.073,2012,April,412,2012-04-26 20:00:00
2012-05-18 19:00:00,0.073,2012,April,413,2012-04-24 18:00:00
2012-05-18 19:00:00,0.073,2012,April,411,2012-04-25 19:00:00
2012-05-18 20:00:00,0.021,2012,April,413,2012-04-24 18:00:00
2012-05-18 20:00:00,0.021,2012,April,411,2012-04-25 19:00:00
2012-05-18 20:00:00,0.021,2012,April,412,2012-04-26 20:00:00
2012-05-18 21:00:00,-0.03,2012,April,412,2012-04-26 20:00:00
2012-05-18 21:00:00,-0.03,2012,April,411,2012-04-25 19:00:00
2012-05-18 21:00:00,-0.03,2012,April,413,2012-04-24 18:00:00
2012-05-18 22:00:00,-0.075,2012,April,412,2012-04-26 20:00:00
2012-05-18 22:00:00,-0.075,2012,April,411,2012-04-25 19:00:00
2012-05-18 22:00:00,-0.075,2012,April,413,2012-04-24 18:00:00
2012-05-18 23:00:00,-0.111,2012,April,411,2012-04-25 19:00:00
2012-05-18 23:00:00,-0.111,2012,April,413,2012-04-24 18:00:00
2012-05-18 23:00:00,-0.111,2012,April,412,2012-04-26 20:00:00
2012-05-19 00:00:00,-0.139,2012,April,413,2012-04-24 18:00:00
2012-05-19 00:00:00,-0.139,2012,April,412,2012-04-26 20:00:00
2012-05-19 00:00:00,-0.139,2012,April,411,2012-04-25 19:00:00
2012-05-19 01:00:00,-0.157,2012,April,413,2012-04-24 18:00:00
2012-05-19 01:00:00,-0.157,2012,April,412,2012-04-26 20:00:00
2012-05-19 01:00:00,-0.157,2012,April,411,2012-04-25 19:00:00
2012-05-19 02:00:00,-0.161,2012,April,412,2012-04-26 20:00:00
2012-05-19 02:00:00,-0.161,2012,April,413,2012-04-24 18:00:00
2012-05-19 02:00:00,-0.161,2012,April,411,2012-04-25 19:00:00
2012-05-19 03:00:00,-0.151,2012,April,411,2012-04-25 19:00:00
2012-05-19 03:00:00,-0.151,2012,April,412,2012-04-26 20:00:00
2012-05-19 03:00:00,-0.151,2012,April,413,2012-04-24 18:00:00
2012-05-19 04:00:00,-0.133,2012,April,411,2012-04-25 19:00:00
2012-05-19 04:00:00,-0.133,2012,April,412,2012-04-26 20:00:00
2012-05-19 04:00:00,-0.133,2012,April,413,2012-04-24 18:00:00
2012-05-19 05:00:00,-0.111,2012,April,412,2012-04-26 20:00:00
2012-05-19 05:00:00,-0.111,2012,April,411,2012-04-25 19:00:00
2012-05-19 05:00:00,-0.111,2012,April,413,2012-04-24 18:00:00
2012-05-19 06:00:00,-0.085,2012,April,412,2012-04-26 20:00:00
2012-05-19 06:00:00,-0.085,2012,April,411,2012-04-25 19:00:00
2012-05-19 06:00:00,-0.085,2012,April,413,2012-04-24 18:00:00
2012-05-19 07:00:00,-0.053,2012,April,411,2012-04-25 19:00:00
2012-05-19 07:00:00,-0.053,2012,April,412,2012-04-26 20:00:00
2012-05-19 07:00:00,-0.053,2012,April,413,2012-04-24 18:00:00
2012-05-19 08:00:00,-0.018,2012,April,413,2012-04-24 18:00:00
2012-05-19 08:00:00,-0.018,2012,April,411,2012-04-25 19:00:00
2012-05-19 08:00:00,-0.018,2012,April,412,2012-04-26 20:00:00
2012-05-19 09:00:00,0.02,2012,April,412,2012-04-26 20:00:00
2012-05-19 09:00:00,0.02,2012,April,411,2012-04-25 19:00:00
2012-05-19 09:00:00,0.02,2012,April,413,2012-04-24 18:00:00
2012-05-19 10:00:00,0.061,2012,April,411,2012-04-25 19:00:00
2012-05-19 10:00:00,0.061,2012,April,412,2012-04-26 20:00:00
2012-05-19 10:00:00,0.061,2012,April,413,2012-04-24 18:00:00
2012-05-19 11:00:00,0.106,2012,April,413,2012-04-24 18:00:00
2012-05-19 11:00:00,0.106,2012,April,412,2012-04-26 20:00:00
2012-05-19 11:00:00,0.106,2012,April,411,2012-04-25 19:00:00
2012-05-19 12:00:00,0.149,2012,April,413,2012-04-24 18:00:00
2012-05-19 12:00:00,0.149,2012,April,411,2012-04-25 19:00:00
2012-05-19 12:00:00,0.149,2012,April,412,2012-04-26 20:00:00
2012-05-19 13:00:00,0.184,2012,April,413,2012-04-24 18:00:00
2012-05-19 13:00:00,0.184,2012,April,412,2012-04-26 20:00:00
2012-05-19 13:00:00,0.184,2012,April,411,2012-04-25 19:00:00
2012-05-19 14:00:00,0.21,2012,April,412,2012-04-26 20:00:00
2012-05-19 14:00:00,0.21,2012,April,413,2012-04-24 18:00:00
2012-05-19 14:00:00,0.21,2012,April,411,2012-04-25 19:00:00
2012-05-19 15:00:00,0.224,2012,April,412,2012-04-26 20:00:00
2012-05-19 15:00:00,0.224,2012,April,411,2012-04-25 19:00:00
2012-05-19 15:00:00,0.224,2012,April,413,2012-04-24 18:00:00
2012-05-19 16:00:00,0.221,2012,April,411,2012-04-25 19:00:00
2012-05-19 16:00:00,0.221,2012,April,412,2012-04-26 20:00:00
2012-05-19 16:00:00,0.221,2012,April,413,2012-04-24 18:00:00
2012-05-19 17:00:00,0.198,2012,April,413,2012-04-24 18:00:00
2012-05-19 17:00:00,0.198,2012,April,411,2012-04-25 19:00:00
2012-05-19 17:00:00,0.198,2012,April,412,2012-04-26 20:00:00
2012-05-19 18:00:00,0.158,2012,April,411,2012-04-25 19:00:00
2012-05-19 18:00:00,0.158,2012,April,413,2012-04-24 18:00:00
2012-05-19 18:00:00,0.158,2012,April,412,2012-04-26 20:00:00
2012-05-19 19:00:00,0.108,2012,April,412,2012-04-26 20:00:00
2012-05-19 19:00:00,0.108,2012,April,413,2012-04-24 18:00:00
2012-05-19 19:00:00,0.108,2012,April,411,2012-04-25 19:00:00
2012-05-19 20:00:00,0.053,2012,April,413,2012-04-24 18:00:00
2012-05-19 20:00:00,0.053,2012,April,412,2012-04-26 20:00:00
2012-05-19 20:00:00,0.053,2012,April,411,2012-04-25 19:00:00
2012-05-19 21:00:00,-0.003,2012,April,413,2012-04-24 18:00:00
2012-05-19 21:00:00,-0.003,2012,April,412,2012-04-26 20:00:00
2012-05-19 21:00:00,-0.003,2012,April,411,2012-04-25 19:00:00
2012-05-19 22:00:00,-0.055,2012,April,411,2012-04-25 19:00:00
2012-05-19 22:00:00,-0.055,2012,April,413,2012-04-24 18:00:00
2012-05-19 22:00:00,-0.055,2012,April,412,2012-04-26 20:00:00
2012-05-19 23:00:00,-0.1,2012,April,412,2012-04-26 20:00:00
2012-05-19 23:00:00,-0.1,2012,April,411,2012-04-25 19:00:00
2012-05-19 23:00:00,-0.1,2012,April,413,2012-04-24 18:00:00
2012-05-20 00:00:00,-0.135,2012,April,411,2012-04-25 19:00:00
2012-05-20 00:00:00,-0.135,2012,April,413,2012-04-24 18:00:00
2012-05-20 00:00:00,-0.135,2012,April,412,2012-04-26 20:00:00
2012-05-20 01:00:00,-0.161,2012,April,413,2012-04-24 18:00:00
2012-05-20 01:00:00,-0.161,2012,April,412,2012-04-26 20:00:00
2012-05-20 01:00:00,-0.161,2012,April,411,2012-04-25 19:00:00
2012-05-20 02:00:00,-0.177,2012,April,411,2012-04-25 19:00:00
2012-05-20 02:00:00,-0.177,2012,April,413,2012-04-24 18:00:00
2012-05-20 02:00:00,-0.177,2012,April,412,2012-04-26 20:00:00
2012-05-20 03:00:00,-0.177,2012,April,413,2012-04-24 18:00:00
2012-05-20 03:00:00,-0.177,2012,April,411,2012-04-25 19:00:00
2012-05-20 03:00:00,-0.177,2012,April,412,2012-04-26 20:00:00
2012-05-20 04:00:00,-0.164,2012,April,413,2012-04-24 18:00:00
2012-05-20 04:00:00,-0.164,2012,April,411,2012-04-25 19:00:00
2012-05-20 04:00:00,-0.164,2012,April,412,2012-04-26 20:00:00
2012-05-20 05:00:00,-0.141,2012,April,411,2012-04-25 19:00:00
2012-05-20 05:00:00,-0.141,2012,April,413,2012-04-24 18:00:00
2012-05-20 05:00:00,-0.141,2012,April,412,2012-04-26 20:00:00
2012-05-20 06:00:00,-0.114,2012,April,413,2012-04-24 18:00:00
2012-05-20 06:00:00,-0.114,2012,April,412,2012-04-26 20:00:00
2012-05-20 06:00:00,-0.114,2012,April,411,2012-04-25 19:00:00
2012-05-20 07:00:00,-0.081,2012,April,412,2012-04-26 20:00:00
2012-05-20 07:00:00,-0.081,2012,April,411,2012-04-25 19:00:00
2012-05-20 07:00:00,-0.081,2012,April,413,2012-04-24 18:00:00
2012-05-20 08:00:00,-0.043,2012,April,413,2012-04-24 18:00:00
2012-05-20 08:00:00,-0.043,2012,April,412,2012-04-26 20:00:00
2012-05-20 08:00:00,-0.043,2012,April,411,2012-04-25 19:00:00
2012-05-20 09:00:00,-0.002,2012,April,411,2012-04-25 19:00:00
2012-05-20 09:00:00,-0.002,2012,April,412,2012-04-26 20:00:00
2012-05-20 09:00:00,-0.002,2012,April,413,2012-04-24 18:00:00
2012-05-20 10:00:00,0.042,2012,April,413,2012-04-24 18:00:00
2012-05-20 10:00:00,0.042,2012,April,412,2012-04-26 20:00:00
2012-05-20 10:00:00,0.042,2012,April,411,2012-04-25 19:00:00
2012-05-20 11:00:00,0.088,2012,April,412,2012-04-26 20:00:00
2012-05-20 11:00:00,0.088,2012,April,411,2012-04-25 19:00:00
2012-05-20 11:00:00,0.088,2012,April,413,2012-04-24 18:00:00
2012-05-20 12:00:00,0.136,2012,April,411,2012-04-25 19:00:00
2012-05-20 12:00:00,0.136,2012,April,412,2012-04-26 20:00:00
2012-05-20 12:00:00,0.136,2012,April,413,2012-04-24 18:00:00
2012-05-20 13:00:00,0.178,2012,April,412,2012-04-26 20:00:00
2012-05-20 13:00:00,0.178,2012,April,413,2012-04-24 18:00:00
2012-05-20 13:00:00,0.178,2012,April,411,2012-04-25 19:00:00
2012-05-20 14:00:00,0.21,2012,April,411,2012-04-25 19:00:00
2012-05-20 14:00:00,0.21,2012,April,413,2012-04-24 18:00:00
2012-05-20 14:00:00,0.21,2012,April,412,2012-04-26 20:00:00
2012-05-20 15:00:00,0.231,2012,April,413,2012-04-24 18:00:00
2012-05-20 15:00:00,0.231,2012,April,412,2012-04-26 20:00:00
2012-05-20 15:00:00,0.231,2012,April,411,2012-04-25 19:00:00
2012-05-20 16:00:00,0.238,2012,April,411,2012-04-25 19:00:00
2012-05-20 16:00:00,0.238,2012,April,412,2012-04-26 20:00:00
2012-05-20 16:00:00,0.238,2012,April,413,2012-04-24 18:00:00
2012-05-20 17:00:00,0.226,2012,April,411,2012-04-25 19:00:00
2012-05-20 17:00:00,0.226,2012,April,412,2012-04-26 20:00:00
2012-05-20 17:00:00,0.226,2012,April,413,2012-04-24 18:00:00
2012-05-20 18:00:00,0.194,2012,April,413,2012-04-24 18:00:00
2012-05-20 18:00:00,0.194,2012,April,411,2012-04-25 19:00:00
2012-05-20 18:00:00,0.194,2012,April,412,2012-04-26 20:00:00
2012-05-20 19:00:00,0.146,2012,April,413,2012-04-24 18:00:00
2012-05-20 19:00:00,0.146,2012,April,411,2012-04-25 19:00:00
2012-05-20 19:00:00,0.146,2012,April,412,2012-04-26 20:00:00
2012-05-20 20:00:00,0.09,2012,April,413,2012-04-24 18:00:00
2012-05-20 20:00:00,0.09,2012,April,411,2012-04-25 19:00:00
2012-05-20 20:00:00,0.09,2012,April,412,2012-04-26 20:00:00
2012-05-20 21:00:00,0.032,2012,April,411,2012-04-25 19:00:00
2012-05-20 21:00:00,0.032,2012,April,413,2012-04-24 18:00:00
2012-05-20 21:00:00,0.032,2012,April,412,2012-04-26 20:00:00
2012-05-20 22:00:00,-0.024,2012,April,413,2012-04-24 18:00:00
2012-05-20 22:00:00,-0.024,2012,April,412,2012-04-26 20:00:00
2012-05-20 22:00:00,-0.024,2012,April,411,2012-04-25 19:00:00
2012-05-20 23:00:00,-0.076,2012,April,413,2012-04-24 18:00:00
2012-05-20 23:00:00,-0.076,2012,April,412,2012-04-26 20:00:00
2012-05-20 23:00:00,-0.076,2012,April,411,2012-04-25 19:00:00
2012-05-21 00:00:00,-0.119,2012,April,413,2012-04-24 18:00:00
2012-05-21 00:00:00,-0.119,2012,April,411,2012-04-25 19:00:00
2012-05-21 00:00:00,-0.119,2012,April,412,2012-04-26 20:00:00
2012-05-21 01:00:00,-0.153,2012,April,411,2012-04-25 19:00:00
2012-05-21 01:00:00,-0.153,2012,April,412,2012-04-26 20:00:00
2012-05-21 01:00:00,-0.153,2012,April,413,2012-04-24 18:00:00
2012-05-21 02:00:00,-0.178,2012,April,411,2012-04-25 19:00:00
2012-05-21 02:00:00,-0.178,2012,April,413,2012-04-24 18:00:00
2012-05-21 02:00:00,-0.178,2012,April,412,2012-04-26 20:00:00
2012-05-21 03:00:00,-0.191,2012,April,412,2012-04-26 20:00:00
2012-05-21 03:00:00,-0.191,2012,April,413,2012-04-24 18:00:00
2012-05-21 03:00:00,-0.191,2012,April,411,2012-04-25 19:00:00
2012-05-21 04:00:00,-0.188,2012,April,413,2012-04-24 18:00:00
2012-05-21 04:00:00,-0.188,2012,April,411,2012-04-25 19:00:00
2012-05-21 04:00:00,-0.188,2012,April,412,2012-04-26 20:00:00
2012-05-21 05:00:00,-0.169,2012,April,412,2012-04-26 20:00:00
2012-05-21 05:00:00,-0.169,2012,April,413,2012-04-24 18:00:00
2012-05-21 05:00:00,-0.169,2012,April,411,2012-04-25 19:00:00
2012-05-21 06:00:00,-0.142,2012,April,411,2012-04-25 19:00:00
2012-05-21 06:00:00,-0.142,2012,April,413,2012-04-24 18:00:00
2012-05-21 06:00:00,-0.142,2012,April,412,2012-04-26 20:00:00
2012-05-21 07:00:00,-0.11,2012,April,411,2012-04-25 19:00:00
2012-05-21 07:00:00,-0.11,2012,April,413,2012-04-24 18:00:00
2012-05-21 07:00:00,-0.11,2012,April,412,2012-04-26 20:00:00
2012-05-21 08:00:00,-0.073,2012,April,411,2012-04-25 19:00:00
2012-05-21 08:00:00,-0.073,2012,April,413,2012-04-24 18:00:00
2012-05-21 08:00:00,-0.073,2012,April,412,2012-04-26 20:00:00
2012-05-21 09:00:00,-0.03,2012,April,413,2012-04-24 18:00:00
2012-05-21 09:00:00,-0.03,2012,April,412,2012-04-26 20:00:00
2012-05-21 09:00:00,-0.03,2012,April,411,2012-04-25 19:00:00
2012-05-21 10:00:00,0.017,2012,April,413,2012-04-24 18:00:00
2012-05-21 10:00:00,0.017,2012,April,412,2012-04-26 20:00:00
2012-05-21 10:00:00,0.017,2012,April,411,2012-04-25 19:00:00
2012-05-21 11:00:00,0.065,2012,April,413,2012-04-24 18:00:00
2012-05-21 11:00:00,0.065,2012,April,412,2012-04-26 20:00:00
2012-05-21 11:00:00,0.065,2012,April,411,2012-04-25 19:00:00
2012-05-21 12:00:00,0.113,2012,April,411,2012-04-25 19:00:00
2012-05-21 12:00:00,0.113,2012,April,413,2012-04-24 18:00:00
2012-05-21 12:00:00,0.113,2012,April,412,2012-04-26 20:00:00
2012-05-21 13:00:00,0.161,2012,April,412,2012-04-26 20:00:00
2012-05-21 13:00:00,0.161,2012,April,411,2012-04-25 19:00:00
2012-05-21 13:00:00,0.161,2012,April,413,2012-04-24 18:00:00
2012-05-21 14:00:00,0.2,2012,April,412,2012-04-26 20:00:00
2012-05-21 14:00:00,0.2,2012,April,411,2012-04-25 19:00:00
2012-05-21 14:00:00,0.2,2012,April,413,2012-04-24 18:00:00
2012-05-21 15:00:00,0.229,2012,April,411,2012-04-25 19:00:00
2012-05-21 15:00:00,0.229,2012,April,413,2012-04-24 18:00:00
2012-05-21 15:00:00,0.229,2012,April,412,2012-04-26 20:00:00
2012-05-21 16:00:00,0.244,2012,April,411,2012-04-25 19:00:00
2012-05-21 16:00:00,0.244,2012,April,412,2012-04-26 20:00:00
2012-05-21 16:00:00,0.244,2012,April,413,2012-04-24 18:00:00
2012-05-21 17:00:00,0.245,2012,April,412,2012-04-26 20:00:00
2012-05-21 17:00:00,0.245,2012,April,413,2012-04-24 18:00:00
2012-05-21 17:00:00,0.245,2012,April,411,2012-04-25 19:00:00
2012-05-21 18:00:00,0.226,2012,April,412,2012-04-26 20:00:00
2012-05-21 18:00:00,0.226,2012,April,413,2012-04-24 18:00:00
2012-05-21 18:00:00,0.226,2012,April,411,2012-04-25 19:00:00
2012-05-21 19:00:00,0.186,2012,April,412,2012-04-26 20:00:00
2012-05-21 19:00:00,0.186,2012,April,413,2012-04-24 18:00:00
2012-05-21 19:00:00,0.186,2012,April,411,2012-04-25 19:00:00
2012-05-21 20:00:00,0.131,2012,April,411,2012-04-25 19:00:00
2012-05-21 20:00:00,0.131,2012,April,413,2012-04-24 18:00:00
2012-05-21 20:00:00,0.131,2012,April,412,2012-04-26 20:00:00
2012-05-21 21:00:00,0.072,2012,April,412,2012-04-26 20:00:00
2012-05-21 21:00:00,0.072,2012,April,413,2012-04-24 18:00:00
2012-05-21 21:00:00,0.072,2012,April,411,2012-04-25 19:00:00
2012-05-21 22:00:00,0.013,2012,April,413,2012-04-24 18:00:00
2012-05-21 22:00:00,0.013,2012,April,412,2012-04-26 20:00:00
2012-05-21 22:00:00,0.013,2012,April,411,2012-04-25 19:00:00
2012-05-21 23:00:00,-0.044,2012,April,412,2012-04-26 20:00:00
2012-05-21 23:00:00,-0.044,2012,April,411,2012-04-25 19:00:00
2012-05-21 23:00:00,-0.044,2012,April,413,2012-04-24 18:00:00
2012-05-22 00:00:00,-0.095,2012,April,412,2012-04-26 20:00:00
2012-05-22 00:00:00,-0.095,2012,April,411,2012-04-25 19:00:00
2012-05-22 00:00:00,-0.095,2012,April,413,2012-04-24 18:00:00
2012-05-22 01:00:00,-0.137,2012,April,411,2012-04-25 19:00:00
2012-05-22 01:00:00,-0.137,2012,April,412,2012-04-26 20:00:00
2012-05-22 01:00:00,-0.137,2012,April,413,2012-04-24 18:00:00
2012-05-22 02:00:00,-0.17,2012,April,411,2012-04-25 19:00:00
2012-05-22 02:00:00,-0.17,2012,April,413,2012-04-24 18:00:00
2012-05-22 02:00:00,-0.17,2012,April,412,2012-04-26 20:00:00
2012-05-22 03:00:00,-0.193,2012,April,413,2012-04-24 18:00:00
2012-05-22 03:00:00,-0.193,2012,April,411,2012-04-25 19:00:00
2012-05-22 03:00:00,-0.193,2012,April,412,2012-04-26 20:00:00
2012-05-22 04:00:00,-0.202,2012,April,412,2012-04-26 20:00:00
2012-05-22 04:00:00,-0.202,2012,April,413,2012-04-24 18:00:00
2012-05-22 04:00:00,-0.202,2012,April,411,2012-04-25 19:00:00
2012-05-22 05:00:00,-0.192,2012,April,412,2012-04-26 20:00:00
2012-05-22 05:00:00,-0.192,2012,April,413,2012-04-24 18:00:00
2012-05-22 05:00:00,-0.192,2012,April,411,2012-04-25 19:00:00
2012-05-22 06:00:00,-0.169,2012,April,411,2012-04-25 19:00:00
2012-05-22 06:00:00,-0.169,2012,April,413,2012-04-24 18:00:00
2012-05-22 06:00:00,-0.169,2012,April,412,2012-04-26 20:00:00
2012-05-22 07:00:00,-0.139,2012,April,411,2012-04-25 19:00:00
2012-05-22 07:00:00,-0.139,2012,April,412,2012-04-26 20:00:00
2012-05-22 07:00:00,-0.139,2012,April,413,2012-04-24 18:00:00
2012-05-22 08:00:00,-0.103,2012,April,412,2012-04-26 20:00:00
2012-05-22 08:00:00,-0.103,2012,April,413,2012-04-24 18:00:00
2012-05-22 08:00:00,-0.103,2012,April,411,2012-04-25 19:00:00
2012-05-22 09:00:00,-0.061,2012,April,412,2012-04-26 20:00:00
2012-05-22 09:00:00,-0.061,2012,April,411,2012-04-25 19:00:00
2012-05-22 09:00:00,-0.061,2012,April,413,2012-04-24 18:00:00
2012-05-22 10:00:00,-0.013,2012,April,413,2012-04-24 18:00:00
2012-05-22 10:00:00,-0.013,2012,April,412,2012-04-26 20:00:00
2012-05-22 10:00:00,-0.013,2012,April,411,2012-04-25 19:00:00
2012-05-22 11:00:00,0.037,2012,April,412,2012-04-26 20:00:00
2012-05-22 11:00:00,0.037,2012,April,411,2012-04-25 19:00:00
2012-05-22 11:00:00,0.037,2012,April,413,2012-04-24 18:00:00
2012-05-22 12:00:00,0.087,2012,April,413,2012-04-24 18:00:00
2012-05-22 12:00:00,0.087,2012,April,412,2012-04-26 20:00:00
2012-05-22 12:00:00,0.087,2012,April,411,2012-04-25 19:00:00
2012-05-22 13:00:00,0.136,2012,April,412,2012-04-26 20:00:00
2012-05-22 13:00:00,0.136,2012,April,411,2012-04-25 19:00:00
2012-05-22 13:00:00,0.136,2012,April,413,2012-04-24 18:00:00
2012-05-22 14:00:00,0.181,2012,April,411,2012-04-25 19:00:00
2012-05-22 14:00:00,0.181,2012,April,412,2012-04-26 20:00:00
2012-05-22 14:00:00,0.181,2012,April,413,2012-04-24 18:00:00
2012-05-22 15:00:00,0.217,2012,April,413,2012-04-24 18:00:00
2012-05-22 15:00:00,0.217,2012,April,411,2012-04-25 19:00:00
2012-05-22 15:00:00,0.217,2012,April,412,2012-04-26 20:00:00
2012-05-22 16:00:00,0.241,2012,April,411,2012-04-25 19:00:00
2012-05-22 16:00:00,0.241,2012,April,412,2012-04-26 20:00:00
2012-05-22 16:00:00,0.241,2012,April,413,2012-04-24 18:00:00
2012-05-22 17:00:00,0.253,2012,April,413,2012-04-24 18:00:00
2012-05-22 17:00:00,0.253,2012,April,412,2012-04-26 20:00:00
2012-05-22 17:00:00,0.253,2012,April,411,2012-04-25 19:00:00
2012-05-22 18:00:00,0.248,2012,April,411,2012-04-25 19:00:00
2012-05-22 18:00:00,0.248,2012,April,412,2012-04-26 20:00:00
2012-05-22 18:00:00,0.248,2012,April,413,2012-04-24 18:00:00
2012-05-22 19:00:00,0.221,2012,April,411,2012-04-25 19:00:00
2012-05-22 19:00:00,0.221,2012,April,412,2012-04-26 20:00:00
2012-05-22 19:00:00,0.221,2012,April,413,2012-04-24 18:00:00
2012-05-22 20:00:00,0.174,2012,April,412,2012-04-26 20:00:00
2012-05-22 20:00:00,0.174,2012,April,411,2012-04-25 19:00:00
2012-05-22 20:00:00,0.174,2012,April,413,2012-04-24 18:00:00
2012-05-22 21:00:00,0.114,2012,April,412,2012-04-26 20:00:00
2012-05-22 21:00:00,0.114,2012,April,411,2012-04-25 19:00:00
2012-05-22 21:00:00,0.114,2012,April,413,2012-04-24 18:00:00
2012-05-22 22:00:00,0.053,2012,April,411,2012-04-25 19:00:00
2012-05-22 22:00:00,0.053,2012,April,413,2012-04-24 18:00:00
2012-05-22 22:00:00,0.053,2012,April,412,2012-04-26 20:00:00
2012-05-22 23:00:00,-0.007,2012,April,413,2012-04-24 18:00:00
2012-05-22 23:00:00,-0.007,2012,April,412,2012-04-26 20:00:00
2012-05-22 23:00:00,-0.007,2012,April,411,2012-04-25 19:00:00
2012-05-23 00:00:00,-0.063,2012,April,412,2012-04-26 20:00:00
2012-05-23 00:00:00,-0.063,2012,April,413,2012-04-24 18:00:00
2012-05-23 00:00:00,-0.063,2012,April,411,2012-04-25 19:00:00
2012-05-23 01:00:00,-0.113,2012,April,411,2012-04-25 19:00:00
2012-05-23 01:00:00,-0.113,2012,April,413,2012-04-24 18:00:00
2012-05-23 01:00:00,-0.113,2012,April,412,2012-04-26 20:00:00
2012-05-23 02:00:00,-0.155,2012,April,411,2012-04-25 19:00:00
2012-05-23 02:00:00,-0.155,2012,April,413,2012-04-24 18:00:00
2012-05-23 02:00:00,-0.155,2012,April,412,2012-04-26 20:00:00
2012-05-23 03:00:00,-0.186,2012,April,412,2012-04-26 20:00:00
2012-05-23 03:00:00,-0.186,2012,April,411,2012-04-25 19:00:00
2012-05-23 03:00:00,-0.186,2012,April,413,2012-04-24 18:00:00
2012-05-23 04:00:00,-0.204,2012,April,413,2012-04-24 18:00:00
2012-05-23 04:00:00,-0.204,2012,April,411,2012-04-25 19:00:00
2012-05-23 04:00:00,-0.204,2012,April,412,2012-04-26 20:00:00
2012-05-23 05:00:00,-0.206,2012,April,413,2012-04-24 18:00:00
2012-05-23 05:00:00,-0.206,2012,April,412,2012-04-26 20:00:00
2012-05-23 05:00:00,-0.206,2012,April,411,2012-04-25 19:00:00
2012-05-23 06:00:00,-0.191,2012,April,411,2012-04-25 19:00:00
2012-05-23 06:00:00,-0.191,2012,April,412,2012-04-26 20:00:00
2012-05-23 06:00:00,-0.191,2012,April,413,2012-04-24 18:00:00
2012-05-23 07:00:00,-0.163,2012,April,412,2012-04-26 20:00:00
2012-05-23 07:00:00,-0.163,2012,April,411,2012-04-25 19:00:00
2012-05-23 07:00:00,-0.163,2012,April,413,2012-04-24 18:00:00
2012-05-23 08:00:00,-0.13,2012,April,411,2012-04-25 19:00:00
2012-05-23 08:00:00,-0.13,2012,April,412,2012-04-26 20:00:00
2012-05-23 08:00:00,-0.13,2012,April,413,2012-04-24 18:00:00
2012-05-23 09:00:00,-0.091,2012,April,412,2012-04-26 20:00:00
2012-05-23 09:00:00,-0.091,2012,April,413,2012-04-24 18:00:00
2012-05-23 09:00:00,-0.091,2012,April,411,2012-04-25 19:00:00
2012-05-23 10:00:00,-0.045,2012,April,412,2012-04-26 20:00:00
2012-05-23 10:00:00,-0.045,2012,April,411,2012-04-25 19:00:00
2012-05-23 10:00:00,-0.045,2012,April,413,2012-04-24 18:00:00
2012-05-23 11:00:00,0.006,2012,April,411,2012-04-25 19:00:00
2012-05-23 11:00:00,0.006,2012,April,412,2012-04-26 20:00:00
2012-05-23 11:00:00,0.006,2012,April,413,2012-04-24 18:00:00
2012-05-23 12:00:00,0.058,2012,April,412,2012-04-26 20:00:00
2012-05-23 12:00:00,0.058,2012,April,411,2012-04-25 19:00:00
2012-05-23 12:00:00,0.058,2012,April,413,2012-04-24 18:00:00
2012-05-23 13:00:00,0.107,2012,April,413,2012-04-24 18:00:00
2012-05-23 13:00:00,0.107,2012,April,411,2012-04-25 19:00:00
2012-05-23 13:00:00,0.107,2012,April,412,2012-04-26 20:00:00
2012-05-23 14:00:00,0.154,2012,April,411,2012-04-25 19:00:00
2012-05-23 14:00:00,0.154,2012,April,412,2012-04-26 20:00:00
2012-05-23 14:00:00,0.154,2012,April,413,2012-04-24 18:00:00
2012-05-23 15:00:00,0.195,2012,April,413,2012-04-24 18:00:00
2012-05-23 15:00:00,0.195,2012,April,412,2012-04-26 20:00:00
2012-05-23 15:00:00,0.195,2012,April,411,2012-04-25 19:00:00
2012-05-23 16:00:00,0.228,2012,April,413,2012-04-24 18:00:00
2012-05-23 16:00:00,0.228,2012,April,411,2012-04-25 19:00:00
2012-05-23 16:00:00,0.228,2012,April,412,2012-04-26 20:00:00
2012-05-23 17:00:00,0.249,2012,April,411,2012-04-25 19:00:00
2012-05-23 17:00:00,0.249,2012,April,412,2012-04-26 20:00:00
2012-05-23 17:00:00,0.249,2012,April,413,2012-04-24 18:00:00
2012-05-23 18:00:00,0.257,2012,April,411,2012-04-25 19:00:00
2012-05-23 18:00:00,0.257,2012,April,412,2012-04-26 20:00:00
2012-05-23 18:00:00,0.257,2012,April,413,2012-04-24 18:00:00
2012-05-23 19:00:00,0.245,2012,April,412,2012-04-26 20:00:00
2012-05-23 19:00:00,0.245,2012,April,411,2012-04-25 19:00:00
2012-05-23 19:00:00,0.245,2012,April,413,2012-04-24 18:00:00
