time,Storm_Surge_predicted_RF
6/16/1974 12:00,0.06265873
6/16/1974 13:00,0.049809524
6/16/1974 14:00,0.046918651
6/16/1974 15:00,0.038984127
6/16/1974 16:00,0.022019841
6/16/1974 17:00,0.027011905
6/16/1974 18:00,0.021994048
6/16/1974 19:00,0.010988095
6/16/1974 20:00,-0.014011905
6/16/1974 21:00,-0.006029762
6/16/1974 22:00,0.021964286
6/16/1974 23:00,-0.012047619
6/17/1974 0:00,-0.030073413
6/17/1974 1:00,-0.007103175
6/17/1974 2:00,-0.006097222
6/17/1974 3:00,-0.013085317
6/17/1974 4:00,0.005926587
6/17/1974 5:00,0.011944444
6/17/1974 6:00,0.000994048
6/17/1974 7:00,0.005059524
6/17/1974 8:00,0.003095238
6/17/1974 9:00,0.002071429
6/17/1974 10:00,0.005130952
6/17/1974 11:00,-0.01380754
6/17/1974 12:00,-0.024843254
6/17/1974 13:00,-0.028831349
6/17/1974 14:00,-0.037892857
6/17/1974 15:00,-0.060013889
6/17/1974 16:00,-0.074097222
6/17/1974 17:00,-0.065218254
6/17/1974 18:00,-0.078333333
6/17/1974 19:00,-0.063400794
6/17/1974 20:00,-0.070462302
6/17/1974 21:00,-0.084571429
6/17/1974 22:00,-0.082686508
6/17/1974 23:00,-0.071650794
6/18/1974 0:00,-0.071650794
6/18/1974 1:00,-0.065722222
6/18/1974 2:00,-0.065757937
6/18/1974 3:00,-0.049811508
6/18/1974 4:00,-0.041859127
6/18/1974 5:00,-0.043847222
6/18/1974 6:00,-0.045853175
6/18/1974 7:00,-0.049865079
6/18/1974 8:00,-0.046859127
6/18/1974 9:00,-0.046839286
6/18/1974 10:00,-0.057853175
6/18/1974 11:00,-0.050865079
6/18/1974 12:00,-0.058914683
6/18/1974 13:00,-0.06302381
6/18/1974 14:00,-0.062150794
6/18/1974 15:00,-0.071301587
6/18/1974 16:00,-0.067488095
6/18/1974 17:00,-0.073730159
6/18/1974 18:00,-0.086025794
6/18/1974 19:00,-0.081347222
6/18/1974 20:00,-0.064686508
6/18/1974 21:00,-0.072031746
6/18/1974 22:00,-0.074412698
6/18/1974 23:00,-0.071811508
6/19/1974 0:00,-0.062204365
6/19/1974 1:00,-0.060537698
6/19/1974 2:00,-0.051821429
6/19/1974 3:00,-0.048107143
6/19/1974 4:00,-0.045386905
6/19/1974 5:00,-0.027585317
6/19/1974 6:00,-0.033706349
6/19/1974 7:00,-0.030827381
6/19/1974 8:00,-0.034948413
6/19/1974 9:00,-0.036021825
6/19/1974 10:00,-0.050095238
6/19/1974 11:00,-0.050132937
6/19/1974 12:00,-0.050180556
6/19/1974 13:00,-0.051210317
6/19/1974 14:00,-0.055263889
6/19/1974 15:00,-0.054343254
6/19/1974 16:00,-0.064426587
6/19/1974 17:00,-0.065547619
6/19/1974 18:00,-0.073740079
6/19/1974 19:00,-0.08293254
6/19/1974 20:00,-0.077186508
6/19/1974 21:00,-0.072422619
6/19/1974 22:00,-0.076700397
6/19/1974 23:00,-0.091960317
6/20/1974 0:00,-0.085238095
6/20/1974 1:00,-0.07755754
6/20/1974 2:00,-0.074855159
6/20/1974 3:00,-0.073170635
6/20/1974 4:00,-0.084498016
6/20/1974 5:00,-0.069789683
6/20/1974 6:00,-0.090081349
6/20/1974 7:00,-0.077359127
6/20/1974 8:00,-0.076595238
6/20/1974 9:00,-0.099829365
6/20/1974 10:00,-0.087071429
6/20/1974 11:00,-0.089265873
6/20/1974 12:00,-0.095430556
6/20/1974 13:00,-0.087607143
6/20/1974 14:00,-0.102769841
6/20/1974 15:00,-0.096914683
6/20/1974 16:00,-0.089061508
6/20/1974 17:00,-0.089236111
6/20/1974 18:00,-0.087434524
6/20/1974 19:00,-0.09759127
6/20/1974 20:00,-0.104795635
6/20/1974 21:00,-0.087005952
6/20/1974 22:00,-0.080174603
6/20/1974 23:00,-0.085386905
6/21/1974 0:00,-0.068611111
6/21/1974 1:00,-0.066847222
6/21/1974 2:00,-0.055029762
6/21/1974 3:00,-0.053198413
6/21/1974 4:00,-0.065361111
6/21/1974 5:00,-0.071458333
6/21/1974 6:00,-0.06452381
6/21/1974 7:00,-0.071644841
6/21/1974 8:00,-0.074746032
6/21/1974 9:00,-0.06678373
6/21/1974 10:00,-0.074849206
6/21/1974 11:00,-0.078867063
6/21/1974 12:00,-0.078831349
6/21/1974 13:00,-0.075910714
6/21/1974 14:00,-0.074954365
6/21/1974 15:00,-0.073978175
6/21/1974 16:00,-0.067984127
6/21/1974 17:00,-0.067984127
6/21/1974 18:00,-0.054964286
6/21/1974 19:00,-0.06197619
6/21/1974 20:00,-0.079
6/21/1974 21:00,-0.082049603
6/21/1974 22:00,-0.033105159
6/21/1974 23:00,-0.038172619
6/22/1974 0:00,-0.052234127
6/22/1974 1:00,-0.048319444
6/22/1974 2:00,-0.050402778
6/22/1974 3:00,-0.048505952
6/22/1974 4:00,-0.040626984
6/22/1974 5:00,-0.04168254
6/22/1974 6:00,-0.013349376
6/22/1974 7:00,-0.021519654
6/22/1974 8:00,-0.038041547
6/22/1974 9:00,-0.032913732
6/22/1974 10:00,-0.027790571
6/22/1974 11:00,-0.02442138
6/22/1974 12:00,-0.028770948
6/22/1974 13:00,-0.030884143
6/22/1974 14:00,-0.020546297
6/22/1974 15:00,-0.027738646
6/22/1974 16:00,-0.01280876
6/22/1974 17:00,-0.00043409
6/22/1974 18:00,-0.004860903
6/22/1974 19:00,-0.017194789
6/22/1974 20:00,-0.012598722
6/22/1974 21:00,0.002462728
6/22/1974 22:00,0.018612226
6/22/1974 23:00,0.021138289
6/23/1974 0:00,0.012567091
6/23/1974 1:00,0.003016714
6/23/1974 2:00,0.003124806
6/23/1974 3:00,0.002515259
6/23/1974 4:00,-0.000239746
6/23/1974 5:00,7.86E-05
6/23/1974 6:00,-0.01057581
6/23/1974 7:00,-0.016454353
6/23/1974 8:00,-0.025319331
6/23/1974 9:00,-0.015401021
6/23/1974 10:00,-0.018829842
6/23/1974 11:00,-0.028968021
6/23/1974 12:00,-0.030327243
6/23/1974 13:00,-0.00431213
6/23/1974 14:00,-0.010415096
6/23/1974 15:00,-0.024913713
6/23/1974 16:00,-0.034546665
6/23/1974 17:00,-0.029212692
6/23/1974 18:00,-0.024324035
6/23/1974 19:00,-0.02824461
6/23/1974 20:00,-0.030147918
6/23/1974 21:00,-0.021860356
6/23/1974 22:00,-0.026548507
6/23/1974 23:00,-0.020351976
6/24/1974 0:00,-0.02729312
6/24/1974 1:00,-0.038041547
6/24/1974 2:00,-0.026148683
6/24/1974 3:00,-0.01498538
6/24/1974 4:00,-0.022850791
6/24/1974 5:00,-0.015757348
6/24/1974 6:00,-0.013985366
6/24/1974 7:00,-0.026779195
6/24/1974 8:00,-0.010115429
6/24/1974 9:00,0.005912226
6/24/1974 10:00,0.013911687
6/24/1974 11:00,-0.012598722
6/24/1974 12:00,-0.02255277
6/24/1974 13:00,-0.02764862
6/24/1974 14:00,-0.015780927
6/24/1974 15:00,-0.031383831
6/24/1974 16:00,-0.005372542
6/24/1974 17:00,0.022509786
6/24/1974 18:00,0.053890053
6/24/1974 19:00,0.053372498
6/24/1974 20:00,0.034264857
6/24/1974 21:00,0.024919064
6/24/1974 22:00,-0.007866999
6/24/1974 23:00,-0.018943926
6/25/1974 0:00,-0.027559658
6/25/1974 1:00,-0.022447942
6/25/1974 2:00,-0.017607496
6/25/1974 3:00,-0.00993413
6/25/1974 4:00,0.013690834
6/25/1974 5:00,0.032254888
6/25/1974 6:00,0.039125527
6/25/1974 7:00,0.043781827
6/25/1974 8:00,0.031218437
6/25/1974 9:00,0.023655983
6/25/1974 10:00,0.003016714
6/25/1974 11:00,0.006130343
6/25/1974 12:00,0.006119996
6/25/1974 13:00,0.014090703
6/25/1974 14:00,0.032254888
6/25/1974 15:00,0.036202133
6/25/1974 16:00,0.071722137
6/25/1974 17:00,0.093912962
6/25/1974 18:00,0.072425417
6/25/1974 19:00,0.054996718
6/25/1974 20:00,0.029542302
6/25/1974 21:00,0.029135861
6/25/1974 22:00,0.014662103
6/25/1974 23:00,0.01360238
6/26/1974 0:00,0.011179587
6/26/1974 1:00,0.002617413
6/26/1974 2:00,-0.012425782
6/26/1974 3:00,-0.013856741
6/26/1974 4:00,-0.025319331
6/26/1974 5:00,-0.014131913
6/26/1974 6:00,-0.023002564
6/26/1974 7:00,-0.025319331
6/26/1974 8:00,-0.019581766
6/26/1974 9:00,-0.019148865
6/26/1974 10:00,-0.013844206
6/26/1974 11:00,-0.001701631
6/26/1974 12:00,-0.007866999
6/26/1974 13:00,0.012450471
6/26/1974 14:00,0.002515259
6/26/1974 15:00,0.009530442
6/26/1974 16:00,0.029542302
6/26/1974 17:00,0.064687037
6/26/1974 18:00,0.05090191
6/26/1974 19:00,0.044457977
6/26/1974 20:00,0.019232576
6/26/1974 21:00,0.023813482
6/26/1974 22:00,0.027176224
6/26/1974 23:00,0.016079457
6/27/1974 0:00,-0.000206805
6/27/1974 1:00,-0.015518715
6/27/1974 2:00,-0.016848282
6/27/1974 3:00,-0.0257169
6/27/1974 4:00,-0.032157526
6/27/1974 5:00,-0.018275483
6/27/1974 6:00,-0.016641817
6/27/1974 7:00,-0.020970536
6/27/1974 8:00,-0.011524122
6/27/1974 9:00,0.002515259
6/27/1974 10:00,-0.002764467
6/27/1974 11:00,-0.005423342
6/27/1974 12:00,-0.007295113
6/27/1974 13:00,-0.020970536
6/27/1974 14:00,-0.013856741
6/27/1974 15:00,-0.010150035
6/27/1974 16:00,0.01313579
6/27/1974 17:00,0.024919064
6/27/1974 18:00,0.009136154
6/27/1974 19:00,-0.003856288
6/27/1974 20:00,-0.003052273
6/27/1974 21:00,0.001910715
6/27/1974 22:00,0.009881184
6/27/1974 23:00,0.012971233
6/28/1974 0:00,-0.009140951
6/28/1974 1:00,-0.02637277
6/28/1974 2:00,-0.029911845
6/28/1974 3:00,-0.027826691
6/28/1974 4:00,-0.033885026
6/28/1974 5:00,-0.024695231
6/28/1974 6:00,-0.022845387
6/28/1974 7:00,-0.031422828
6/28/1974 8:00,-0.02121424
6/28/1974 9:00,-0.025194765
6/28/1974 10:00,-0.02243697
6/28/1974 11:00,-0.011304789
6/28/1974 12:00,-0.016064771
6/28/1974 13:00,-0.017194789
6/28/1974 14:00,-0.000999861
6/28/1974 15:00,0.019432738
6/28/1974 16:00,0.023032453
6/28/1974 17:00,0.018020467
6/28/1974 18:00,0.012450471
6/28/1974 19:00,-0.002062191
6/28/1974 20:00,-0.014921263
6/28/1974 21:00,-0.01383212
6/28/1974 22:00,-0.013844206
6/28/1974 23:00,-0.018829842
6/29/1974 0:00,-0.024695231
6/29/1974 1:00,-0.026264926
6/29/1974 2:00,-0.021014492
6/29/1974 3:00,-0.020570958
6/29/1974 4:00,-0.029776164
6/29/1974 5:00,-0.028965936
6/29/1974 6:00,-0.030327243
6/29/1974 7:00,-0.039541929
6/29/1974 8:00,-0.034007335
6/29/1974 9:00,-0.027530526
6/29/1974 10:00,-0.019410246
6/29/1974 11:00,-0.032825576
6/29/1974 12:00,-0.013310016
6/29/1974 13:00,-0.021914291
6/29/1974 14:00,-0.023460894
6/29/1974 15:00,-0.033994924
6/29/1974 16:00,-0.025786723
6/29/1974 17:00,-0.026595781
6/29/1974 18:00,-0.023220314
6/29/1974 19:00,-0.02902767
6/29/1974 20:00,-0.027826691
6/29/1974 21:00,-0.038041547
6/29/1974 22:00,-0.025786723
6/29/1974 23:00,-0.023679239
6/30/1974 0:00,-0.014559408
6/30/1974 1:00,-0.017578265
6/30/1974 2:00,-0.022795379
6/30/1974 3:00,-0.024913713
6/30/1974 4:00,-0.015780927
6/30/1974 5:00,-0.018159549
6/30/1974 6:00,-0.025921432
6/30/1974 7:00,-0.028791072
6/30/1974 8:00,-0.020974279
6/30/1974 9:00,-0.014471845
6/30/1974 10:00,-0.0249491
6/30/1974 11:00,-0.032825576
6/30/1974 12:00,-0.019410246
6/30/1974 13:00,-0.020546297
6/30/1974 14:00,-0.026412248
6/30/1974 15:00,-0.022320684
6/30/1974 16:00,-0.022320684
6/30/1974 17:00,-0.023635892
6/30/1974 18:00,-0.02226707
6/30/1974 19:00,-0.025921432
6/30/1974 20:00,-0.035587052
6/30/1974 21:00,-0.030007905
6/30/1974 22:00,-0.033781911
6/30/1974 23:00,-0.022782491
7/1/1974 0:00,-0.026157877
7/1/1974 1:00,-0.02428404
7/1/1974 2:00,-0.034959901
7/1/1974 3:00,-0.034007335
7/1/1974 4:00,-0.020358598
7/1/1974 5:00,-0.026595212
7/1/1974 6:00,-0.051680556
7/1/1974 7:00,-0.054373016
7/1/1974 8:00,-0.060160714
7/1/1974 9:00,-0.069992063
7/1/1974 10:00,-0.079847222
7/1/1974 11:00,-0.082738095
7/1/1974 12:00,-0.078676587
7/1/1974 13:00,-0.074634921
7/1/1974 14:00,-0.066646825
7/1/1974 15:00,-0.054688492
7/1/1974 16:00,-0.054736111
7/1/1974 17:00,-0.061801587
7/1/1974 18:00,-0.061837302
7/1/1974 19:00,-0.067867063
7/1/1974 20:00,-0.063878968
7/1/1974 21:00,-0.067902778
7/1/1974 22:00,-0.056873016
7/1/1974 23:00,-0.053740079
7/2/1974 0:00,-0.039630952
7/2/1974 1:00,-0.026509921
7/2/1974 2:00,-0.014315476
7/2/1974 3:00,-0.012055556
7/2/1974 4:00,0.01419246
7/2/1974 5:00,0.00647619
7/2/1974 6:00,0.008755952
7/2/1974 7:00,0.024003968
7/2/1974 8:00,0.034228175
7/2/1974 9:00,0.032428571
7/2/1974 10:00,0.023597222
7/2/1974 11:00,0.034736111
7/2/1974 12:00,0.024833333
7/2/1974 13:00,0.018875
7/2/1974 14:00,0.023892857
7/2/1974 15:00,0.016855159
7/2/1974 16:00,0.020740079
7/2/1974 17:00,0.015581349
7/2/1974 18:00,0.002460317
7/2/1974 19:00,-0.006686508
7/2/1974 20:00,-0.001795635
7/2/1974 21:00,-0.005890873
7/2/1974 22:00,-0.008982143
7/2/1974 23:00,-0.010031746
7/3/1974 0:00,0.005974206
7/3/1974 1:00,-0.003996032
7/3/1974 2:00,-0.00589881
7/3/1974 3:00,-0.012759921
7/3/1974 4:00,-0.023565476
7/3/1974 5:00,-0.017355159
7/3/1974 6:00,-0.007107143
7/3/1974 7:00,-0.014878968
7/3/1974 8:00,-0.01164881
7/3/1974 9:00,0.004599206
7/3/1974 10:00,0.003829365
7/3/1974 11:00,0.017017857
7/3/1974 12:00,0.033200397
7/3/1974 13:00,0.035335317
7/3/1974 14:00,0.033450397
7/3/1974 15:00,0.03152381
7/3/1974 16:00,0.046549603
7/3/1974 17:00,0.04552381
7/3/1974 18:00,0.044452381
7/3/1974 19:00,0.035331349
7/3/1974 20:00,0.022224206
7/3/1974 21:00,0.034128968
7/3/1974 22:00,0.033031746
7/3/1974 23:00,0.021946429
7/4/1974 0:00,0.020867063
7/4/1974 1:00,0.011825397
7/4/1974 2:00,0.019795635
7/4/1974 3:00,0.032837302
7/4/1974 4:00,0.009916667
7/4/1974 5:00,-0.017968254
7/4/1974 6:00,-0.018793651
7/4/1974 7:00,-0.007617063
7/4/1974 8:00,-0.014416667
7/4/1974 9:00,-0.01419246
7/4/1974 10:00,-0.012956349
7/4/1974 11:00,-0.009751984
7/4/1974 12:00,-0.00652381
7/4/1974 13:00,-0.001301587
7/4/1974 14:00,0.007890873
7/4/1974 15:00,0.002079365
7/4/1974 16:00,0.001242063
7/4/1974 17:00,0.025339286
7/4/1974 18:00,0.003388889
7/4/1974 19:00,0.010388889
7/4/1974 20:00,0.001365079
7/4/1974 21:00,0.007329365
7/4/1974 22:00,-0.013724206
7/4/1974 23:00,-0.010803571
7/5/1974 0:00,0.010081349
7/5/1974 1:00,0.006978175
7/5/1974 2:00,0.012880952
7/5/1974 3:00,0.029785714
7/5/1974 4:00,0.018718254
7/5/1974 5:00,0.020676587
7/5/1974 6:00,0.025676587
7/5/1974 7:00,0.024652778
7/5/1974 8:00,0.031670635
7/5/1974 9:00,0.035724206
7/5/1974 10:00,0.025791667
7/5/1974 11:00,0.025900794
7/5/1974 12:00,0.043039683
7/5/1974 13:00,0.040178571
7/5/1974 14:00,0.049347222
7/5/1974 15:00,0.04552381
7/5/1974 16:00,0.052710317
7/5/1974 17:00,0.053878968
7/5/1974 18:00,0.028011905
7/5/1974 19:00,0.026115079
7/5/1974 20:00,0.019176587
7/5/1974 21:00,-0.000761905
7/5/1974 22:00,0.012329365
7/5/1974 23:00,0.009355159
7/6/1974 0:00,0.012325397
7/6/1974 1:00,-0.00078373
7/6/1974 2:00,-0.003863095
7/6/1974 3:00,0.008087302
7/6/1974 4:00,-0.021069444
7/6/1974 5:00,-0.029107143
7/6/1974 6:00,-0.007113095
7/6/1974 7:00,-0.003180556
7/6/1974 8:00,-0.020198413
7/6/1974 9:00,-0.010204365
7/6/1974 10:00,0.005837302
7/6/1974 11:00,-7.34E-05
7/6/1974 12:00,0.012053571
7/6/1974 13:00,0.022228175
7/6/1974 14:00,0.030414683
7/6/1974 15:00,0.019650794
7/6/1974 16:00,0.02489881
7/6/1974 17:00,0.025123016
7/6/1974 18:00,0.040371032
7/6/1974 19:00,0.024625
7/6/1974 20:00,0.023825397
7/6/1974 21:00,0.015940476
7/6/1974 22:00,0.017049603
7/6/1974 23:00,0.006206349
7/7/1974 0:00,0.006291667
7/7/1974 1:00,0.001285714
7/7/1974 2:00,0.009232143
7/7/1974 3:00,0.003128968
7/7/1974 4:00,-0.017009921
7/7/1974 5:00,-0.011136905
7/7/1974 6:00,-0.013246032
7/7/1974 7:00,-0.029827723
7/7/1974 8:00,-0.015452569
7/7/1974 9:00,-0.012116371
7/7/1974 10:00,-0.025858268
7/7/1974 11:00,-0.017601179
7/7/1974 12:00,-0.009382353
7/7/1974 13:00,-0.008228963
7/7/1974 14:00,0.013882813
7/7/1974 15:00,-6.04E-05
7/7/1974 16:00,0.008961089
7/7/1974 17:00,0.013916505
7/7/1974 18:00,-0.005162791
7/7/1974 19:00,-0.002276596
7/7/1974 20:00,-0.013413127
7/7/1974 21:00,-0.029531792
7/7/1974 22:00,-0.020638462
7/7/1974 23:00,-0.034733205
7/8/1974 0:00,-0.024710728
7/8/1974 1:00,-0.028630975
7/8/1974 2:00,-0.02646374
7/8/1974 3:00,-0.023226667
7/8/1974 4:00,-0.028973384
7/8/1974 5:00,-0.027721063
7/8/1974 6:00,-0.028475379
7/8/1974 7:00,-0.023283554
7/8/1974 8:00,-0.016126415
7/8/1974 9:00,-0.019028249
7/8/1974 10:00,-0.006981203
7/8/1974 11:00,-0.004945591
7/8/1974 12:00,-0.013921348
7/8/1974 13:00,-0.001897196
7/8/1974 14:00,0.008121269
7/8/1974 15:00,0.006134078
7/8/1974 16:00,0.008169145
7/8/1974 17:00,0.007204082
7/8/1974 18:00,-0.000788889
7/8/1974 19:00,-0.024792976
7/8/1974 20:00,-0.017808118
7/8/1974 21:00,-0.022869245
7/8/1974 22:00,-0.037930147
7/8/1974 23:00,-0.04092844
7/9/1974 0:00,-0.045921245
7/9/1974 1:00,-0.059875686
7/9/1974 2:00,-0.05074635
7/9/1974 3:00,-0.042579235
7/9/1974 4:00,-0.049412727
7/9/1974 5:00,-0.040257713
7/9/1974 6:00,-0.043157609
7/9/1974 7:00,-0.037097649
7/9/1974 8:00,-0.024086643
7/9/1974 9:00,-0.034136937
7/9/1974 10:00,-0.035219424
7/9/1974 11:00,-0.025317774
7/9/1974 12:00,-0.034394265
7/9/1974 13:00,-0.054432916
7/9/1974 14:00,-0.030421429
7/9/1974 15:00,-0.033367201
7/9/1974 16:00,-0.028268683
7/9/1974 17:00,-0.014122558
7/9/1974 18:00,-0.01198227
7/9/1974 19:00,-0.012821239
7/9/1974 20:00,-0.012660777
7/9/1974 21:00,-0.015506173
7/9/1974 22:00,-0.013475352
7/9/1974 23:00,-0.022386643
7/10/1974 0:00,-0.033254386
7/10/1974 1:00,-0.036138354
7/10/1974 2:00,-0.046012238
7/10/1974 3:00,-0.044897033
7/10/1974 4:00,-0.049797909
7/10/1974 5:00,-0.050747826
7/10/1974 6:00,-0.061755208
7/10/1974 7:00,-0.067811092
7/10/1974 8:00,-0.059913495
7/10/1974 9:00,-0.053053541
7/10/1974 10:00,-0.048218966
7/10/1974 11:00,-0.045414802
7/10/1974 12:00,-0.047568729
7/10/1974 13:00,-0.041663808
7/10/1974 14:00,-0.051686644
7/10/1974 15:00,-0.05065641
7/10/1974 16:00,-0.037552901
7/10/1974 17:00,-0.032367973
7/10/1974 18:00,-0.033141156
7/10/1974 19:00,-0.02686927
7/10/1974 20:00,-0.012555932
7/10/1974 21:00,-0.01022335
7/10/1974 22:00,0.006087838
7/10/1974 23:00,0.002413153
7/11/1974 0:00,-0.003282828
7/11/1974 1:00,-0.001021849
7/11/1974 2:00,-0.001807047
7/11/1974 3:00,0.004375209
7/11/1974 4:00,-0.005513378
7/11/1974 5:00,-0.01045409
7/11/1974 6:00,-0.004455
7/11/1974 7:00,-0.016532446
7/11/1974 8:00,-0.019654485
7/11/1974 9:00,-0.018827529
7/11/1974 10:00,-0.015049669
7/11/1974 11:00,-0.011307438
7/11/1974 12:00,-0.001539604
7/11/1974 13:00,0.006240527
7/11/1974 14:00,-0.002909539
7/11/1974 15:00,-0.011973727
7/11/1974 16:00,-0.019998361
7/11/1974 17:00,-0.02291162
7/11/1974 18:00,-0.018756536
7/11/1974 19:00,-0.023522023
7/11/1974 20:00,-0.031223127
7/11/1974 21:00,-0.026920325
7/11/1974 22:00,-0.019535714
7/11/1974 23:00,-0.011157212
7/12/1974 0:00,0.001142395
7/12/1974 1:00,-0.00853958
7/12/1974 2:00,-0.005287097
7/12/1974 3:00,-0.022133655
7/12/1974 4:00,-0.041009646
7/12/1974 5:00,-0.060924559
7/12/1974 6:00,-0.066918269
7/12/1974 7:00,-0.066976
7/12/1974 8:00,-0.064100639
7/12/1974 9:00,-0.073288676
7/12/1974 10:00,-0.056530255
7/12/1974 11:00,-0.037823529
7/12/1974 12:00,-0.052049206
7/12/1974 13:00,-0.052364501
7/12/1974 14:00,-0.060626582
7/12/1974 15:00,-0.07378673
7/12/1974 16:00,-0.077878549
7/12/1974 17:00,-0.081859843
7/12/1974 18:00,-0.081768868
7/12/1974 19:00,-0.099612245
7/12/1974 20:00,-0.099326019
7/12/1974 21:00,-0.106984351
7/12/1974 22:00,-0.095590625
7/12/1974 23:00,-0.084170047
7/13/1974 0:00,-0.087708723
7/13/1974 1:00,-0.092248834
7/13/1974 2:00,-0.082836957
7/13/1974 3:00,-0.093474419
7/13/1974 4:00,-0.085159443
7/13/1974 5:00,-0.085902628
7/13/1974 6:00,-0.065740741
7/13/1974 7:00,-0.064634823
7/13/1974 8:00,-0.078604615
7/13/1974 9:00,-0.072668203
7/13/1974 10:00,-0.054782209
7/13/1974 11:00,-0.06893415
7/13/1974 12:00,-0.053131498
7/13/1974 13:00,-0.054337405
7/13/1974 14:00,-0.047533537
7/13/1974 15:00,-0.062701674
7/13/1974 16:00,-0.05081307
7/13/1974 17:00,-0.055842185
7/13/1974 18:00,-0.043801515
7/13/1974 19:00,-0.054677761
7/13/1974 20:00,-0.056471299
7/13/1974 21:00,-0.050200603
7/13/1974 22:00,-0.04784488
7/13/1974 23:00,-0.031508271
7/14/1974 0:00,-0.011003003
7/14/1974 1:00,-0.01353973
7/14/1974 2:00,-0.002133234
7/14/1974 3:00,0.007263079
7/14/1974 4:00,0.018649254
7/14/1974 5:00,0.01195231
7/14/1974 6:00,0.024190476
7/14/1974 7:00,0.008346211
7/14/1974 8:00,0.001421365
7/14/1974 9:00,0.004414815
7/14/1974 10:00,-0.009659763
7/14/1974 11:00,-0.010797637
7/14/1974 12:00,-0.00999705
7/14/1974 13:00,-0.01021944
7/14/1974 14:00,-0.027458824
7/14/1974 15:00,-0.029706314
7/14/1974 16:00,-0.025926686
7/14/1974 17:00,-0.028070278
7/14/1974 18:00,-0.030128655
7/14/1974 19:00,-0.028115328
7/14/1974 20:00,-0.034004373
7/14/1974 21:00,-0.030800582
7/14/1974 22:00,-0.019513081
7/14/1974 23:00,-0.021159652
7/15/1974 0:00,-0.013772464
7/15/1974 1:00,0.00563097
7/15/1974 2:00,0.010024566
7/15/1974 3:00,0.028399711
7/15/1974 4:00,0.041739193
7/15/1974 5:00,0.025015827
7/15/1974 6:00,0.027225575
7/15/1974 7:00,0.028373027
7/15/1974 8:00,0.023442693
7/15/1974 9:00,0.014424893
7/15/1974 10:00,-0.000654286
7/15/1974 11:00,-0.010807418
7/15/1974 12:00,-0.009025641
7/15/1974 13:00,-0.026285917
7/15/1974 14:00,-0.027583807
7/15/1974 15:00,-0.036899291
7/15/1974 16:00,-0.042205382
7/15/1974 17:00,-0.037458274
7/15/1974 18:00,-0.05464548
7/15/1974 19:00,-0.052746121
7/15/1974 20:00,-0.060769014
7/15/1974 21:00,-0.054706048
7/15/1974 22:00,-0.03654073
7/15/1974 23:00,-0.025312763
7/16/1974 0:00,-0.021021008
7/16/1974 1:00,-0.008734266
7/16/1974 2:00,0.011688547
7/16/1974 3:00,0.014105997
7/16/1974 4:00,0.017526462
7/16/1974 5:00,0.020902643
7/16/1974 6:00,0.021286111
7/16/1974 7:00,0.025515278
7/16/1974 8:00,0.029705556
7/16/1974 9:00,0.021916667
7/16/1974 10:00,0.021094444
7/16/1974 11:00,0.024233333
7/16/1974 12:00,0.015363889
7/16/1974 13:00,0.018456944
7/16/1974 14:00,0.020566667
7/16/1974 15:00,0.008672222
7/16/1974 16:00,-0.001238889
7/16/1974 17:00,-0.006154167
7/16/1974 18:00,-0.003094444
7/16/1974 19:00,-0.012026389
7/16/1974 20:00,-0.0139625
7/16/1974 21:00,-0.011906944
7/16/1974 22:00,-0.012847222
7/16/1974 23:00,-0.011770833
7/17/1974 0:00,-0.012702778
7/17/1974 1:00,-0.007622222
7/17/1974 2:00,-0.027525
7/17/1974 3:00,-0.025427778
7/17/1974 4:00,-0.027318056
7/17/1974 5:00,-0.025165278
7/17/1974 6:00,-0.031051389
7/17/1974 7:00,-0.025933333
7/17/1974 8:00,-0.030780556
7/17/1974 9:00,-0.029615278
7/17/1974 10:00,-0.0254625
7/17/1974 11:00,-0.035302778
7/17/1974 12:00,-0.033125
7/17/1974 13:00,-0.038963889
7/17/1974 14:00,-0.035802778
7/17/1974 15:00,-0.034645833
7/17/1974 16:00,-0.041506944
7/17/1974 17:00,-0.059376389
7/17/1974 18:00,-0.060273611
7/17/1974 19:00,-0.059193056
7/17/1974 20:00,-0.064133333
7/17/1974 21:00,-0.066069444
7/17/1974 22:00,-0.066018056
7/17/1974 23:00,-0.062009722
7/18/1974 0:00,-0.050970833
7/18/1974 1:00,-0.056902778
7/18/1974 2:00,-0.058852778
7/18/1974 3:00,-0.056844444
7/18/1974 4:00,-0.051788889
7/18/1974 5:00,-0.070759722
7/18/1974 6:00,-0.063759722
7/18/1974 7:00,-0.070738889
7/18/1974 8:00,-0.081716667
7/18/1974 9:00,-0.079679167
7/18/1974 10:00,-0.077580556
7/18/1974 11:00,-0.075479167
7/18/1974 12:00,-0.069363889
7/18/1974 13:00,-0.075231944
7/18/1974 14:00,-0.068093056
7/18/1974 15:00,-0.070965278
7/18/1974 16:00,-0.061855556
7/18/1974 17:00,-0.064740278
7/18/1974 18:00,-0.064663889
7/18/1974 19:00,-0.073608333
7/18/1974 20:00,-0.063569444
7/18/1974 21:00,-0.065561111
7/18/1974 22:00,-0.065569444
7/18/1974 23:00,-0.053586111
7/19/1974 0:00,-0.0466875
7/19/1974 1:00,-0.033738889
7/19/1974 2:00,-0.042815278
7/19/1974 3:00,-0.041877778
7/19/1974 4:00,-0.044940278
7/19/1974 5:00,-0.048954167
7/19/1974 6:00,-0.050069444
7/19/1974 7:00,-0.052229167
